page,clicks,impressions,ctr,position
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%94%D7%93%D7%99%D7%91%D7%94-%D7%A9%D7%9C-%D7%9E%D7%A0%D7%99-%D7%A0%D7%A4%D7%AA%D7%9C%D7%99-%D7%AA%D7%90-56442-02-15/,6,666,0.90%,19.8
https://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/,3,663,0.45%,18.3
https://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%A1%D7%99%D7%93%D7%95%D7%A8-%D7%92%D7%98-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%9B%D7%A8%D7%A2%D7%94-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-37883-9-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%93%D7%95%D7%93/,32,649,4.93%,19.3
https://jus-tice.co.il/#chapter1,0,632,0.00%,8.7
https://jus-tice.co.il/#chapter3,0,627,0.00%,8.7
https://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A7%D7%99%D7%95%D7%9D-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%94%D7%9E%D7%A2%D7%A0%D7%99%D7%A7%D7%94-%D7%9B%D7%9C-%D7%94%D7%A8%D7%9B%D7%95%D7%A9-%D7%9C%D7%97%D7%91%D7%A8-%D7%95%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%90%D7%97%D7%95%D7%AA-%D7%94%D7%9E%D7%A0%D7%95%D7%97/,5,610,0.82%,16.6
https://jus-tice.co.il/decision23472-02-20/,4,601,0.67%,19.7
https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2/,12,600,2.00%,10.9
https://jus-tice.co.il/articles/%D7%AA%D7%90-40044-06-18-%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98-%D7%9E%D7%A8%D7%9B%D7%96-%D7%A0%D7%AA%D7%A0%D7%99%D7%94-%D7%9B%D7%97%D7%95%D7%9C-%D7%9C%D7%91%D7%9F-%D7%91%D7%A2%D7%9E-%D7%95%D7%90/,18,584,3.08%,11.1
https://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions/,8,583,1.37%,17.9
https://jus-tice.co.il/%D7%A2%D7%9E%D7%AA20794-07-22%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%AA%D7%9E%D7%9D%D7%A2%D7%A6%D7%99%D7%A8/,9,538,1.67%,9.7
https://jus-tice.co.il/portugal-noatary/,6,537,1.12%,19.1
https://jus-tice.co.il/articles/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%9E%D7%99%D7%9B%D7%9C-%D7%90%D7%92%D7%9E%D7%95%D7%9F-%D7%92%D7%95%D7%A0%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%99%D7%99%D7%A6/,7,520,1.35%,14.6
https://jus-tice.co.il/psakdin/%D7%A9%D7%97%D7%A8%D7%95%D7%A8-%D7%9E%D7%95%D7%A7%D7%93%D7%9D-%D7%A9%D7%9C-%D7%90%D7%A1%D7%99%D7%A8-%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/,10,519,1.93%,17.5
