query,clicks,impressions,ctr,position
בן זוג שגר בדירה שאינה רשומה על שמו,0,3,0.00%,54.3
בן ציון ברגר,0,1,0.00%,30.0
בני הרפז שמאי טלפון,0,1,0.00%,78.0
בני לחמיש קרקעות ישראל,0,1,0.00%,48.0
בנייה ירוקה בפרויקטים יוקרתיים,0,1,0.00%,55.0
בנייה ירוקה מה זה,0,2,0.00%,64.0
בנייני הצעירים,0,1,0.00%,53.0
בניית בית ביוון,0,10,0.00%,45.2
בנק אוצר החייל שעות פתיחה אריאל,0,1,0.00%,56.0
בנק מזרחי טפחות קביעת פגישה,0,1,0.00%,72.0
בנתיב נסיעתך מסומן על הכביש,0,1,0.00%,31.0
בעלי רישיון משרד הבריאות,0,2,0.00%,14.0
בקשה לאישור הסדר חוב,0,6,0.00%,15.3
בקשה לאישור הסכם גירושין דוגמא,0,109,0.00%,25.9
בקשה לאישור הסכם מכר חסוי,0,3,0.00%,92.7
בקשה לביטול צו ירושה,0,77,0.00%,76.3
בקשה לביטול צו קיום ירושה,0,3,0.00%,89.0
בקשה לביטול צו קיום צוואה,0,10,0.00%,40.3
בקשה לביטול צוואה,0,1,0.00%,53.0
בקשה לדחיית מועד דיון בבית הדין הרבני,0,1,0.00%,73.0
בקשה להסדר נושים,0,7,0.00%,47.0
בקשה להסרת מגבלת ראייה ברישיון הנהיגה,0,1,0.00%,62.0
בקשה להפחתת צו תשלומים דוגמא,0,2,0.00%,25.0
בקשה לחדלות פירעון,0,1,0.00%,97.0
בקשה לחישוב פסילה,0,5,0.00%,76.6
בקשה למחיקת רישום פלילי דוגמא,0,2,0.00%,76.5
בקשה למינוי מנהל עזבון,0,1,0.00%,73.0
בקשה למינוי מנהל עיזבון,0,3,0.00%,71.3
בקשה למינוי מנהל עיזבון בבית משפט,0,1,0.00%,50.0
בקשה למינוי מנהל עיזבון זמני,0,3,0.00%,57.7
בקשה למינוי סניגור ציבורי,0,5,0.00%,16.6
בקשה למתן צו הגנה,0,24,0.00%,27.4
בקשה למתן צו קיום צוואה מקוון,0,1,0.00%,100.0
בקשה לצו הגנה,0,10,0.00%,38.0
בקשה לצו הגנה דוגמא,0,39,0.00%,25.8
בקשות למתן צווי הגנה,0,46,0.00%,31.8
בקשת הגירה,0,2,0.00%,17.0
בתי הדין משרד המשפטים,0,3,0.00%,22.3
בתי המשפט,0,14,0.00%,34.3
בתי המשפט בישראל,0,1,0.00%,25.0
בתי המשפט המחוזיים,0,2,0.00%,82.0
בתי משפט,0,10,0.00%,30.7
בתי משפט בישראל,0,4,0.00%,20.8
בתי משפט ישראל,0,1,0.00%,28.0
בתי משפט מחוזיים,0,1,0.00%,37.0
בתים למכירה בגרמניה,0,3,0.00%,54.7
ג'ון קיריאקו,0,1,0.00%,23.0
ג'ורג' קרא,0,1,0.00%,76.0
ג'סטיס,0,2,0.00%,49.5
גבי מגנזי מתחתן,0,1,0.00%,16.0
גביית דמי מזונות בירושלים,0,1,0.00%,33.0
גבר שאשתו אינה נאמנה לו,0,1,0.00%,74.0
גובה מזונות ילדים,0,3,0.00%,56.7
גובה תשלום מזונות,0,38,0.00%,56.1
גוגל פ,0,1,0.00%,100.0
גודש ריאתי צילום חזה,0,1,0.00%,59.0
גזברות בית המשפט העליון,0,1,0.00%,55.0
גט גירושין,0,11,0.00%,38.6
גט פיטורין,0,1,0.00%,96.0
גיא גריף,0,1,0.00%,30.0
גיא מגורי כהן,0,1,0.00%,76.0
גיא מימון שופט,0,1,0.00%,24.0
גיל שוחט בן זוג,0,1,0.00%,44.0
גירושים,0,6,0.00%,88.3
גירושים אחרי גיל 50,0,1,0.00%,46.0
גירושין בהסכמה טופס,0,3,0.00%,50.0
גירושין במחלוקת,0,2,0.00%,27.0
גירושין זכויות האישה,0,2,0.00%,66.5
גירושין ידועים בציבור,0,7,0.00%,67.4
גירושין עורך דין,0,113,0.00%,54.8
גירושין שלא בהסכמה,0,1,0.00%,86.0
גישור בין הורים לילדים,0,3,0.00%,56.0
גישור בין ילדים,0,1,0.00%,66.0
גישור בין עובד למעביד,0,28,0.00%,52.1
גישור גירושין עלויות,0,4,0.00%,41.8
גישור+דיסקרטי+בעולם+הביטחוני,0,3,0.00%,72.0
גמיאני,0,62,0.00%,5.5
גנימאת,0,1,0.00%,77.0
גרוטבום,0,13,0.00%,11.1
גרוש שלא עומד בהסדרי ראיה,0,3,0.00%,96.3
גרם הפרת חוזה פקודת הנזיקין,0,1,0.00%,63.0
גרמניה איירליינס חוות דעת,0,1,0.00%,43.0
גרר בכביש 412,0,1,0.00%,53.0
ד ר גלעד רונית חוות דעת,0,1,0.00%,62.0
דברים שהומצאו בישראל,0,1,0.00%,54.0
דגש חזק משלים דוגמאות,0,1,0.00%,79.0
דה פקטו 5 אותיות,0,1,0.00%,45.0
דוברות רשות המסים,0,1,0.00%,35.0
דוגמא הסכם גירושין,0,18,0.00%,24.3
דוגמא לבקשה לביטול פסק דין תעבורה,0,1,0.00%,49.0
דוגמא להסכם גירושין,0,173,0.00%,45.6
דוגמא להסכם גירושין בהסכמה,0,1,0.00%,87.0
דוגמא להסכם גירושין בפורמט pdf להורדה,0,1,0.00%,23.0
דוגמה להסכם גירושין,0,135,0.00%,43.3
דוגמת הסכם גירושין,0,9,0.00%,33.3
דוגמת הסכם שכירות קרקע חקלאית,0,4,0.00%,29.3
דוד האובנשטוק,0,3,0.00%,22.3
דוד טרגין,0,7,0.00%,36.0
דוח ליקויים,0,1,0.00%,35.0
דוח נהיגה בחוסר זהירות,0,1,0.00%,73.0
דוקומנט,0,1,0.00%,51.0
דורי ספיבק,0,1,0.00%,28.0
דחיה על הסף,0,1,0.00%,35.0
דחייה על הסף,0,25,0.00%,48.7
דחיית טיסה,0,4,0.00%,51.5
דחיית טיסה אל על,0,1,0.00%,45.0
דחיית טיסה פיצוי,0,3,0.00%,67.3
דיווח וייצוג בפני רשויות המס,0,2,0.00%,25.5
דיווח+וייצוג+בפני+רשויות+המס,0,3,0.00%,26.3
דיויד עטר פוסטה,0,1,0.00%,12.0
דיון בבית משפט,0,6,0.00%,35.7
דיון בית משפט,0,1,0.00%,36.0
דיון במס הכנסה,0,1,0.00%,50.0
דיוני בית המשפט העליון,0,1,0.00%,37.0
דיליי בטיסה פיצוי,0,1,0.00%,50.0
דין לכל דין,0,1,0.00%,18.0
דיני אכיפת חיובים וחדלות פירעון,0,1,0.00%,100.0
דיני גירושים,0,36,0.00%,52.5
דיני גירושין,0,89,0.00%,81.1
דיני גרושין,0,3,0.00%,58.7
דיני הגירה,0,2,0.00%,71.0
דיני משפחה גירושים,0,74,0.00%,56.1
דיני משפחה וגירושין,0,8,0.00%,43.3
דיני משפחה סיכום,0,5,0.00%,33.8
דיני עבודה,0,314,0.00%,62.0
דיני עבודה pdf,0,1,0.00%,94.0
דיני עבודה בישראל,0,2,0.00%,70.5
דיני עבודה חוקים,0,78,0.00%,63.3
דיני עבודה יחסי עובד מעביד,0,3,0.00%,47.3
דיני עבודה עורכי דין,0,1,0.00%,97.0
דיני עבודה שאלות ותשובות,0,1,0.00%,85.0
דיני שכירות,0,1,0.00%,58.0
דיני תכנון ובניה,0,89,0.00%,29.7
דיני תכנון ובנייה,0,7,0.00%,28.1
דיני תעבורה pdf,0,1,0.00%,55.0
דיני תקשורת,0,3,0.00%,74.0
דיסקונט קביעת תור לפתיחת חשבון,0,1,0.00%,73.0
דירה הרשומה על שם אחד מבני הזוג,0,1,0.00%,87.0
דירה להשקעה בחול,0,4,0.00%,59.8
דירוג מהנדסים 41 43 שכר,0,1,0.00%,55.0
דירוג משרדי הפרסום,0,2,0.00%,48.5
דירוג שופטים,0,1,0.00%,18.0
דירות בחו,0,13,0.00%,19.5
"דירות בחו""ל",0,7,0.00%,15.3
"דירות בחו""ל למכירה",0,2,0.00%,54.0
"דירות להשקעה בחו""ל",0,3,0.00%,73.7
דירות להשקעה בחול,0,5,0.00%,62.4
דירות להשקעה בפורטוגל,0,2,0.00%,87.5
דלית ורד שופטת,0,1,0.00%,20.0
דמי טיפול מזונות,0,1,0.00%,73.0
דמי מזונות ילדים,0,6,0.00%,65.8
דמי מזונות לילד אחד,0,11,0.00%,75.3
דני רופ הטרדה,0,2,0.00%,53.0
דניאל קנדלר,0,1,0.00%,73.0
דר קיי פלור,0,1,0.00%,62.0
דר' ראסלן ותד -הרצליה,0,3,0.00%,41.3
דרגה אישית בשירות המדינה,0,2,0.00%,27.5
"דרגת משרה: דרגה 41 - 43 דירוג 11 מח""ר.",0,4,0.00%,32.3
דרור אוסי,0,1,0.00%,83.0
דרושים עורכי דין למשטרה,0,1,0.00%,51.0
דרישה לתשלום תכוף,0,1,0.00%,52.0
דרכי ביטול רישיון עסק,0,9,0.00%,19.8
"ה""ט 40857-03-22",0,5,0.00%,28.2
האוצר רשות המיסים,0,1,0.00%,29.0
האזנות סתר משטרת ישראל,0,1,0.00%,60.0
האם אישה חייבת בחובות בעלה,0,1,0.00%,65.0
האם בקורונה יש שלשולים,0,1,0.00%,65.0
האם הוראות רמזור עדיפוֹת על הוראת תמרור המורה על מתן זכות קדימה?,0,2,0.00%,21.5
האם החנייה בתחום תמרור זה מותרת לאוטובוס פרטי זעיר,0,1,0.00%,37.0
האם הרשום בשטר המטען מהווה הוכחה למשקלו של המטען,0,1,0.00%,67.0
האם כדאי לא ללכת למסגרות כשיש רינו וירוס,0,2,0.00%,48.5
האם כדאי לעשות ביטוח דירה,0,1,0.00%,85.0
האם מגיע פיצוי על איחור במסירת דירה,0,5,0.00%,87.0
האם מונעת מהאב לראות את הילדים,0,1,0.00%,100.0
האם מותר להסיע יותר מנוסע אחד לצד הנהג,0,1,0.00%,49.0
האם מותר לכם לעקוף כלי רכב איטי הנוסע לפניכם,0,1,0.00%,48.0
האם מותרת הכניסה לאופנוע לקטע הדרך שבו מוצב התמרור,0,1,0.00%,37.0
האם צריך עורך דין ייפוי כוח מתמשך,0,8,0.00%,61.9
האם קריפטו חוקי בישראל,0,2,0.00%,28.5
האם רעש חזק מזיק לעובר,0,1,0.00%,58.0
האפוטרופוס הכללי ייפוי כוח מתמשך,0,173,0.00%,64.9
האפוטרופוס הכללי ייפוי כח מתמשך,0,8,0.00%,80.9
האפוטרופוס הכללי יפוי כוח מתמשך,0,3,0.00%,37.7
הארכת אישור ניכוי מס במקור,0,3,0.00%,54.7
הארכת מקטע qt,0,3,0.00%,41.7
הארכת תוקף אישור ניכוי מס במקור,0,2,0.00%,28.5
הארכת תוקף רישיון רכב,0,2,0.00%,20.0
הארכת תוקף רישיונות רכב,0,1,0.00%,12.0
הבניין,0,1,0.00%,53.0
הברחת נכסים בין בני זוג,0,1,0.00%,31.0
הבת של זאב רווח,0,3,0.00%,56.0
הגובה הכולל של רכב נמדד,0,1,0.00%,55.0
הגירה מישראל,0,74,0.00%,27.5
הגנה מן הצדק,0,43,0.00%,86.7
הגנה מן הצדק אזרחי,0,1,0.00%,74.0
הגנה מן הצדק חוק סדר הדין הפלילי,0,1,0.00%,87.0
הגנה מן הצדק סעיף 149,0,1,0.00%,79.0
הגנה מפני חדלות תשלום,0,14,0.00%,29.7
הגנה על נתבעים בהטרדה מינית,0,1,0.00%,76.0
הגשת ייפוי כוח מתמשך,0,16,0.00%,61.9
הגשת ייפוי כח מתמשך,0,14,0.00%,71.4
הגשת יפוי כח מתמשך,0,1,0.00%,55.0
הגשת תביעת גירושין,0,1,0.00%,28.0
הדרכת+בינה+מלאכותית+לעורכי+דין+ונוטריונים,0,2,0.00%,82.0
ההשפעה של האמא בחינוך ילדים ללימוד תורה חבד,0,2,0.00%,34.0
הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה,0,1,0.00%,43.0
הודעה מוקדמת לפי חוק,0,1,0.00%,55.0
הודעת ייצוג בתיק חסוי,0,3,0.00%,16.3
הוועדה לקידום מתחמים מועדפים לדיור,0,2,0.00%,44.5
הון חוזר הגדרה,0,1,0.00%,72.0
הון חוזר חברה,0,1,0.00%,61.0
הוספת אתר לאינדקס,0,1,0.00%,82.0
הוצאת דיבה ולשון הרע פסקי דין,0,9,0.00%,52.2
הוצאת צו הגנה,0,1,0.00%,42.0
הוצב התמרור בדרך שלפניך האם הוא מחייב מתן זכות קדימה,0,2,0.00%,60.0
הורות אזרחית,0,7,0.00%,28.0
הורות משותפת מחשבון מזונות,0,10,0.00%,26.7
החזקת סמים לצריכה עצמית,0,1,0.00%,73.0
החזקת סמים שלא לצריכה עצמית,0,1,0.00%,93.0
החזר מס שבח דירה,0,5,0.00%,82.6
החזר מס שבח מקרקעין,0,2,0.00%,86.5
החזר מס שבח על מכירה,0,3,0.00%,69.7
החזרי מס שבח מקרקעין,0,2,0.00%,96.5
החייאה תוך רחמית,0,1,0.00%,75.0
החלטה בית משפט,0,1,0.00%,34.0
החלטה משפטית,0,1,0.00%,48.0
החלטות בית המשפט,0,17,0.00%,32.3
החלטות בית המשפט העליון,0,31,0.00%,42.5
החלטות בית משפט,0,20,0.00%,40.9
החלטות בית משפט השלום,0,5,0.00%,59.2
החלטות בתיקי בית משפט,0,2,0.00%,23.0
החלטות עליון,0,6,0.00%,54.5
החלטת בית המשפט העליון,0,2,0.00%,23.5
החלטת בית המשפט העליון היום,0,1,0.00%,66.0
החלטת בית משפט,0,29,0.00%,40.4
החלק המורחב בעלה 3 אותיות,0,1,0.00%,51.0
החנית את הרכב ליד המדרכה בימין הכביש בדרך עירונית,0,2,0.00%,30.0
החתמות משפטיות,0,21,0.00%,48.0
הטסת גופה מחו ל,0,1,0.00%,84.0
הטרדה מינית בעבודה פסק דין,0,1,0.00%,61.0
הילה סעדה מוצא,0,1,0.00%,47.0
היפוקסיה בלידה,0,17,0.00%,16.4
הישאם שבאיטה שופט,0,1,0.00%,11.0
הכר את הלקוח עורכי דין,0,1,0.00%,60.0
הכשרות לעורכי דין,0,1,0.00%,18.0
הלוואות למקבלי קצבת נכות,0,1,0.00%,76.0
"הלוואות לנכסי נדל""ן",0,4,0.00%,51.5
הליך משפטי,0,1,0.00%,93.0
הליכי חדלות פירעון,0,10,0.00%,47.7
הלכת ורד מזונות,0,9,0.00%,35.8
הלשכה המרכזית לסטטיסטיקה גירושין,0,1,0.00%,39.0
המבחן המעורב דיני עבודה,0,1,0.00%,26.0
המדריך המלא לשנת 2026 למזונות אישה,0,2,0.00%,26.0
המחאה מבוטלת דוגמא,0,1,0.00%,13.0
המיסים,0,1,0.00%,27.0
המכון הרפואי לבטיחות בדרכים טפסים,0,9,0.00%,48.9
המלצה לסוכנות שיווק,0,2,0.00%,50.5
המלצה על עורך דין,0,31,0.00%,9.2
המלצות עורכי דין,0,3,0.00%,4.7
המלצות על עורכי דין,0,78,0.00%,6.8
המלצות צ'אנס חינם,0,1,0.00%,39.0
המנתחים הפלסטיים הטובים בישראל,0,1,0.00%,90.0
המס,0,3,0.00%,23.3
המס בישראל,0,1,0.00%,91.0
המצאת כתבי בי דין,0,2,0.00%,59.5
המצאת כתבי בית דין,0,1,0.00%,44.0
המרכז לייעוץ בפלילים,0,2,0.00%,18.5
המשכיר והשוכר,0,2,0.00%,51.5
המשפט,0,14,0.00%,37.4
המשפט בישראל,0,1,0.00%,58.0
המתמחה פרק אחרון,0,1,0.00%,47.0
הנדסת בניין ואדריכלות,0,1,0.00%,50.0
הנדסת בניין מה זה,0,2,0.00%,47.5
הנדסת מדידות,0,1,0.00%,50.0
הנהלת המכס,0,1,0.00%,38.0
הנחיות לטיפול בקנאביס המיועד להשמדה,0,1,0.00%,62.0
הנחיות משרד הבריאות קורונה,0,1,0.00%,36.0
הנחיות קורונה,0,3,0.00%,51.0
הנשק האסטרטגי שחייבים להכיר בהליכי גירושין,0,16,0.00%,25.8
הסבר על ביטקוין,0,1,0.00%,47.0
הסבת תשומת לב,0,1,0.00%,39.0
הסדר חוב,0,1,0.00%,65.0
הסדר חוב דוגמא,0,67,0.00%,25.0
הסדר חוב מול סלקום,0,5,0.00%,29.0
הסדר חוב שלא במסגרת צו לפתיחת הליכים,0,1,0.00%,19.0
הסדר מותנה משטרת ישראל,0,1,0.00%,25.0
הסדר מותנה רישום פלילי,0,2,0.00%,94.5
הסדר נושים דוגמא,0,6,0.00%,29.2
הסיוע המשפטי,0,1,0.00%,48.0
הסיוע המשפטי במשרד המשפטים,0,1,0.00%,30.0
הסיוע המשפטי משרד המשפטים,0,1,0.00%,39.0
הסכם אי תחרות,0,32,0.00%,26.1
הסכם אי תחרות בין חברות,0,1,0.00%,55.0
הסכם אי תחרות דוגמא,0,1,0.00%,28.0
הסכם אי תחרות וסודיות,0,1,0.00%,9.0
הסכם אי תחרות פרילנסר,0,9,0.00%,21.7
הסכם גירושים לדוגמא,0,3,0.00%,73.0
הסכם גירושים להורדה,0,45,0.00%,48.1
הסכם גירושין doc,0,85,0.00%,16.0
הסכם גירושין pdf,0,108,0.00%,61.6
הסכם גירושין בהסכמה דוגמא,0,105,0.00%,61.5
הסכם גירושין בהסכמה לדוגמא,0,2,0.00%,60.5
הסכם גירושין בהסכמה להורדה,0,17,0.00%,61.2
הסכם גירושין בהסכמה מחיר,0,54,0.00%,72.6
הסכם גירושין בחיפה מחיר,0,2,0.00%,35.0
הסכם גירושין דוגמא,0,469,0.00%,47.7
הסכם גירושין לדוגמא,0,134,0.00%,55.8
הסכם גירושין להדפסה,0,1,0.00%,74.0
הסכם גירושין להורדה,0,60,0.00%,51.9
הסכם גירושין להורדה בחינם,0,90,0.00%,50.4
הסכם גירושין ללא ילדים להורדה,0,2,0.00%,65.5
הסכם גירושין ללא עורך דין להורדה,0,5,0.00%,62.2
הסכם גירושין מחיר,0,180,0.00%,60.4
הסכם גירושין משמורת משותפת,0,1,0.00%,88.0
הסכם גישור גירושין לדוגמא,0,88,0.00%,79.6
הסכם הסדר חוב,0,2,0.00%,39.5
הסכם השכרת רכב,0,1,0.00%,33.0
הסכם חיים משותפים,0,2,0.00%,69.5
הסכם חיים משותפים עורך דין,0,1,0.00%,94.0
הסכם חלוקת רכוש דוגמא,0,17,0.00%,73.5
הסכם יחסי ממון בין בני זוג,0,3,0.00%,64.0
הסכם יחסי ממון וגירושין,0,1,0.00%,66.0
הסכם מזונות,0,7,0.00%,87.9
הסכם מזונות דוגמא,0,101,0.00%,52.0
הסכם מכר אגב גירושין דוגמא,0,23,0.00%,37.6
הסכם מכר בין אחים,0,7,0.00%,72.6
הסכם מכר דירת קבלן,0,5,0.00%,29.0
הסכם ממון,0,93,0.00%,61.9
הסכם ממון אונליין,0,1,0.00%,26.0
הסכם ממון אחרי החתונה,0,36,0.00%,61.4
הסכם ממון אחרי נישואים,0,41,0.00%,62.6
הסכם ממון אחרי נישואין,0,2,0.00%,50.0
הסכם ממון בין בני זוג,0,208,0.00%,57.1
הסכם ממון בין בני זוג לא נשואים,0,37,0.00%,80.0
הסכם ממון במהלך הנישואין,0,2,0.00%,68.5
הסכם ממון במהלך נישואין,0,7,0.00%,28.4
הסכם ממון בעד ונגד,0,11,0.00%,15.5
הסכם ממון בפתח תקווה,0,15,0.00%,56.4
הסכם ממון גירושין,0,3,0.00%,61.3
הסכם ממון דירה,0,1,0.00%,71.0
הסכם ממון דירה לפני הנישואין,0,31,0.00%,56.6
הסכם ממון הפרדה רכושית,0,1,0.00%,59.0
הסכם ממון וירושה,0,4,0.00%,85.3
הסכם ממון ומשכנתא,0,12,0.00%,38.9
הסכם ממון ופנסיה,0,3,0.00%,79.0
הסכם ממון טרום נישואין,0,1,0.00%,84.0
הסכם ממון לאחר 20 שנות נישואין,0,1,0.00%,21.0
הסכם ממון לאחר החתונה,0,16,0.00%,81.9
הסכם ממון לאחר הנישואין,0,1,0.00%,46.0
הסכם ממון לאחר נישואים,0,19,0.00%,56.3
הסכם ממון לאחר נישואין,0,85,0.00%,55.3
הסכם ממון לזוג נשוי,0,2,0.00%,40.5
הסכם ממון ללא עורך דין,0,68,0.00%,54.5
הסכם ממון לפני נישואים,0,1,0.00%,53.0
הסכם ממון לפני נישואין בתל אביב,0,12,0.00%,37.3
הסכם ממון מדורג,0,64,0.00%,72.4
הסכם ממון מה זה,0,10,0.00%,65.1
הסכם ממון מהו,0,1,0.00%,78.0
הסכם ממון משכנתא,0,11,0.00%,60.0
הסכם ממון עורך דין,0,30,0.00%,60.4
הסכם ממון על דירה,0,219,0.00%,62.7
הסכם ממון על דירה דוגמא,0,2,0.00%,91.0
הסכם ממון עם משכנתא,0,5,0.00%,58.4
הסכם ממון פרק ב,0,29,0.00%,26.7
הסכם ממון פרק ב דוגמא,0,3,0.00%,30.0
הסכם משמורת משותפת דוגמא,0,1,0.00%,76.0
הסכם פירוד ידועים בציבור,0,8,0.00%,56.4
הסכם פירוק שותפות לדוגמא,0,1,0.00%,32.0
הסכם פירוק שיתוף בדירה,0,1,0.00%,72.0
הסכם פירוק שיתוף בין בני זוג דוגמא,0,1,0.00%,25.0
הסכם פרידה דוגמא,0,26,0.00%,78.5
הסכם פרידה ידועים בציבור,0,10,0.00%,71.9
הסכם פשרה דיני עבודה,0,1,0.00%,50.0
הסכם ראשוני בכתב,0,1,0.00%,9.0
הסכם רכוש בין בני זוג,0,1,0.00%,41.0
הסכם שיתוף במקרקעין מס שבח,0,1,0.00%,67.0
הסכם שכירות,0,111,0.00%,58.1
הסכם שכירות דייר משנה,0,2,0.00%,69.5
הסכם שכירות דירה,0,12,0.00%,54.8
הסכם שכירות יחידת דיור,0,1,0.00%,68.0
הסכם שכירות לדירה,0,1,0.00%,86.0
הסכם שכירות לטובת השוכר,0,1,0.00%,58.0
הסכם שכירות ללא תמורה,0,1,0.00%,25.0
הסכם שכירות מחסן בבניין,0,1,0.00%,81.0
הסכם שכירות משנה,0,26,0.00%,31.3
הסכם שכירות משרדים,0,21,0.00%,67.1
הסכם שכירות פשוט,0,1,0.00%,27.0
הסכם שלום בית דוגמא,0,2,0.00%,74.5
הסכמה למסירת מידע,0,1,0.00%,30.0
הסכמה למסירת מידע מהמרשם הפלילי,0,2,0.00%,29.0
הסכמי גירושין דוגמאות,0,4,0.00%,29.5
הסכמי שכירות,0,42,0.00%,45.3
הסמכה ייפוי כוח מתמשך,0,3,0.00%,66.7
הסנגוריה הציבורית,0,11,0.00%,61.5
הסניגוריה הציבורית,0,1,0.00%,58.0
הסרת מסמכים משפטיים מגוגל,0,1,0.00%,38.0
הסרת משנע,0,3,0.00%,80.7
הסרת פסקי דין מגוגל,0,24,0.00%,64.1
הסרת פסקי דין מהאינטרנט,0,2,0.00%,79.5
העברת כסף לחול לקניית דירה,0,2,0.00%,95.5
העברת משמורת מאם לאב,0,3,0.00%,85.7
העדר התייחסות לתלונות של היולדת בדבר כאבים,0,1,0.00%,28.0
העורך דין הכי טוב בארץ,0,1,0.00%,52.0
העלמת כספים בגירושין,0,39,0.00%,72.9
העסקת עובד,0,1,0.00%,77.0
העסקת עובדים,0,1,0.00%,78.0
הערכאה,0,2,0.00%,81.0
הפניקס דסק מעסיקים,0,1,0.00%,43.0
הפניקס משטרה שיניים,0,1,0.00%,76.0
הפעלת ייפוי כוח מתמשך,0,28,0.00%,77.5
הפעלת ייפוי כח מתמשך,0,1,0.00%,67.0
הפעלת יפוי כוח מתמשך,0,2,0.00%,67.5
הפקדת ייפוי כוח מתמשך,0,32,0.00%,81.0
הפקדת ייפוי כח מתמשך,0,2,0.00%,68.0
הפקדת יפוי כוח מתמשך,0,3,0.00%,67.7
הפקדת צ'ק בנק הפועלים,0,2,0.00%,87.0
הפקדת שיק על שם ילד,0,3,0.00%,74.0
הפרדה רכושית ללא הסכם ממון,0,1,0.00%,98.0
הפרדת חשבונות בנק לפני גירושין,0,4,0.00%,68.3
הפרת הסכם גירושין,0,27,0.00%,52.5
הפרת הסכם שותפות,0,1,0.00%,52.0
הצהרת עורך דין ייפוי כוח מתמשך,0,1,0.00%,23.0
הצעת הסדר חדלות פירעון,0,2,0.00%,30.0
הצעת הסדר נושים,0,1,0.00%,22.0
הקלטות שיחות,0,3,0.00%,57.0
"הקמת חברה בחו""ל",0,1,0.00%,38.0
הרב שלמה צרור,0,8,0.00%,10.4
הרבנות הראשית חיפה גירושין,0,1,0.00%,63.0
הרדמה באנגלית,0,2,0.00%,21.0
הרדמה מקומית תופעות לוואי,0,2,0.00%,63.0
הרדמה ספינלית תופעות לוואי,0,70,0.00%,19.5
הרי קירש,0,1,0.00%,59.0
הרמת מסך בדיני עבודה,0,14,0.00%,40.0
הרצל גולן,0,6,0.00%,16.8
הרשות השופטת פסקי דין,0,4,0.00%,25.0
הרשות השופטת שופטים,0,1,0.00%,14.0
הרשות להגנת הצרכן סטטוס תלונה,0,1,0.00%,66.0
הרשות לניירות ערך טלפון,0,6,0.00%,14.2
הרשות לניירות ערך כתובת,0,1,0.00%,16.0
הרשעה,0,6,0.00%,51.2
הרשעה פירוש,0,2,0.00%,32.5
הרשעות,0,1,0.00%,32.0
השבת רכוש מרומניה,0,51,0.00%,16.9
השופט,0,1,0.00%,20.0
השופט אבי סתיו,0,1,0.00%,29.0
השופט אביגדור דורות,0,3,0.00%,9.7
השופט אביים ברקאי,0,1,0.00%,77.0
השופט אילן איטח,0,2,0.00%,27.0
השופט ארז שני,0,2,0.00%,8.5
השופט גיא שני,0,1,0.00%,30.0
השופט טל פרי,0,1,0.00%,33.0
השופט מגן אלטוביה,0,1,0.00%,30.0
השופט מוחמד עלי,0,1,0.00%,71.0
השופט מוטי פירר,0,1,0.00%,13.0
השופט ערן גלברד,0,1,0.00%,28.0
השופט צבי פרנקל,0,1,0.00%,21.0
השופט קייס נאשף,0,1,0.00%,8.0
השופט שאול שוחט,0,1,0.00%,45.0
השופטים בבית המשפט העליון,0,1,0.00%,52.0
השופטת,0,2,0.00%,26.5
השופטת אפרת ונקרט,0,1,0.00%,41.0
השופטת אפרת לקסר,0,1,0.00%,24.0
השופטת הילה כהן,0,1,0.00%,58.0
השופטת יפעת מישורי,0,1,0.00%,4.0
השופטת מיכל ברגר בלום,0,6,0.00%,10.0
השחקנים בשולחן לחמישה,0,1,0.00%,53.0
השחתת הבית על ידי הגרושה על מנת להפחית מערכו,0,2,0.00%,23.5
השכרת דירות בחול,0,1,0.00%,30.0
השלכות מס לתושב חוזר,0,11,0.00%,37.1
השמה לעורכי דין,0,4,0.00%,16.8
השמה עורכי דין,0,4,0.00%,16.3
השמת עורכי דין,0,1,0.00%,20.0
השמת עורכי דין בכירים,0,18,0.00%,9.8
השפעה בלתי הוגנת בצוואה,0,3,0.00%,63.3
השפעה בלתי הוגנת ספר,0,1,0.00%,63.0
השקעה בבתים בגרמניה,0,5,0.00%,44.0
השקעה בדירה בחול,0,2,0.00%,31.0
השקעה בפורטו,0,11,0.00%,93.1
השקעות משפטיות,0,2,0.00%,26.0
"השקעות נדל""ן בפורטוגל",0,5,0.00%,64.8
השקעות נדלן באוסטריה,0,1,0.00%,69.0
השקעות ערך אסף נתן,0,1,0.00%,63.0
השתק פלוגתא לא הדדי הגנתי דוגמה,0,1,0.00%,49.0
התייעצות משפטית,0,1,0.00%,25.0
התייעצות עם עורך דין,0,38,0.00%,44.9
התייעצות עם עורך דין בחינם,0,1,0.00%,51.0
התייעצות עם עורך דין חינם,0,1,0.00%,38.0
התייעצות עם עורך דין לענייני עבודה,0,11,0.00%,47.5
התיישנות בקשה לביטול צו קיום צוואה,0,1,0.00%,72.0
התכנון והבניה,0,1,0.00%,25.0
התליית רישיון רופא,0,4,0.00%,8.5
התמודדות עם צו הסגירה,0,2,0.00%,22.0
התמחרות דירה,0,3,0.00%,21.0
התנגדות למינוי מנהל עזבון,0,1,0.00%,59.0
התנגדות לצוואה בגין השפעה בלתי הוגנת,0,3,0.00%,34.0
התנגדות לצוואה בעדים,0,1,0.00%,69.0
