"old_url","new_url","redirect_type","status","traffic_risk","canonical_update_required","internal_links_update_required","notes"
"http://jus-tice.co.il/czech-lawyers/","https://jus-tice.co.il/czech-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/antigua-and-barbuda-lawyers/","https://jus-tice.co.il/antigua-and-barbuda-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/international-regulation/","https://jus-tice.co.il/international-regulation/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/international-litigation/","https://jus-tice.co.il/international-litigation/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/legal-writing/","https://jus-tice.co.il/legal-writing/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/cascais/","https://jus-tice.co.il/cascais/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/divorce-mediation-cons-pros/","https://jus-tice.co.il/divorce-mediation-cons-pros/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/low-value-invest-abroad/","https://jus-tice.co.il/low-value-invest-abroad/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/apartment/","https://jus-tice.co.il/apartment/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/lisbon-portugal/","https://jus-tice.co.il/lisbon-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/legal-services-in-portugal/","https://jus-tice.co.il/legal-services-in-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portugal-noatary/","https://jus-tice.co.il/portugal-noatary/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/legal_informaticsartificial_intelligence/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/foreign_legal_opinion/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/legal_defense_fund/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/legal_financing/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/healthcare_in_portugal/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/access_to_healthcare_for_migrants_in_portugal/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portuguese-people/","https://jus-tice.co.il/portuguese-people/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/guide-buying-property-portugal-israelis/","https://jus-tice.co.il/guide-buying-property-portugal-israelis/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/about-usa/","https://jus-tice.co.il/about-usa/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/about-cyprus/","https://jus-tice.co.il/about-cyprus/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/israel-portugal-relations/","https://jus-tice.co.il/israel-portugal-relations/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/morocco-lawyers/","https://jus-tice.co.il/morocco-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portuguese-nationality-law-jewish-return/","https://jus-tice.co.il/portuguese-nationality-law-jewish-return/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/immigration-to-portugal/","https://jus-tice.co.il/immigration-to-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/corporate-immigration-portugal/","https://jus-tice.co.il/corporate-immigration-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/government-of-portugal/","https://jus-tice.co.il/government-of-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portugal/","https://jus-tice.co.il/portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/ministry_of_finance_portugal/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/taxation-in-portugal/","https://jus-tice.co.il/taxation-in-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/list-of-taxes-portugal/","https://jus-tice.co.il/list-of-taxes-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/housing-portugal/","https://jus-tice.co.il/housing-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portugal-economy/","https://jus-tice.co.il/portugal-economy/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/articles/%D7%91%D7%A0%D7%A7%D7%95-%D7%93%D7%94-%D7%A4%D7%95%D7%A8%D7%98%D7%95%D7%92%D7%9C-%D7%91%D7%A0%D7%A7-%D7%A8%D7%90%D7%A9%D7%99-%D7%A4%D7%95%D7%A8%D7%98%D7%95%D7%92%D7%9C/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/bank-account-in-portugal/","https://jus-tice.co.il/bank-account-in-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/banking-financ-portugal/","https://jus-tice.co.il/banking-financ-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/south-korea-lawyers/","https://jus-tice.co.il/south-korea-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portugal-citizenship/","https://jus-tice.co.il/portugal-citizenship/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/canada-lawyers/","https://jus-tice.co.il/canada-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/invest-in-portugal-for-citizenship/","https://jus-tice.co.il/invest-in-portugal-for-citizenship/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/qatar-lawyers/","https://jus-tice.co.il/qatar-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/cyprus-corporate-tax/","https://jus-tice.co.il/cyprus-corporate-tax/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions/","https://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/handwritten-property-agreement-cancellation/","https://jus-tice.co.il/handwritten-property-agreement-cancellation/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/notary-public-florida/","https://jus-tice.co.il/notary-public-florida/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision55016-06-17a/","https://jus-tice.co.il/decision55016-06-17a/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/cyber-insurance/","https://jus-tice.co.il/cyber-insurance/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/cadastre/","https://jus-tice.co.il/cadastre/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/land-registration/","https://jus-tice.co.il/land-registration/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/land-appreciation-tax/","https://jus-tice.co.il/land-appreciation-tax/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/california-lawyers/","https://jus-tice.co.il/california-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/adoption-usa/","https://jus-tice.co.il/adoption-usa/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/real-estate-registration-procedure-israel/","https://jus-tice.co.il/real-estate-registration-procedure-israel/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/registration-of-real-estate-israel/","https://jus-tice.co.il/registration-of-real-estate-israel/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision28272-02-21/","https://jus-tice.co.il/decision28272-02-21/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/austria-lawyers/","https://jus-tice.co.il/austria-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/%D7%91%D7%92%D7%99%D7%93%D7%94/","https://jus-tice.co.il/divorce-lawyer/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED;duplicate_target_slug"
"http://jus-tice.co.il/mexico-lawyers/","https://jus-tice.co.il/mexico-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/argentina-lawyers/","https://jus-tice.co.il/argentina-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision20043-03-23/","https://jus-tice.co.il/decision20043-03-23/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/buy-real-estate-cyprus/","https://jus-tice.co.il/buy-real-estate-cyprus/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/tax-guide-portugal/","https://jus-tice.co.il/tax-guide-portugal/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/greece-financing/","https://jus-tice.co.il/greece-financing/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/investing-in-greece/","https://jus-tice.co.il/investing-in-greece/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision53041-12-20a/","https://jus-tice.co.il/decision53041-12-20a/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/family-law-italy/","https://jus-tice.co.il/family-law-italy/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision30452-07-20/","https://jus-tice.co.il/decision30452-07-20/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision67437-12-18/","https://jus-tice.co.il/decision67437-12-18/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/spain-real-estate/","https://jus-tice.co.il/spain-real-estate/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/portugal-real-estate/","https://jus-tice.co.il/portugal-real-estate/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision42377-09-22/","https://jus-tice.co.il/decision42377-09-22/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/grounds-for-divorce-united-states/","https://jus-tice.co.il/grounds-for-divorce-united-states/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/real-estate-malta/","https://jus-tice.co.il/real-estate-malta/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/malta-citizenship-by-investment/","https://jus-tice.co.il/malta-citizenship-by-investment/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%A9%D7%9C-%D7%94%D7%AA%D7%95%D7%91%D7%A2%D7%AA-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%A2%D7%9C-%D7%A1%D7%9A-1000000-%D7%A9%D7%97/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/ukraine-lawyers/","https://jus-tice.co.il/ukraine-lawyers/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/avoiding-mistakes-when-buying-property-in-cyprus/","https://jus-tice.co.il/avoiding-mistakes-when-buying-property-in-cyprus/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/decision22431-08-19/","https://jus-tice.co.il/decision22431-08-19/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/21336-03-22/","https://jus-tice.co.il/21336-03-22/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/thailand-civil-code/","https://jus-tice.co.il/thailand-civil-code/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/thailand-real-estate/","https://jus-tice.co.il/thailand-real-estate/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/real-estate-investment-strategies-for-2023/","https://jus-tice.co.il/real-estate-investment-strategies-for-2023/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/common-construction-defects-and-how-to-manage-them/","https://jus-tice.co.il/common-construction-defects-and-how-to-manage-them/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/building-science/","https://jus-tice.co.il/building-science/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%94-%D7%A2%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9C%D7%99%D7%A7%D7%95%D7%99%D7%99%D7%9D/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A1%D7%95%D7%9B%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%98%D7%95%D7%91/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/property-investment-calculator/","https://jus-tice.co.il/property-investment-calculator/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/real-estate-development/","https://jus-tice.co.il/real-estate-development/","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
"http://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91/","","301","PLANNED_ONLY_NOT_EXECUTED","UNKNOWN","YES_AFTER_APPROVAL","YES_AFTER_APPROVAL","PUBLIC_REST_URL_MAP_V1;NO_URL_CHANGE_EXECUTED"
