paste_id,date_range_id,gsc_ui_instruction,export_window_hint,query_cluster,offline_query_filter,page_filter,page_role,export_dimensions,country,device,query,page,clicks,impressions,ctr,position,existing_route_owner,preliminary_cache_status,reviewer_decision,notes_no_pii,source_row,public_action_approved
TA-GSC-PASTE-059,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,גירוש* + תעודה/טופס/בקשה/הליך/תיק/גט/מסמך,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,existing document/procedure pages,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-060,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,גירוש* + תעודה/טופס/בקשה/הליך/תיק/גט/מסמך,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,existing document/procedure pages,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-061,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-062,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-063,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-064,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-065,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-066,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-069,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-070,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-071,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-072,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-073,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-074,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-075,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-076,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-077,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-078,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-079,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-080,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,הסכם גירושין / גישור גירושין / גירושין בהסכמה,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,"existing settlement, template and mediation pages",not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-081,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-082,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-083,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-084,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-085,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-086,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-089,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-090,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-091,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-092,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-093,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-094,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-095,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-096,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-097,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-098,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-099,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-100,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,cost_consultation_price,גירוש* + מחיר/עלות/כמה עולה/מחירון,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,existing cost article and divorce pillar,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-101,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-102,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-lawyer-tel-aviv/,target_private_local_page,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-103,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-104,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-lawyer/,protected_divorce_lawyer_pillar,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-105,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-106,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/family-law/,protected_family_law_overview,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-109,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-110,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/child-custody/,protected_child_custody_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-111,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-112,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/child-support-calculator-2023/,protected_child_support_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-113,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-114,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/divorce-mediation/,protected_mediation_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-115,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-116,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/what-is-a-divorce-settlement-agreement/,protected_settlement_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-117,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-118,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/free-divorce-agreement-template/,protected_template_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-119,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-120,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,urgent_local_help,גירוש* + דחוף/דיון/תביעה/צו/בית דין,/how-much-does-a-divorce-agreement-cost/,protected_cost_route,Query + Page,Israel if available,all,,,,,,,legal/editor-reviewed help path only,not_filled,not_filled,,focused_export_template,no
TA-GSC-PASTE-123,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,broad_divorce_lawyer,cache sample query: עורך דין גירושין,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-124,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,broad_divorce_lawyer,cache sample query: עורך דין גירושין,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-125,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,cache sample query: ביטול הסכם גירושין,/cancel-a-divorce-settlement-agreement/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-126,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,cache sample query: ביטול הסכם גירושין,/cancel-a-divorce-settlement-agreement/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-131,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: חיוב בגט,/פסד-חיוב-גט-בגין-מאיסות-אישה-בבעל-פירוד-ממושך-ומשניכר-כי-פני-הצדדים-לגירושין-1343730-1-ביהד-הגדול/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-132,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: חיוב בגט,/פסד-חיוב-גט-בגין-מאיסות-אישה-בבעל-פירוד-ממושך-ומשניכר-כי-פני-הצדדים-לגירושין-1343730-1-ביהד-הגדול/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-133,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,cache sample query: פורום גישור גירושין,/psakdin/הליכי-גירושין-מבחן-הזיקות-טענה-כי-בימ/,case_law_page,Query + Page,Israel if available,all,,,,,,,case_law_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-134,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,settlement_mediation_agreement,cache sample query: פורום גישור גירושין,/psakdin/הליכי-גירושין-מבחן-הזיקות-טענה-כי-בימ/,case_law_page,Query + Page,Israel if available,all,,,,,,,case_law_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-135,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: הנשק האסטרטגי שחייבים להכיר בהליכי גירושין,/strategic-divorce-cost-planning/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-136,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: הנשק האסטרטגי שחייבים להכיר בהליכי גירושין,/strategic-divorce-cost-planning/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-137,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,broad_divorce_lawyer,cache sample query: עורך דין צוואות בגירושין,/עורך-דין-צוואות-וירושות/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-138,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,broad_divorce_lawyer,cache sample query: עורך דין צוואות בגירושין,/עורך-דין-צוואות-וירושות/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-139,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: חיוב בגט,/articles/חיוב-גט-גירושין-ודחיית-בקשת-האיש-לדון-ב/,legacy_article,Query + Page,Israel if available,all,,,,,,,legacy_article,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-140,last_90_days,Use the recent 90-day range or the closest equivalent available in the GSC UI.,Recent 90-day window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: חיוב בגט,/articles/חיוב-גט-גירושין-ודחיית-בקשת-האיש-לדון-ב/,legacy_article,Query + Page,Israel if available,all,,,,,,,legacy_article,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
TA-GSC-PASTE-141,last_16_months,"Use the GSC maximum recent range, normally Last 16 months.",Rolling 16-month window ending on the export date; report prepared 2026-05-27.,documents_and_procedure,cache sample query: מתן סעד בהליך גירושין לאישה שזנתה,/1520884-1/,other_existing_page,Query + Page,Israel if available,all,,,,,,,other_existing_page,existing_page_or_legacy_signal,not_filled,,legacy_profile_cache_page,no
