query,clicks,impressions,ctr,position
דחיה על הסף,0,1,0,35
דחייה על הסף,0,25,0,48.72
דחיית טיסה,0,4,0,51.5
דחיית טיסה אל על,0,1,0,45
דחיית טיסה פיצוי,0,3,0,67.33333333333333
דיווח וייצוג בפני רשויות המס,0,2,0,25.5
דיווח+וייצוג+בפני+רשויות+המס,0,3,0,26.333333333333332
דיויד עטר פוסטה,0,1,0,12
דיון בבית משפט,0,6,0,35.666666666666664
דיון בית משפט,0,1,0,36
דיון במס הכנסה,0,1,0,50
דיוני בית המשפט העליון,0,1,0,37
דיליי בטיסה פיצוי,0,1,0,50
דין לכל דין,0,1,0,18
דיני אכיפת חיובים וחדלות פירעון,0,1,0,100
דיני גירושים,0,34,0,51.44117647058823
דיני גירושין,0,77,0,82.23376623376623
דיני גרושין,0,2,0,51
דיני הגירה,0,2,0,71
דיני משפחה גירושים,0,67,0,56.44776119402985
דיני משפחה וגירושין,0,8,0,43.25
דיני משפחה סיכום,0,4,0,32.75
דיני עבודה,0,298,0,61.30536912751678
דיני עבודה pdf,0,1,0,94
דיני עבודה בישראל,0,2,0,70.5
דיני עבודה חוקים,0,75,0,63.666666666666664
דיני עבודה יחסי עובד מעביד,0,3,0,47.333333333333336
דיני עבודה שאלות ותשובות,0,1,0,85
דיני שכירות,0,1,0,58
דיני תכנון ובניה,0,82,0,29.670731707317074
דיני תכנון ובנייה,0,7,0,28.142857142857142
דיני תעבורה pdf,0,1,0,55
דיני תקשורת,0,3,0,74
דיסקונט קביעת תור לפתיחת חשבון,0,1,0,73
דירה הרשומה על שם אחד מבני הזוג,0,1,0,87
דירה להשקעה בחול,0,3,0,59.333333333333336
דירוג משרדי הפרסום,0,2,0,48.5
דירוג שופטים,0,1,0,18
דירות בחו,0,11,0,19.545454545454547
"דירות בחו""ל",0,4,0,18.25
"דירות להשקעה בחו""ל",0,2,0,75
דירות להשקעה בחול,0,1,0,60
דירות להשקעה בפורטוגל,0,2,0,87.5
דלית ורד שופטת,0,1,0,20
דמי טיפול מזונות,0,1,0,73
דמי מזונות ילדים,0,6,0,65.83333333333333
דמי מזונות לילד אחד,0,11,0,75.27272727272727
דני רופ הטרדה,0,1,0,63
דניאל קנדלר,0,1,0,73
דר קיי פלור,0,1,0,62
דר' ראסלן ותד -הרצליה,0,3,0,41.333333333333336
דרגה אישית בשירות המדינה,0,2,0,27.5
"דרגת משרה: דרגה 41 - 43 דירוג 11 מח""ר.",0,4,0,32.25
דרור אוסי,0,1,0,83
דרושים עורכי דין למשטרה,0,1,0,51
דרישה לתשלום תכוף,0,1,0,52
דרכי ביטול רישיון עסק,0,9,0,19.77777777777778
"ה""ט 40857-03-22",0,5,0,28.2
האוצר רשות המיסים,0,1,0,29
האזנות סתר משטרת ישראל,0,1,0,60
האם אישה חייבת בחובות בעלה,0,1,0,65
האם בקורונה יש שלשולים,0,1,0,65
האם הוראות רמזור עדיפוֹת על הוראת תמרור המורה על מתן זכות קדימה?,0,2,0,21.5
האם החנייה בתחום תמרור זה מותרת לאוטובוס פרטי זעיר,0,1,0,37
האם הרשום בשטר המטען מהווה הוכחה למשקלו של המטען,0,1,0,67
האם כדאי לא ללכת למסגרות כשיש רינו וירוס,0,2,0,48.5
האם מגיע פיצוי על איחור במסירת דירה,0,5,0,87
האם מונעת מהאב לראות את הילדים,0,1,0,100
האם מותר להסיע יותר מנוסע אחד לצד הנהג,0,1,0,49
האם מותר לכם לעקוף כלי רכב איטי הנוסע לפניכם,0,1,0,48
האם מותרת הכניסה לאופנוע לקטע הדרך שבו מוצב התמרור,0,1,0,37
האם צריך עורך דין ייפוי כוח מתמשך,0,7,0,63.285714285714285
האם קריפטו חוקי בישראל,0,2,0,28.5
האם רעש חזק מזיק לעובר,0,1,0,58
האפוטרופוס הכללי ייפוי כוח מתמשך,0,163,0,65.11656441717791
האפוטרופוס הכללי ייפוי כח מתמשך,0,7,0,84.14285714285714
הארכת אישור ניכוי מס במקור,0,3,0,54.666666666666664
הארכת מקטע qt,0,3,0,41.666666666666664
הארכת תוקף אישור ניכוי מס במקור,0,2,0,28.5
הארכת תוקף רישיון רכב,0,2,0,20
הארכת תוקף רישיונות רכב,0,1,0,12
הבניין,0,1,0,53
הברחת נכסים בין בני זוג,0,1,0,31
הבת של זאב רווח,0,3,0,56
הגובה הכולל של רכב נמדד,0,1,0,55
הגירה מישראל,0,68,0,28.058823529411764
הגנה מן הצדק,0,43,0,86.72093023255815
הגנה מן הצדק אזרחי,0,1,0,74
הגנה מן הצדק חוק סדר הדין הפלילי,0,1,0,87
הגנה מן הצדק סעיף 149,0,1,0,79
הגנה מפני חדלות תשלום,0,13,0,29.53846153846154
הגנה על נתבעים בהטרדה מינית,0,1,0,76
הגשת ייפוי כוח מתמשך,0,15,0,61.333333333333336
הגשת ייפוי כח מתמשך,0,14,0,71.35714285714286
הגשת יפוי כח מתמשך,0,1,0,55
הגשת תביעת גירושין,0,1,0,28
הדרכת+בינה+מלאכותית+לעורכי+דין+ונוטריונים,0,2,0,82
ההשפעה של האמא בחינוך ילדים ללימוד תורה חבד,0,2,0,34
הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה,0,1,0,43
הודעה מוקדמת לפי חוק,0,1,0,55
הודעת ייצוג בתיק חסוי,0,3,0,16.333333333333336
הוועדה לקידום מתחמים מועדפים לדיור,0,2,0,44.5
הון חוזר חברה,0,1,0,61
הוצאת דיבה ולשון הרע פסקי דין,0,9,0,52.22222222222222
הוצאת צו הגנה,0,1,0,42
הוצב התמרור בדרך שלפניך האם הוא מחייב מתן זכות קדימה,0,2,0,60
הורות אזרחית,0,7,0,28
הורות משותפת מחשבון מזונות,0,10,0,26.7
החזקת סמים לצריכה עצמית,0,1,0,73
החזקת סמים שלא לצריכה עצמית,0,1,0,93
החזר מס שבח דירה,0,5,0,82.6
החזר מס שבח מקרקעין,0,2,0,86.5
החזר מס שבח על מכירה,0,3,0,69.66666666666667
החזרי מס שבח מקרקעין,0,2,0,96.5
החייאה תוך רחמית,0,1,0,75
החלטה בית משפט,0,1,0,34
החלטה משפטית,0,1,0,48
החלטות בית המשפט,0,17,0,32.294117647058826
החלטות בית המשפט העליון,0,31,0,42.483870967741936
החלטות בית משפט,0,20,0,40.9
החלטות בית משפט השלום,0,5,0,59.2
החלטות בתיקי בית משפט,0,2,0,23
החלטות עליון,0,6,0,54.5
החלטת בית המשפט העליון,0,2,0,23.5
החלטת בית המשפט העליון היום,0,1,0,66
החלטת בית משפט,0,29,0,40.37931034482759
החלק המורחב בעלה 3 אותיות,0,1,0,51
החנית את הרכב ליד המדרכה בימין הכביש בדרך עירונית,0,2,0,30
החתמות משפטיות,0,19,0,47.73684210526316
הטסת גופה מחו ל,0,1,0,84
הטרדה מינית בעבודה פסק דין,0,1,0,61
הילה סעדה מוצא,0,1,0,47
היפוקסיה בלידה,0,17,0,16.411764705882355
הישאם שבאיטה שופט,0,1,0,11
הכר את הלקוח עורכי דין,0,1,0,60
הכשרות לעורכי דין,0,1,0,18
"הלוואות לנכסי נדל""ן",0,4,0,51.5
הליך משפטי,0,1,0,93
הליכי חדלות פירעון,0,3,0,49
הלכת ורד מזונות,0,9,0,35.77777777777778
הלשכה המרכזית לסטטיסטיקה גירושין,0,1,0,39
המבחן המעורב דיני עבודה,0,1,0,26
המדריך המלא לשנת 2026 למזונות אישה,0,2,0,26
המחאה מבוטלת דוגמא,0,1,0,13
המיסים,0,1,0,27
המכון הרפואי לבטיחות בדרכים טפסים,0,9,0,48.888888888888886
המלצה לסוכנות שיווק,0,2,0,50.5
המלצה על עורך דין,0,30,0,9.2
המלצות עורכי דין,0,2,0,3.5
המלצות על עורכי דין,0,76,0,6.776315789473684
המלצות צ'אנס חינם,0,1,0,39
המנתחים הפלסטיים הטובים בישראל,0,1,0,90
המס,0,3,0,23.333333333333332
המס בישראל,0,1,0,91
המצאת כתבי בי דין,0,2,0,59.5
המצאת כתבי בית דין,0,1,0,44
המרכז לייעוץ בפלילים,0,2,0,18.5
המשכיר והשוכר,0,2,0,51.5
המשפט,0,14,0,37.42857142857143
המשפט בישראל,0,1,0,58
המתמחה פרק אחרון,0,1,0,47
הנדסת בניין ואדריכלות,0,1,0,50
הנדסת בניין מה זה,0,2,0,47.5
הנדסת מדידות,0,1,0,50
הנהלת המכס,0,1,0,38
הנחיות לטיפול בקנאביס המיועד להשמדה,0,1,0,62
הנחיות משרד הבריאות קורונה,0,1,0,36
הנחיות קורונה,0,3,0,51
הנשק האסטרטגי שחייבים להכיר בהליכי גירושין,0,14,0,27.142857142857142
הסבת תשומת לב,0,1,0,39
הסדר חוב דוגמא,0,62,0,24.725806451612904
הסדר חוב מול סלקום,0,5,0,29
הסדר חוב שלא במסגרת צו לפתיחת הליכים,0,1,0,19
הסדר מותנה משטרת ישראל,0,1,0,25
הסדר מותנה רישום פלילי,0,1,0,92
הסדר נושים דוגמא,0,6,0,29.166666666666668
הסיוע המשפטי,0,1,0,48
הסיוע המשפטי במשרד המשפטים,0,1,0,30
הסיוע המשפטי משרד המשפטים,0,1,0,39
הסכם אי תחרות,0,29,0,26.82758620689655
הסכם אי תחרות בין חברות,0,1,0,55
הסכם אי תחרות דוגמא,0,1,0,28
הסכם אי תחרות וסודיות,0,1,0,9
הסכם אי תחרות פרילנסר,0,9,0,21.666666666666668
הסכם גירושים לדוגמא,0,3,0,73
הסכם גירושים להורדה,0,41,0,48.1219512195122
הסכם גירושין doc,0,85,0,15.988235294117647
הסכם גירושין pdf,0,103,0,61.679611650485434
הסכם גירושין בהסכמה דוגמא,0,98,0,62.234693877551024
הסכם גירושין בהסכמה לדוגמא,0,2,0,60.5
הסכם גירושין בהסכמה להורדה,0,13,0,62.38461538461539
הסכם גירושין בהסכמה מחיר,0,50,0,70.96
הסכם גירושין בחיפה מחיר,0,2,0,35
הסכם גירושין דוגמא,0,458,0,47.72052401746725
הסכם גירושין לדוגמא,0,130,0,56.19230769230769
הסכם גירושין להדפסה,0,1,0,74
הסכם גירושין להורדה,0,56,0,51.67857142857143
הסכם גירושין להורדה בחינם,0,86,0,50.616279069767444
הסכם גירושין ללא ילדים להורדה,0,2,0,65.5
הסכם גירושין ללא עורך דין להורדה,0,5,0,62.2
הסכם גירושין מחיר,0,170,0,59.529411764705884
הסכם גירושין משמורת משותפת,0,1,0,88
הסכם גישור גירושין לדוגמא,0,84,0,79.8452380952381
הסכם הסדר חוב,0,2,0,39.5
הסכם השכרת רכב,0,1,0,33
הסכם חיים משותפים עורך דין,0,1,0,94
הסכם חלוקת רכוש דוגמא,0,14,0,74.28571428571429
הסכם יחסי ממון בין בני זוג,0,3,0,64
הסכם יחסי ממון וגירושין,0,1,0,66
הסכם מזונות,0,7,0,87.85714285714286
הסכם מזונות דוגמא,0,97,0,51.876288659793815
הסכם מכר אגב גירושין דוגמא,0,19,0,36.421052631578945
הסכם מכר בין אחים,0,6,0,70
הסכם מכר דירת קבלן,0,5,0,29
הסכם ממון,0,93,0,61.87096774193548
הסכם ממון אונליין,0,1,0,26
הסכם ממון אחרי החתונה,0,32,0,60.8125
הסכם ממון אחרי נישואים,0,36,0,60.25
הסכם ממון אחרי נישואין,0,2,0,50
הסכם ממון בין בני זוג,0,208,0,57.14903846153846
הסכם ממון בין בני זוג לא נשואים,0,37,0,80
הסכם ממון במהלך הנישואין,0,2,0,68.5
הסכם ממון במהלך נישואין,0,7,0,28.428571428571427
הסכם ממון בעד ונגד,0,11,0,15.454545454545455
הסכם ממון בפתח תקווה,0,10,0,58.4
הסכם ממון גירושין,0,3,0,61.333333333333336
הסכם ממון דירה,0,1,0,71
הסכם ממון דירה לפני הנישואין,0,29,0,55.55172413793103
הסכם ממון הפרדה רכושית,0,1,0,59
הסכם ממון וירושה,0,4,0,85.25
הסכם ממון ומשכנתא,0,12,0,38.916666666666664
הסכם ממון ופנסיה,0,2,0,69
הסכם ממון טרום נישואין,0,1,0,84
הסכם ממון לאחר 20 שנות נישואין,0,1,0,21
הסכם ממון לאחר החתונה,0,14,0,79.57142857142857
הסכם ממון לאחר הנישואין,0,1,0,46
הסכם ממון לאחר נישואים,0,19,0,56.26315789473684
הסכם ממון לאחר נישואין,0,85,0,55.305882352941175
הסכם ממון לזוג נשוי,0,2,0,40.5
הסכם ממון ללא עורך דין,0,65,0,53.738461538461536
הסכם ממון לפני נישואים,0,1,0,53
הסכם ממון לפני נישואין בתל אביב,0,12,0,37.333333333333336
הסכם ממון מדורג,0,62,0,72.35483870967742
הסכם ממון מה זה,0,10,0,65.1
הסכם ממון מהו,0,1,0,78
הסכם ממון משכנתא,0,7,0,60.714285714285715
הסכם ממון עורך דין,0,29,0,60.55172413793103
הסכם ממון על דירה,0,199,0,60.949748743718594
הסכם ממון על דירה דוגמא,0,2,0,91
הסכם ממון עם משכנתא,0,4,0,59.75
הסכם ממון פרק ב,0,22,0,22.227272727272727
הסכם ממון פרק ב דוגמא,0,3,0,30
הסכם משמורת משותפת דוגמא,0,1,0,76
הסכם פירוד ידועים בציבור,0,8,0,56.375
הסכם פירוק שותפות לדוגמא,0,1,0,32
הסכם פירוק שיתוף בדירה,0,1,0,72
הסכם פירוק שיתוף בין בני זוג דוגמא,0,1,0,25
הסכם פרידה דוגמא,0,22,0,78.95454545454545
הסכם פרידה ידועים בציבור,0,10,0,71.9
הסכם פשרה דיני עבודה,0,1,0,50
הסכם ראשוני בכתב,0,1,0,9
הסכם רכוש בין בני זוג,0,1,0,41
הסכם שיתוף במקרקעין מס שבח,0,1,0,67
הסכם שכירות,0,103,0,57
הסכם שכירות דייר משנה,0,1,0,69
הסכם שכירות דירה,0,10,0,54.3
הסכם שכירות יחידת דיור,0,1,0,68
הסכם שכירות לדירה,0,1,0,86
הסכם שכירות לטובת השוכר,0,1,0,58
הסכם שכירות ללא תמורה,0,1,0,25
הסכם שכירות מחסן בבניין,0,1,0,81
הסכם שכירות משנה,0,23,0,30.565217391304348
הסכם שכירות משרדים,0,19,0,65
הסכם שכירות פשוט,0,1,0,27
הסכם שלום בית דוגמא,0,2,0,74.5
הסכמה למסירת מידע,0,1,0,30
הסכמה למסירת מידע מהמרשם הפלילי,0,2,0,29
הסכמי גירושין דוגמאות,0,4,0,29.5
הסכמי שכירות,0,41,0,44.26829268292683
הסמכה ייפוי כוח מתמשך,0,3,0,66.66666666666667
הסנגוריה הציבורית,0,11,0,61.45454545454545
הסניגוריה הציבורית,0,1,0,58
הסרת מסמכים משפטיים מגוגל,0,1,0,38
הסרת משנע,0,3,0,80.66666666666667
הסרת פסקי דין מגוגל,0,21,0,64.66666666666666
הסרת פסקי דין מהאינטרנט,0,2,0,79.5
העברת כסף לחול לקניית דירה,0,2,0,95.5
העדר התייחסות לתלונות של היולדת בדבר כאבים,0,1,0,28
העורך דין הכי טוב בארץ,0,1,0,52
העלמת כספים בגירושין,0,32,0,75.09375
העסקת עובד,0,1,0,77
העסקת עובדים,0,1,0,78
הערכאה,0,2,0,81
הפניקס דסק מעסיקים,0,1,0,43
הפניקס משטרה שיניים,0,1,0,76
הפעלת ייפוי כוח מתמשך,0,23,0,78.21739130434783
הפעלת ייפוי כח מתמשך,0,1,0,67
הפעלת יפוי כוח מתמשך,0,2,0,67.5
הפקדת ייפוי כוח מתמשך,0,32,0,81
הפקדת יפוי כוח מתמשך,0,3,0,67.66666666666667
הפקדת צ'ק בנק הפועלים,0,2,0,87
הפקדת שיק על שם ילד,0,3,0,74
הפרדה רכושית ללא הסכם ממון,0,1,0,98
הפרדת חשבונות בנק לפני גירושין,0,4,0,68.25
הפרת הסכם גירושין,0,27,0,52.48148148148148
הפרת הסכם שותפות,0,1,0,52
הצהרת עורך דין ייפוי כוח מתמשך,0,1,0,23
הצעת הסדר חדלות פירעון,0,2,0,30
הצעת הסדר נושים,0,1,0,22
הקלטות שיחות,0,3,0,57
"הקמת חברה בחו""ל",0,1,0,38
הרב שלמה צרור,0,8,0,10.375
הרבנות הראשית חיפה גירושין,0,1,0,63
הרדמה באנגלית,0,2,0,21
הרדמה מקומית תופעות לוואי,0,2,0,63
הרדמה ספינלית תופעות לוואי,0,66,0,19.439393939393938
הרי קירש,0,1,0,59
הרמת מסך בדיני עבודה,0,11,0,38.63636363636363
הרצל גולן,0,5,0,18.4
הרשות השופטת פסקי דין,0,4,0,25
הרשות השופטת שופטים,0,1,0,14
הרשות להגנת הצרכן סטטוס תלונה,0,1,0,66
הרשות לניירות ערך טלפון,0,6,0,14.166666666666666
הרשות לניירות ערך כתובת,0,1,0,16
הרשעה,0,6,0,51.166666666666664
הרשעה פירוש,0,2,0,32.5
הרשעות,0,1,0,32
השבת רכוש מרומניה,0,49,0,16.89795918367347
השופט,0,1,0,20
השופט אבי סתיו,0,1,0,29
השופט אביגדור דורות,0,3,0,9.666666666666666
השופט אביים ברקאי,0,1,0,77
השופט אילן איטח,0,2,0,27
השופט ארז שני,0,1,0,10
השופט גיא שני,0,1,0,30
השופט טל פרי,0,1,0,33
השופט מגן אלטוביה,0,1,0,30
השופט מוחמד עלי,0,1,0,71
השופט מוטי פירר,0,1,0,13
השופט ערן גלברד,0,1,0,28
השופט צבי פרנקל,0,1,0,21
השופט קייס נאשף,0,1,0,8
השופט שאול שוחט,0,1,0,45
השופטים בבית המשפט העליון,0,1,0,52
השופטת,0,2,0,26.5
השופטת אפרת ונקרט,0,1,0,41
השופטת אפרת לקסר,0,1,0,24
השופטת הילה כהן,0,1,0,58
השופטת יפעת מישורי,0,1,0,4
השופטת מיכל ברגר בלום,0,6,0,10
השחקנים בשולחן לחמישה,0,1,0,53
השחתת הבית על ידי הגרושה על מנת להפחית מערכו,0,2,0,23.5
השלכות מס לתושב חוזר,0,10,0,38.1
השמה לעורכי דין,0,2,0,16.5
השמה עורכי דין,0,3,0,16.333333333333336
השמת עורכי דין בכירים,0,17,0,9.647058823529411
השפעה בלתי הוגנת בצוואה,0,3,0,63.333333333333336
השקעה בבתים בגרמניה,0,4,0,44.25
השקעה בפורטו,0,4,0,90.25
השקעות משפטיות,0,2,0,26
"השקעות נדל""ן בפורטוגל",0,4,0,65.5
השקעות נדלן באוסטריה,0,1,0,69
השקעות ערך אסף נתן,0,1,0,63
השתק פלוגתא לא הדדי הגנתי דוגמה,0,1,0,49
התייעצות משפטית,0,1,0,25
התייעצות עם עורך דין,0,30,0,45.2
התייעצות עם עורך דין בחינם,0,1,0,51
התייעצות עם עורך דין חינם,0,1,0,38
התייעצות עם עורך דין לענייני עבודה,0,4,0,42.75
התיישנות בקשה לביטול צו קיום צוואה,0,1,0,72
התכנון והבניה,0,1,0,25
התליית רישיון רופא,0,4,0,8.5
התמודדות עם צו הסגירה,0,2,0,22
התמחרות דירה,0,2,0,22
התנגדות למינוי מנהל עזבון,0,1,0,59
התנגדות לצוואה בגין השפעה בלתי הוגנת,0,3,0,34
התנגדות לצוואה בעדים,0,1,0,69
התנגדות לצוואה השפעה בלתי הוגנת,0,111,0,29.90990990990991
התנגדות לצוואה שלא במועד דחיית תביעה,0,2,0,19
התקנת נט המשפט,0,9,0,52.333333333333336
התקשיר,0,1,0,50
ודאד יונס גנאים,0,2,0,45
ויתור מזונות ילדים,0,9,0,43.22222222222222
ועדת אתיקה חוק זכויות החולה קפות חולים,0,1,0,50
ועדת שניט חזקת הגיל הרך,0,1,0,89
ורד פיליכובסקי,0,1,0,60
ורד ריקנטי רוסהר,0,1,0,131
זאב גורודצקי,0,1,0,68
זאב הנדזל,0,1,0,49
זכויות אישה שבעלה עזב את הבית,0,1,0,71
זכויות דיירים בשכירות,0,1,0,69
זכויות השוכר,0,1,0,46
זכויות נפגעי עבירה בהליך הפלילי,0,1,0,19
זכויות עובדים ייעוץ חינם,0,6,0,84.83333333333333
זכויות פרילנסר,0,2,0,71.5
זכויות של שוכר דירה,0,1,0,47
זכויות תושב חוזר ותיק ביטוח לאומי,0,1,0,62
זכויות תושב חוזר מכס,0,1,0,34
זכויות תושב חוזר קניית רכב בארץ,0,1,0,37
זכיות שוכר,0,5,0,38.6
זרה חוות דעת,0,4,0,13.25
"חברה להשקעות נדל""ן בפורטוגל",0,1,0,22
חברה לניהול נכסים בפורטוגל,0,14,0,54.285714285714285
"חברה לקידום אתרים באינטרנט,-,,44",0,5,0,86
"חברה לקידום אתרים בגוגל,-,,53",0,3,0,83
"חברה לקידום אתרים בחיפה,-,,61",0,12,0,81.66666666666667
חברה קבלנית,0,1,0,2
חברות השמה עורכי דין,0,2,0,20
חברת isa,0,1,0,99
"חברת seo,-,,85",0,4,0,39.75
חברת הביטוח שלחה חוקר פרטי,0,2,0,86
חגית מטלין,0,1,0,98
חדלות פירעון חברה,0,1,0,68
חדלות פירעון לעסקים במרכז,0,3,0,32.66666666666667
חדלות פירעון של חברה,0,1,0,83
חדלות פירעון של לקוח,0,10,0,47.1
חדשות היום פלילי,0,2,0,55.5
חדשות וינט פלילי,0,1,0,36
חדשות פלילי,0,28,0,42.642857142857146
חדשות פלילים היום,0,1,0,67
חובות הבעל לאשתו,0,2,0,70
חוברת נוסחי אישום,0,3,0,9
חובת עורך דין להליך kyc,0,1,0,57
"חוות דעת דין זר בארה""ב",0,2,0,24.5
חוות דעת דין זר קנדה,0,5,0,62.6
חוות דעת משפטית לדוגמא,0,3,0,45
חוות דעת על עורכי דין,0,1,0,10
חוות+דעת+משפטית+נדל״ן,0,2,0,67.5
חוזה 587,0,2,0,32.5
חוזה אישי בשירות המדינה,0,1,0,27
חוזה אקדמאים 587,0,1,0,54
חוזה בנייה עם קבלן,0,2,0,50
חוזה גירושין לדוגמא,0,1,0,65
חוזה דירה,0,1,0,45
חוזה השכרת דירה,0,2,0,81
חוזה השכרת קרקע חקלאית,0,2,0,80
חוזה השכרת רכב,0,46,0,42.869565217391305
חוזה חכירה מה זה,0,2,0,89.5
חוזה לדירה להשכרה,0,1,0,32
חוזה לשכירות,0,1,0,65
חוזה לשכר דירה,0,1,0,67
חוזה מול קבלן,0,4,0,25.25
חוזה מומחים בשירות המדינה,0,1,0,34
חוזה ניהול נכסים,0,6,0,43.666666666666664
חוזה עבודה פרילנסר,0,1,0,96
חוזה עסקי,0,5,0,26.8
חוזה רכישה מקבלן,0,1,0,20
"חוזה רכישת נדל""ן בפורטוגל",0,1,0,73
חוזה רכישת נדל״ן בפורטוגל,0,1,0,50
חוזה שכירות,0,118,0,66.22881355932203
חוזה שכירות בית,0,1,0,62
חוזה שכירות דירה,0,25,0,73.8
חוזה שכירות דירה לטווח קצר,0,2,0,89.5
חוזה שכירות דירה ללא תמורה,0,1,0,57
חוזה שכירות הלכתי,0,1,0,54
חוזה שכירות חדר בדירה,0,1,0,48
חוזה שכירות לבן משפחה,0,1,0,39
חוזה שכירות לטובת המשכיר,0,1,0,89
חוזה שכירות לטובת השוכר,0,1,0,99
חוזה שכירות לטווח ארוך,0,1,0,27
חוזה שכירות ללא תמורה,0,4,0,37
חוזה שכירות משנה,0,24,0,26.958333333333332
חוזה שכירות משנית,0,1,0,48
חוזה שכירות סטנדרטי להורדה חינם,0,1,0,83
חוזה שכירות פיקטיבי,0,1,0,69
חוזה שכירות רגיל,0,2,0,83.5
חוזה שכר דירה,0,4,0,67
חוזה של שכירות,0,1,0,64
חוזי שכירות,0,5,0,34.4
חוזים אישיים בשירות המדינה,0,4,0,19.25
חולי קורונה בבית,0,1,0,98
חולשה פתאומית בגוף קורונה,0,1,0,72
חוסר חמצן בלידה,0,189,0,22.343915343915345
חוק בית המשפט,0,4,0,38.25
חוק בתי המשפט,0,14,0,39.642857142857146
חוק בתי המשפט נוסח משולב,0,3,0,33
חוק בתי משפט,0,1,0,44
חוק דיני עבודה,0,26,0,59.15384615384615
חוק הבניה,0,1,0,66
חוק הבניה והתכנון,0,1,0,92
חוק הגבלת שכר טרחה ביטוח לאומי נבו,0,1,0,82
חוק הגנת הפרטיות פיצוי ללא הוכחת נזק,0,7,0,49.285714285714285
חוק הודעה מוקדמת,0,11,0,46.72727272727273
חוק הודעה מוקדמת להתפטרות,0,3,0,54.666666666666664
חוק הודעה מוקדמת לעובד,0,1,0,53
חוק הודעה מוקדמת לפיטורים,0,3,0,41
חוק הודעה מוקדמת לפיטורים ולהתפטרות,0,3,0,33
חוק הודעה מוקדמת לפיטורין,0,1,0,48
חוק הותמל,0,6,0,45.5
חוק הירושה ידועים בציבור,0,1,0,82
חוק העונשין pdf,0,3,0,37.333333333333336
חוק העונשין תשל ז 1977,0,1,0,35
חוק הפיצויים לנפגעי תאונות דרכים,0,4,0,79.5
חוק השב כ,0,2,0,64.5
חוק השכרת דירה,0,1,0,77
חוק התפטרות,0,1,0,64
חוק התראה מוקדמת,0,1,0,59
חוק זכויות החולה,0,23,0,64.69565217391305
חוק זכויות החולה רשומה רפואית,0,2,0,64
חוק חוזה הביטוח inurl:nevo.co.il/law_html/,0,2,0,5.5
חוק חוזה שכירות,0,1,0,64
חוק יחסי עובד מעביד,0,1,0,59
חוק ייפוי כוח מתמשך,0,6,0,38.333333333333336
חוק יסוד השפיטה,0,2,0,38.5
חוק יסוד השפיטה סעיף 15,0,1,0,21
חוק יסוד: השפיטה,0,1,0,47
חוק יסודות השפיטה,0,1,0,51
חוק יפוי כח מתמשך,0,2,0,59.5
חוק לפיצוי נפגעי תאונות דרכים,0,1,0,45
חוק מינוי שופטים,0,2,0,59
חוק מפעל חיוני,0,1,0,45
חוק משמורת ילדים,0,1,0,41
חוק מתחמים מועדפים לדיור,0,2,0,26
חוק מתן הודעה מוקדמת,0,2,0,48.5
חוק סדר הדין הפלילי הסדר מותנה,0,1,0,97
חוק סימון מוצרים ויקיפדיה,0,1,0,41
חוק פיטורים והתפטרות,0,48,0,64.35416666666666
חוק פיטורין הודעה מוקדמת,0,1,0,49
חוק פיצוי לנפגעי תאונות דרכים,0,2,0,78
חוק פיצויים לנפגעי תאונות דרכים,0,8,0,72.125
חוק פיצויים לנפגעי תאונות דרכים inurl:nevo.co.il/law_html/,0,1,0,7
"חוק רישוי שירותים ומקצועות בענף הרכב תשע""ו-2016",0,1,0,62
חוק רשלנות רפואית,0,77,0,39.74025974025974
חוק שירות בטחון,0,3,0,28
חוק שירות בטחוןמ,0,5,0,26.8
חוק שירות ביטחון,0,7,0,26.285714285714285
חוק שירות המדינה,0,1,0,40
חוק שירות המדינה מינויים,0,4,0,43.5
חוק תושב חוזר,0,1,0,80
חוק תכנון ובנייה,0,3,0,51.333333333333336
חוקי בנייה,0,1,0,24
חוקי גירושים,0,15,0,42.2
חוקי גירושין,0,6,0,84.33333333333333
חוקי דיני עבודה,0,3,0,63
חוקי הקורונה,0,1,0,69
חוקי חזקות חיבור בסיסים זהים,0,1,0,97
חוקי תכנון ובניה,0,23,0,37.30434782608695
חוקים בדיני עבודה,0,4,0,67.25
חוקר פרטי פגיעה מינית,0,1,0,85
חותמת אפוסטיל תעודת לידה,0,1,0,97
חזי סימן טוב ואשתו,0,1,0,62
חזקת הגיל הרך בית דין רבני,0,49,0,15.938775510204081
חזרת ילדים למוסדות חינוך,0,1,0,38
חזרתה או חזרת,0,1,0,2
חיבור חשמל ביוון,0,1,0,46
חידוש הסכם שכירות,0,1,0,70
חיוב בגט,0,30,0,26.266666666666666
חיוב גט,0,2,0,24.5
חיות בקצר,0,1,0,52
חיים רוזוב,0,2,0,6.5
חילוט כספים,0,1,0,62
חיסיון משפטי,0,2,0,28.5
חיסיון עורך דין לקוח,0,13,0,90.07692307692308
חיפוש בבית ללא צו,0,1,0,66
"חיפוש דירות בחו""ל",0,4,0,19.25
חיפוש מילה בדף אינטרנט,0,9,0,48.666666666666664
חיפוש מספר רישיון עורך דין,0,3,0,43.333333333333336
"חיפוש עו""ד",0,17,0,8.058823529411764
חיפוש עוד,0,4,0,7.5
