post_id,original_url,final_url,status_code,redirect_count,response_time_ms,is_alive,is_404,has_redirect_chain,slug,title,error
10154,"http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A1%D7%95%D7%9B%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%98%D7%95%D7%91/","http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A1%D7%95%D7%9B%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%98%D7%95%D7%91/",200,0,1449,true,false,false,"%d7%9e%d7%aa%d7%95%d7%95%d7%9a-%d7%93%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%9a-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%a1%d7%95%d7%9b%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f-%d7%98%d7%95%d7%91","מתווך דירות: איך למצוא סוכן נדל&#8221;ן טוב",""
10146,"http://jus-tice.co.il/property-investment-calculator/","http://jus-tice.co.il/property-investment-calculator/",200,0,1527,true,false,false,"%d7%9e%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%91%d7%a0%d7%9b%d7%a1%d7%99%d7%9d-%d7%93%d7%99%d7%a8%d7%95%d7%92-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c","מחשבון השקעות בנכסים | דירוג השקעות נדל&#8221;ן",""
10143,"http://jus-tice.co.il/real-estate-development/","http://jus-tice.co.il/real-estate-development/",200,0,1510,true,false,false,"%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%a7%d7%a8%d7%a7%d7%a2","פיתוח נדל&#8221;ן | פיתוח קרקע",""
10139,"http://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91/","http://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91/",200,0,1524,true,false,false,"%d7%91%d7%95%d7%92%d7%a8-%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%90%d7%a8%d7%94%d7%91","בוגר לימודי נדל&#8221;ן בארה&#8221;ב",""
10136,"http://jus-tice.co.il/articles/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94/","http://jus-tice.co.il/articles/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94/",200,0,1516,true,false,false,"%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%a7%d7%a0%d7%99%d7%99%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%a8%d7%90%d7%a9%d7%95%d7%a0%d7%94","מדריך מקיף לקניית דירה ראשונה",""
10130,"http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%93%D7%99%D7%A8%D7%94/","http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%93%D7%99%D7%A8%D7%94/",200,0,1571,true,false,false,"%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%aa%d7%94%d7%9c%d7%99%d7%9a-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%a8%d7%a9%d7%99%d7%9e%d7%aa-%d7%9e%d7%98%d7%9c","מדריך מקיף לתהליך רכישת דירה: רשימת מטלות צ&#8217;ק ליסט",""
10123,"http://jus-tice.co.il/international-agreement-greece-dtpa/","http://jus-tice.co.il/international-agreement-greece-dtpa/",200,0,1571,true,false,false,"%d7%90%d7%9e%d7%a0%d7%94-%d7%91%d7%99%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94-%d7%94%d7%94%d7%9c%d7%a0%d7%99%d7%aa-%d7%9c%d7%91%d7%99%d7%9f-%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99","אמנת מס ישראל יוון | השקעות נדל&#8221;ן",""
10100,"http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%9E%D7%99%D7%A1%D7%95%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%99%D7%95%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%9E%D7%A1-4223/","http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%9E%D7%99%D7%A1%D7%95%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%99%D7%95%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%9E%D7%A1-4223/",200,0,1568,true,false,false,"%d7%97%d7%95%d7%a7-%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%a0%d7%93%d7%9c%d7%9f-%d7%99%d7%95%d7%95%d7%9f-%d7%97%d7%95%d7%a7-%d7%9e%d7%a1-4223-%d7%9e%d7%a1-%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%a2%d7%9c","חוק מיסוי נדלן יוון: חוק מס. 4223 מס בעלות על נכס אחיד והוראות אחרות",""
10095,"http://jus-tice.co.il/south-african-property-law/","http://jus-tice.co.il/south-african-property-law/",200,0,1581,true,false,false,"%d7%a2%d7%95%d7%93-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%95%d7%a7%d7%a0%d7%99%d7%99%d7%9f-%d7%91%d7%93%d7%a8%d7%95%d7%9d-%d7%90%d7%a4%d7%a8%d7%99%d7%a7%d7%94","עו&#8221;ד דיני מקרקעין וקניין בדרום אפריקה",""
10089,"http://jus-tice.co.il/israeli_land_and_property_laws/","http://jus-tice.co.il/israeli_land_and_property_laws/",200,0,1571,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%97%d7%95%d7%a7%d7%99-%d7%94%d7%a7%d7%a8%d7%a7%d7%a2-%d7%95%d7%94%d7%a7%d7%a0%d7%99%d7%99%d7%9f-%d7%91%d7%99","עורך דין מקרקעין | חוקי הקרקע והקניין בישראל",""
10085,"http://jus-tice.co.il/real-estate-united-kingdom/","http://jus-tice.co.il/real-estate-united-kingdom/",200,0,1737,true,false,false,"%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%94-%d7%a2%d7%95%d7%93-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a7%d7%a0","השקעות נדל&#8221;ן באנגליה &#8211; מדריך למשקיע | קניית דירה לונדון",""
10082,"http://jus-tice.co.il/879928-4/","http://jus-tice.co.il/879928-4/",200,0,1584,true,false,false,"%d7%94%d7%aa%d7%97%d7%99%d7%99%d7%91%d7%95%d7%aa-%d7%91%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9c%d7%94%d7%a2%d7%91%d7%99%d7%a8-%d7%93%d7%99%d7%a8%d7%94-%d7%94%d7%a9","התחייבות בהסכם גירושין להעביר דירה השייכת להורים &#8211; 879928-4 &#8211; ביה&#8221;ד אריאל‎",""
10073,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%95%D7%99%D7%A8%D7%95%D7%A9%D7%95%D7%AA/","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%95%D7%99%D7%A8%D7%95%D7%A9%D7%95%D7%AA/",200,0,1639,true,false,false,"%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa-%d7%95%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%91%d7%97%d7%99%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f","עו&#8221;ד צוואות וירושות בחירת עורך דין",""
10065,"http://jus-tice.co.il/is-a-law-for-the-settlement-of-family-disputes-successful/","http://jus-tice.co.il/is-a-law-for-the-settlement-of-family-disputes-successful/",200,0,1628,true,false,false,"%d7%94%d7%90%d7%9d-%d7%97%d7%95%d7%a7-%d7%9c%d7%94%d7%a1%d7%93%d7%a8-%d7%94%d7%aa%d7%93%d7%99%d7%99%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a1%d7%9b%d7%a1%d7%95%d7%9b%d7%99-%d7%9e%d7%a9%d7%a4%d7%97","האם חוק להסדר התדיינויות בסכסוכי משפחה הצליח מבחינת יישום?",""
10060,"http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16/","http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16/",200,0,1637,true,false,false,"%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%9e%d7%92%d7%9f-%d7%90%d7%9c%d7%98%d7%95%d7%91%d7%99%d7%94-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%9c","השופט מגן אלטוביה: פס&#8221;ד בעניין תביעה על ביטול הסכם מיזוג (ת&#8221;א 4528-01-16)",""
10056,"http://jus-tice.co.il/tort-reform/","http://jus-tice.co.il/tort-reform/",200,0,1775,true,false,false,"%d7%a1%d7%a7%d7%99%d7%a8%d7%aa-%d7%a8%d7%a4%d7%95%d7%a8%d7%9e%d7%94-%d7%91%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f","סקירת רפורמה בנזיקין",""
10053,"http://jus-tice.co.il/deep-pocket/","http://jus-tice.co.il/deep-pocket/",200,0,1863,true,false,false,"%d7%9e%d7%91%d7%97%d7%9f-%d7%94%d7%9b%d7%99%d7%a1-%d7%94%d7%a2%d7%9e%d7%95%d7%a7-%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f","מבחן הכיס העמוק נזיקין",""
10051,"http://jus-tice.co.il/outline-of-tort-law/","http://jus-tice.co.il/outline-of-tort-law/",200,0,1754,true,false,false,"%d7%9e%d7%aa%d7%95%d7%95%d7%94-%d7%93%d7%99%d7%a0%d7%99-%d7%94%d7%a0%d7%96%d7%99%d7%a7%d7%99%d7%9f","מתווה דיני הנזיקין",""
10036,"http://jus-tice.co.il/thailand-land-purchase-and-ownership-law/","http://jus-tice.co.il/thailand-land-purchase-and-ownership-law/",200,0,1718,true,false,false,"%d7%97%d7%95%d7%a7-%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%a7%d7%a8%d7%a7%d7%a2%d7%95%d7%aa-%d7%95%d7%91%d7%a2%d7%9c%d7%95%d7%aa-%d7%91%d7%aa%d7%90%d7%99%d7%9c%d7%a0%d7%93","חוק רכישת קרקעות ובעלות בתאילנד",""
10028,"http://jus-tice.co.il/poland-lawyers/","http://jus-tice.co.il/poland-lawyers/",200,0,1871,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%95%d7%9c%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%95%d7%a8","עורך דין פולין | עו&#8221;ד נוטריון ישראלי בורשה פולין",""
10022,"http://jus-tice.co.il/electronic-signature/","http://jus-tice.co.il/electronic-signature/",200,0,1575,true,false,false,"%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%90%d7%9c%d7%a7%d7%98%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%a2%d7%95%d7%93-%d7%90%d7%95","חתימה אלקטרונית | אישור נוטריון עו&#8221;ד אונליין",""
10016,"http://jus-tice.co.il/%D7%90%D7%99%D7%9E%D7%95%D7%AA-%D7%97%D7%AA%D7%99%D7%9E%D7%94-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F-%D7%9E%D7%A9%D7%95%D7%9C%D7%91-%D7%A2%D7%91%D7%A8%D7%99%D7%AA-%D7%90%D7%A0%D7%92%D7%9C%D7%99%D7%AA/","http://jus-tice.co.il/%D7%90%D7%99%D7%9E%D7%95%D7%AA-%D7%97%D7%AA%D7%99%D7%9E%D7%94-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%9F-%D7%9E%D7%A9%D7%95%D7%9C%D7%91-%D7%A2%D7%91%D7%A8%D7%99%D7%AA-%D7%90%D7%A0%D7%92%D7%9C%D7%99%D7%AA/",200,0,1536,true,false,false,"%d7%90%d7%99%d7%9e%d7%95%d7%aa-%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%90%d7%a0%d7%92%d7%9c%d7%99","אימות חתימה נוטריון &#8211; משולב עברית אנגלית",""
10018,"http://jus-tice.co.il/digital-signature/","http://jus-tice.co.il/digital-signature/",200,0,1587,true,false,false,"%d7%97%d7%aa%d7%99%d7%9e%d7%94-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c%d7%99%d7%aa-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f","חתימה דיגיטלית | עו&#8221;ד נוטריון אונליין",""
10008,"http://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/","http://jus-tice.co.il/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/",200,0,1546,true,false,false,"%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%a8%d7%95%d7%a4%d7%90-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99","תעודת רופא | אישור נוטריוני",""
10005,"http://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/","http://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/",200,0,1570,true,false,false,"%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%99%d7%a8%d7%99%d7%aa-%d7%a7%d7%9c%d7%9e%d7%9f-%d7%91%d7%a8%d7%95%d7%9d-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92","השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת&#8221;א 4392-03-23)",""
9995,"http://jus-tice.co.il/brazil-lawyers/","http://jus-tice.co.il/brazil-lawyers/",200,0,1589,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%a8%d7%96%d7%99%d7%9c-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%91%d7%a8%d7%96%d7%99%d7%9c","עורך דין ברזיל | עו&#8221;ד ישראלי בברזיל | נוטריון",""
9996,"http://jus-tice.co.il/bar-exam-worldwide/","http://jus-tice.co.il/bar-exam-worldwide/",200,0,1662,true,false,false,"%d7%9e%d7%94%d7%99-%d7%91%d7%97%d7%99%d7%a0%d7%aa-%d7%9c%d7%a9%d7%9b%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%a1%d7%a7%d7%99%d7%a8%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95","מהי בחינת לשכת עורכי הדין סקירה בינלאומית",""
9992,"http://jus-tice.co.il/lease/","http://jus-tice.co.il/lease/",200,0,1656,true,false,false,"%d7%9e%d7%94%d7%99-%d7%97%d7%9b%d7%99%d7%a8%d7%94-%d7%97%d7%9b%d7%99%d7%a8%d7%94-%d7%9c%d7%a2%d7%95%d7%9e%d7%aa-%d7%94%d7%a9%d7%9b%d7%a8%d7%94","מהי חכירה? חכירה לעומת השכרה",""
9988,"http://jus-tice.co.il/rental-agreement/","http://jus-tice.co.il/rental-agreement/",200,0,1644,true,false,false,"%d7%9e%d7%94-%d7%96%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%a9%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%a9%d7%9b%d7%99%d7%a8%d7%95%d7%aa","מה זה הסכם שכירות | חוזה שכירות",""
9981,"http://jus-tice.co.il/balloon-payment-mortgage/","http://jus-tice.co.il/balloon-payment-mortgage/",200,0,1535,true,false,false,"%d7%9e%d7%94%d7%99-%d7%9e%d7%a9%d7%9b%d7%a0%d7%aa%d7%90-%d7%91%d7%9c%d7%95%d7%9f-%d7%9e%d7%a9%d7%9b%d7%a0%d7%aa%d7%90-%d7%91%d7%aa%d7%a9%d7%9c%d7%95%d7%9d-%d7%91%d7%9c%d7%95%d7%9f","מהי משכנתא בלון? | הלוואת בלון",""
9976,"http://jus-tice.co.il/belgian-lawyers/","http://jus-tice.co.il/belgian-lawyers/",200,0,1544,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%9c%d7%92%d7%99%d7%94-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%91%d7%9c%d7%92%d7%99%d7%94","עורך דין בלגיה | עו&#8221;ד ישראלי בבלגיה",""
9973,"http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%91%D7%9C%D7%92%D7%99%D7%94/","http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%91%D7%9C%D7%92%D7%99%D7%94/",200,0,1571,true,false,false,"%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%91%d7%9c%d7%92%d7%99%d7%94","גירושין בבלגיה",""
9971,"http://jus-tice.co.il/%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94/","http://jus-tice.co.il/%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%90%D7%95%D7%A1%D7%98%D7%A8%D7%9C%D7%99%D7%94/",200,0,1537,true,false,false,"%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%90%d7%95%d7%a1%d7%98%d7%a8%d7%9c%d7%99%d7%94","דיני משפחה אוסטרליה",""
9964,"http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%90%D7%A8%D7%A6%D7%95%D7%AA-%D7%94%D7%91%D7%A8%D7%99%D7%AA/","http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%90%D7%A8%D7%A6%D7%95%D7%AA-%D7%94%D7%91%D7%A8%D7%99%D7%AA/",200,0,1564,true,false,false,"%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%aa","גירושין בארצות הברית",""
9960,"http://jus-tice.co.il/notarial-act/","http://jus-tice.co.il/notarial-act/",200,0,1520,true,false,false,"%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99-%d7%90%d7%99%d7%9e%d7%95%d7%aa-%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99","אישור נוטריוני | אימות מסמכים נוטריוני | מעשה נוטריוני",""
9956,"http://jus-tice.co.il/civil-law-notary/","http://jus-tice.co.il/civil-law-notary/",200,0,1573,true,false,false,"%d7%a2%d7%9c-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%9d-%d7%a9%d7%9c-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99%d7%9d-%d7%91%d7%9e%d7%a9%d7%a4%d7%98","על עורכי דין: תפקידם של נוטריונים במשפט אזרחי",""
9945,"http://jus-tice.co.il/spain-lawyers/","http://jus-tice.co.il/spain-lawyers/",200,0,1596,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a1%d7%a4%d7%a8%d7%93-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a1%d7%a4%d7%a8%d7%93","עורך דין ספרד | עו&#8221;ד ישראלי בספרד",""
9918,"http://jus-tice.co.il/japan-attorneys/","http://jus-tice.co.il/japan-attorneys/",200,0,1598,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%99%d7%a4%d7%9f-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%99%d7%a4%d7%9f","עורך דין יפן- ייצוג משפטי ביפן",""
9895,"http://jus-tice.co.il/notary-public-new-york/","http://jus-tice.co.il/notary-public-new-york/",200,0,1562,true,false,false,"%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%91%d7%a0%d7%99%d7%95-%d7%99%d7%95%d7%a8%d7%a7-%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99","נוטריון בניו יורק | עו&#8221;ד נוטריון ישראלי בניו יורק",""
9890,"http://jus-tice.co.il/international-notaries/","http://jus-tice.co.il/international-notaries/",200,0,1663,true,false,false,"%d7%a2%d7%95%d7%93-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%97%d7%95%d7%9c-%d7%9e%d7%94%d7%95-%d7%94%d7%90%d7%99%d7%92%d7%95%d7%93-%d7%94%d7%91","עו&#8221;ד נוטריון ישראלי בחו&#8221;ל | מהו האיגוד הבינלאומי של נוטריונים",""
9885,"http://jus-tice.co.il/real-estate-usa/","http://jus-tice.co.il/real-estate-usa/",200,0,1588,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%95%d7%a0%d7%93%d7%9c%d7%9f-%d7%90%d7%a8%d7%94%d7%91-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%a8%d7%9b%d7%99","עורך דין מקרקעין ונדל&#8221;ן ארה&#8221;ב | מדריך רכישה ומכירה",""
9866,"http://jus-tice.co.il/real-estate-romania/","http://jus-tice.co.il/real-estate-romania/",200,0,1553,true,false,false,"%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%a8%d7%95%d7%9e%d7%a0%d7%99%d7%94-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%9c%d7%9e%d7%a9%d7%a7%d7%99%d7%a2","רכישת נדל&#8221;ן ברומניה מדריך משפטי למשקיע",""
9850,"http://jus-tice.co.il/saudi-arabia-lawyers/","http://jus-tice.co.il/saudi-arabia-lawyers/",200,0,1593,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a1%d7%a2%d7%95%d7%93%d7%99%d7%94-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a8%d7%91-%d7%94%d7%a1%d7%a2%d7%95%d7%93%d7%99%d7%aa","עורך דין סעודיה | עורכי דין בערב הסעודית",""
9835,"http://jus-tice.co.il/georgia-lawyers/","http://jus-tice.co.il/georgia-lawyers/",200,0,1609,true,false,false,"%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%92%d7%99%d7%90%d7%95%d7%a8%d7%92%d7%99%d7%94-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%92%d7%99","עורך דין גיאורגיה | עו&#8221;ד ישראלי נדל&#8221;ן בגיאורגיה",""
