row_id,source_system,post_id,post_type,wp_status,current_url,current_slug,current_title,title,proposed_title,proposed_english_slug,proposed_new_url,canonical_url,content_body_file,content_body_exists,content_body_available,word_count,h1,h2_list,meta_title,meta_description,rank_math_title,rank_math_description,author,reviewer,published_date,modified_date,date_published,date_modified,categories,tags,practice_area,primary_cluster,secondary_cluster,pillar_page,supporting_page,cluster_role,primary_keyword,secondary_keywords,search_intent,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,top_queries,traffic_risk,cannibalization_group,cannibalization_notes,recommended_action,action_reason,redirect_required,redirect_type,redirect_target,redirect_priority,internal_links_needed,internal_links_from,internal_links_to,official_sources_needed,schema_needed,eeat_missing,legal_compliance_notes,content_gap_notes,business_opportunity,lead_gen_opportunity,lawyer_profile_opportunity,city_page_opportunity,import_ready,owner_review_required,data_gaps,last_reviewed_by,last_reviewed_date,agent_notes
714,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/corona_virus/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D-%D7%A9%D7%99%D7%A7%D7%99%D7%9D-%D7%9C%D7%9C%D7%90-%D7%9B%D7%99%D7%A1%D7%95%D7%99-%D7%94%D7%AA%D7%A9%D7%B4%D7%A3-2020,?????-???-?????-?????-???-?????-?????-2020,????? ??? ????? ????? ??? ????? ????? 2020,????? ??? ????? ????? ??? ????? ????? 2020,,,,https://jus-tice.co.il/corona_virus/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A9%D7%A2%D7%AA-%D7%97%D7%99%D7%A8%D7%95%D7%9D-%D7%A9%D7%99%D7%A7%D7%99%D7%9D-%D7%9C%D7%9C%D7%90-%D7%9B%D7%99%D7%A1%D7%95%D7%99-%D7%94%D7%AA%D7%A9%D7%B4%D7%A3-2020,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,2,0.00%,8.5,0,4,0.00%,9.3,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
715,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/corona_virus/25-03-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%97%D7%93%D7%A9-%D7%94%D7%92%D7%91%D7%9C%D7%AA-%D7%A4%D7%A2%D7%99%D7%9C%D7%95%D7%AA,25-03-?????-????-???????-????-?????-??????,25 03 ????? ???? ??????? ???? ????? ??????,25 03 ????? ???? ??????? ???? ????? ??????,,,,https://jus-tice.co.il/corona_virus/25-03-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%97%D7%93%D7%A9-%D7%94%D7%92%D7%91%D7%9C%D7%AA-%D7%A4%D7%A2%D7%99%D7%9C%D7%95%D7%AA,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,3,0.00%,24.3,0,3,0.00%,24.3,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
716,wp-rest+gsc-api+old-inventory,1903,articles,publish,https://jus-tice.co.il/coronavirus-employers-guide,%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%9e%d7%a2%d7%a1%d7%99%d7%a7-%d7%a2%d7%a7%d7%91-%d7%9e%d7%a9%d7%91%d7%a8-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94,מדריך למעסיק חל&#8221;ת ופיטורי עובדים | עורך דין דיני עבודה לייצוג מעסיקים,מדריך למעסיק חל&#8221;ת ופיטורי עובדים | עורך דין דיני עבודה לייצוג מעסיקים,,,,https://jus-tice.co.il/coronavirus-employers-guide,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,684,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2020-03-20,2021-06-03,2020-03-20,2021-06-03,699,,NEEDS_WP_MATCH,employment-law,,,,,,,,0,11,0.00%,32.1,0,1519,0.00%,65.8,כלי בידי המעסיק לעת סכסוך עבודה | הפניקס דסק מעסיקים,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NEEDS_PRACTICE_AREA;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
717,wp-rest+gsc-api+old-inventory,10721,articles,publish,https://jus-tice.co.il/corporate-immigration-portugal,%d7%94%d7%92%d7%99%d7%a8%d7%94-%d7%a2%d7%a1%d7%a7%d7%99%d7%aa-%d7%9c%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%97%d7%95%d7%a7%d7%99-%d7%95%d7%99%d7%96%d7%94-%d7%9c%d7%a2%d7%a1%d7%a7%d7%99%d7%9d,מדריך הגירה עסקית לפורטוגל | חוקי ויזה לעסקים יזמים סטרט אפ,מדריך הגירה עסקית לפורטוגל | חוקי ויזה לעסקים יזמים סטרט אפ,,,,https://jus-tice.co.il/corporate-immigration-portugal,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,6562,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2024-02-05,2024-02-05,2024-02-05,2024-02-05,,,פורטוגל,notary-foreign,,,,,,,,0,0,0%,NOT_IN_GSC_3M,7,4054,0.17%,38.2,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
718,wp-rest+gsc-api+old-inventory,11252,articles,publish,https://jus-tice.co.il/costa-rica-lawyers,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a7%d7%95%d7%a1%d7%98%d7%94-%d7%a8%d7%99%d7%a7%d7%94-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a7%d7%95%d7%a1%d7%98%d7%94,עורך דין קוסטה ריקה | עו&#8221;ד ישראלי בקוסטה ריקה,עורך דין קוסטה ריקה | עו&#8221;ד ישראלי בקוסטה ריקה,,,,https://jus-tice.co.il/costa-rica-lawyers,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,6241,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2024-06-28,2024-06-28,2024-06-28,2024-06-28,,,עורך דין,lawyer-directory,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,19,0.00%,8.4,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
719,wp-rest+gsc-api+old-inventory,6913,articles,publish,https://jus-tice.co.il/court-judge,%d7%9e%d7%99%d7%94%d7%95-%d7%a9%d7%95%d7%a4%d7%98-%d7%a1%d7%95%d7%92%d7%99-%d7%a9%d7%95%d7%a4%d7%98%d7%99%d7%9d-%d7%9e%d7%94%d7%95-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%a9%d7%95,מיהו שופט? סוגי שופטים | מהו תפקידו של שופט בית משפט,מיהו שופט? סוגי שופטים | מהו תפקידו של שופט בית משפט,,,,https://jus-tice.co.il/court-judge,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,8980,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-03-17,2023-02-24,2022-03-17,2023-02-24,,,משרד המשפטים,legal-database-rulings,,,,,,,,7,294,2.38%,15.7,234,33469,0.70%,28.3,ארז מלמד שופט | נאיל מהנא | שופט | מה ההבדל בין רשם לשופט | רשימת שופטים,HIGH,בתי המשפט,1 competing queries,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,High traffic URL - protect,UNKNOWN_NEEDS_APPROVAL,,,CRITICAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,DO_NOT_TOUCH,YES,NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
720,wp-rest+gsc-api+old-inventory,9501,articles,publish,https://jus-tice.co.il/crime,%d7%9e%d7%94-%d7%96%d7%94-%d7%a4%d7%a9%d7%a2-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%a9%d7%a2-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,מה זה פשע? | עורך דין פשע פלילי,מה זה פשע? | עורך דין פשע פלילי,,,,https://jus-tice.co.il/crime,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,2701,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-05-20,2023-05-20,2023-05-20,2023-05-20,,,משפט פלילי,criminal-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,16,4061,0.39%,31.7,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
721,wp-rest+gsc-api+old-inventory,857,articles,publish,https://jus-tice.co.il/criminal-defense-attorney,criminal-defense-attorney,עורך דין פלילי | עו&#8221;ד פלילי | משרדי עורכי דין פליליים,עורך דין פלילי | עו&#8221;ד פלילי | משרדי עורכי דין פליליים,,,,https://jus-tice.co.il/criminal-defense-attorney,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,9191,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2019-03-24,2025-09-14,2019-03-24,2025-09-14,,,משפט פלילי,criminal-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,10,62117,0.02%,56.4,,HIGH,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,High traffic URL - protect,UNKNOWN_NEEDS_APPROVAL,,,CRITICAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,DO_NOT_TOUCH,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
722,wp-rest+gsc-api+old-inventory,9427,articles,publish,https://jus-tice.co.il/criminal-defense-attorney-roles-and-responsibilities,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%99%d7%9d-%d7%95%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa,עורך דין פלילי: תפקידים ואחריות,עורך דין פלילי: תפקידים ואחריות,,,,https://jus-tice.co.il/criminal-defense-attorney-roles-and-responsibilities,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,1918,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-05-08,2023-05-08,2023-05-08,2023-05-08,,,משפט פלילי,criminal-law,,,,,,,,1,9,11.11%,13.4,1,169,0.59%,30.3,"עורך דין פלילי | תפ""ח | תפקידים בבית משפט",LOW,"תפ""ח | תפקידים בבית משפט",2 competing queries,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
723,wp-rest+gsc-api+old-inventory,7761,articles,publish,https://jus-tice.co.il/criminal-defenses,%d7%94%d7%92%d7%a0%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%95%d7%aa-%d7%a1%d7%95%d7%92%d7%99-%d7%94%d7%92%d7%a0%d7%95%d7%aa-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%91,הגנות פליליות | סוגי הגנות  בבית משפט,הגנות פליליות | סוגי הגנות  בבית משפט,,,,https://jus-tice.co.il/criminal-defenses,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,2493,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-09-28,2025-08-24,2022-09-28,2025-08-24,,,משפט פלילי,criminal-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,14,2495,0.56%,28.6,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
724,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/criminal-law,criminal-law,criminal law,criminal law,,,,https://jus-tice.co.il/criminal-law,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,criminal-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,4,8400,0.05%,60.6,,MEDIUM,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
725,wp-rest+gsc-api+old-inventory,9630,articles,publish,https://jus-tice.co.il/criminal-negligence,%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,רשלנות פלילית | עורך דין פלילי,רשלנות פלילית | עורך דין פלילי,,,,https://jus-tice.co.il/criminal-negligence,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,1041,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-06-05,2023-06-05,2023-06-05,2023-06-05,,,משפט פלילי,criminal-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,6,2185,0.27%,24.5,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
726,wp-rest+gsc-api+old-inventory,3619,articles,publish,https://jus-tice.co.il/cryptocurrency-legislation-2021,%d7%97%d7%a7%d7%99%d7%a7%d7%aa-%d7%9e%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a4%d7%98%d7%95-%d7%9e%d7%94-%d7%94%d7%97%d7%95%d7%a7-%d7%93%d7%95%d7%a8%d7%a9-%d7%a2%d7%91%d7%95%d7%a8-%d7%91,חקיקת מטבעות קריפטו: מה החוק דורש עבור ביטקוין ותחום הקריפטו,חקיקת מטבעות קריפטו: מה החוק דורש עבור ביטקוין ותחום הקריפטו,,,,https://jus-tice.co.il/cryptocurrency-legislation-2021,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,743,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-06-02,2021-06-02,2021-06-02,2021-06-02,,,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,25,0.00%,28.9,2,2119,0.09%,59.8,מדיניות ציות קריפטו | האם קריפטו חוקי בישראל,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_PRACTICE_AREA;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
727,wp-rest+gsc-api+old-inventory,11415,articles,publish,https://jus-tice.co.il/cuatrecasas,cuatrecasas-goncalves-pereira-associados-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"Cuatrecasas, Gonçalves Pereira &#038; Associados (עורכי דין)","Cuatrecasas, Gonçalves Pereira &#038; Associados (עורכי דין)",,,,https://jus-tice.co.il/cuatrecasas,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,1262,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2024-07-27,2024-07-27,2024-07-27,2024-07-27,,,פורטוגל,notary-foreign,,,,,,,,0,0,0%,NOT_IN_GSC_3M,1,409,0.24%,31.5,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
728,wp-rest+gsc-api+old-inventory,5560,articles,publish,https://jus-tice.co.il/custody-rights-for-fathers,%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%90%d7%91-%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%94%d7%a9%d7%99%d7%92-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%9b%d7%90%d7%91,משמורת אב | כיצד להשיג זכויות משמורת כאבא?,משמורת אב | כיצד להשיג זכויות משמורת כאבא?,,,,https://jus-tice.co.il/custody-rights-for-fathers,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,1444,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-07-04,2024-02-25,2021-07-04,2024-02-25,,,דיני משפחה,family-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,5,7079,0.07%,47.4,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
729,wp-rest+gsc-api+old-inventory,10562,articles,publish,https://jus-tice.co.il/cyber-insurance,%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%a1%d7%99%d7%99%d7%91%d7%a8-%d7%9e%d7%94-%d7%96%d7%94-%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%a1%d7%99%d7%99%d7%91%d7%a8,ביטוח סייבר | מה זה ביטוח סייבר,ביטוח סייבר | מה זה ביטוח סייבר,,,,https://jus-tice.co.il/cyber-insurance,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,2832,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-12-23,2023-12-23,2023-12-23,2023-12-23,,,סייבר,cyber-privacy,,,,,,,,0,0,0%,NOT_IN_GSC_3M,3,5358,0.06%,55.4,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
730,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/cyber-law,cyber-law,cyber law,cyber law,,,,https://jus-tice.co.il/cyber-law,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,cyber-privacy,,,,,,,,0,0,0%,NOT_IN_GSC_3M,2,1915,0.10%,37.5,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
731,wp-rest+gsc-api+old-inventory,9554,articles,publish,https://jus-tice.co.il/cyber-laws,%d7%93%d7%99%d7%a0%d7%99-%d7%a1%d7%99%d7%99%d7%91%d7%a8,הגדרת דיני סייבר,הגדרת דיני סייבר,,,,https://jus-tice.co.il/cyber-laws,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,13984,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-05-27,2025-01-28,2023-05-27,2025-01-28,,,סייבר,cyber-privacy,,,,,,,,0,0,0%,NOT_IN_GSC_3M,17,3245,0.52%,27.5,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
732,wp-rest+gsc-api+old-inventory,11880,articles,publish,https://jus-tice.co.il/cyber-lawyer,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a1%d7%99%d7%99%d7%91%d7%a8-%d7%a2%d7%95%d7%93-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%a1%d7%99%d7%99%d7%91%d7%a8-%d7%93%d7%99%d7%a0,עורך דין סייבר | עו&#8221;ד לענייני סייבר | דיני סייבר והגנת פרטיות,עורך דין סייבר | עו&#8221;ד לענייני סייבר | דיני סייבר והגנת פרטיות,,,,https://jus-tice.co.il/cyber-lawyer,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,6405,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-01-28,2025-01-28,2025-01-28,2025-01-28,,,סייבר,cyber-privacy,,,,,,,,0,0,0%,NOT_IN_GSC_3M,28,11993,0.23%,41.3,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
733,wp-rest+gsc-api+old-inventory,11904,articles,publish,https://jus-tice.co.il/cybercrime-lawyer-roll,%d7%a1%d7%a7%d7%99%d7%a8%d7%94-%d7%9e%d7%9e%d7%91%d7%98-%d7%90%d7%99%d7%a9%d7%99-%d7%a2%d7%9c-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2,סקירה ממבט אישי על תפקידו של עורך דין לענייני פשעי סייבר,סקירה ממבט אישי על תפקידו של עורך דין לענייני פשעי סייבר,,,,https://jus-tice.co.il/cybercrime-lawyer-roll,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,4456,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-01,2025-02-01,2025-02-01,2025-02-01,,,סייבר,cyber-privacy,,,,,,,,0,236,0.00%,63.9,4,2581,0.15%,47.5,"עורך דין עבירות מחשב | עורך דין סייבר | עורך דין לענייני סייבר | עו""ד לעבירות מחשב | עורך דין עבירות סייבר",MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
