"row_id","source_system","post_id","post_type","wp_status","current_url","current_slug","current_title","title","proposed_title","proposed_english_slug","proposed_new_url","canonical_url","content_body_file","content_body_exists","content_body_available","word_count","h1","h2_list","meta_title","meta_description","rank_math_title","rank_math_description","author","reviewer","published_date","modified_date","date_published","date_modified","categories","tags","practice_area","primary_cluster","secondary_cluster","pillar_page","supporting_page","cluster_role","primary_keyword","secondary_keywords","search_intent","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","gsc_ctr_12m","gsc_position_12m","top_queries","traffic_risk","cannibalization_group","cannibalization_notes","recommended_action","action_reason","redirect_required","redirect_type","redirect_target","redirect_priority","internal_links_needed","internal_links_from","internal_links_to","official_sources_needed","schema_needed","eeat_missing","legal_compliance_notes","content_gap_notes","business_opportunity","lead_gen_opportunity","lawyer_profile_opportunity","city_page_opportunity","import_ready","owner_review_required","data_gaps","last_reviewed_by","last_reviewed_date","agent_notes"
"513","wp-rest+gsc-api+old-inventory","3095","articles","publish","https://jus-tice.co.il/apply-for-police-criminal-information-certificates","%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%9e%d7%99%d7%93%d7%a2-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","???? ???? ?????? ???? ????? | ????? ???? | ????? ???? ?????","???? ???? ?????? ???? ????? | ????? ???? | ????? ???? ?????","","","","https://jus-tice.co.il/apply-for-police-criminal-information-certificates","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","1223","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-03-25","2021-03-25","2021-03-25","2021-03-25","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","187","38238","0.49%","21.1","","HIGH","","","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","High traffic URL - protect","UNKNOWN_NEEDS_APPROVAL","","","CRITICAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","DO_NOT_TOUCH","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"532","wp-rest+gsc-api+old-inventory","6853","articles","publish","https://jus-tice.co.il/articles/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%AA%D7%A7%D7%AA-%D7%97%D7%95%D7%9E%D7%A8%D7%99-%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%91%D7%94%D7%9C%D7%99%D7%9B","%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%94%d7%a2%d7%aa%d7%a7%d7%aa-%d7%97%d7%95%d7%9e%d7%a8%d7%99-%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%95%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%91%d7%94%d7%9c%d7%99%d7%9b","???? ?????? ????? ????? ??????? ??????? ???????? ????????? ??????","???? ?????? ????? ????? ??????? ??????? ???????? ????????? ??????","","","","https://jus-tice.co.il/articles/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%AA%D7%A7%D7%AA-%D7%97%D7%95%D7%9E%D7%A8%D7%99-%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%91%D7%94%D7%9C%D7%99%D7%9B","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-03-08","2022-03-08","2022-03-08","2022-03-08","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","26","3544","0.73%","14.5","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"533","wp-rest+gsc-api+old-inventory","7033","articles","publish","https://jus-tice.co.il/articles/%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%9C%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D-%D7%9B%D7%9C%D7%A4%D7%99-%D7%92%D7%A8%D7%95","%d7%92%d7%96%d7%a8-%d7%93%d7%99%d7%9f-%d7%9c%d7%9e%d7%95%d7%a8%d7%a9%d7%a2-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d-%d7%9b%d7%9c%d7%a4%d7%99-%d7%92%d7%a8%d7%95","???-??? ?????? ??????? ?????? ???? ?????? (?&#8221;? 11078-11-21)","???-??? ?????? ??????? ?????? ???? ?????? (?&#8221;? 11078-11-21)","","","","https://jus-tice.co.il/articles/%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%9C%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D-%D7%9B%D7%9C%D7%A4%D7%99-%D7%92%D7%A8%D7%95","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-05-08","2022-05-08","2022-05-08","2022-05-08","","","????? ???? ??? ??????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","4","2721","0.15%","72.4","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"538","wp-rest+gsc-api+old-inventory","11389","articles","publish","https://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff","%d7%93%d7%99%d7%95%d7%95%d7%99%d7%93-%d7%a6%d7%a1%d7%a0%d7%95%d7%a3-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-david-chesnoff","?????? ?'???? (???? ???) |  David Chesnoff","?????? ?'???? (???? ???) |  David Chesnoff","","","","https://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2024-07-24","2024-07-24","2024-07-24","2024-07-24","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","70","309","22.65%","10.8","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"540","wp-rest+gsc-api+old-inventory","6889","articles","publish","https://jus-tice.co.il/articles/%D7%93%D7%A0%D7%A4-5387-20-%D7%A8%D7%A4%D7%99-%D7%A8%D7%95%D7%AA%D7%9D-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C","%d7%93%d7%a0%d7%a4-5387-20-%d7%a8%d7%a4%d7%99-%d7%a8%d7%95%d7%aa%d7%9d-%d7%a0-%d7%9e%d7%93%d7%99%d7%a0%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c","??? 5387/20 ??? ???? ?' ????? ?????","??? 5387/20 ??? ???? ?' ????? ?????","","","","https://jus-tice.co.il/articles/%D7%93%D7%A0%D7%A4-5387-20-%D7%A8%D7%A4%D7%99-%D7%A8%D7%95%D7%AA%D7%9D-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-03-13","2022-03-13","2022-03-13","2022-03-13","","","????? ???? ??? ??????","criminal-law","","","","","","","","1","141","0.71%","14.5","13","1197","1.09%","20.6","???? ????? ???? | ??? ????? ???? | ??? ???? | ??? ??? | ??? ????? ??????","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"548","wp-rest+gsc-api+old-inventory","7031","articles","publish","https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2","%d7%94%d7%99%d7%a7%d7%a3-%d7%97%d7%95%d7%9e%d7%a8-%d7%94%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%a9%d7%99%d7%a9-%d7%9c%d7%9e%d7%a1%d7%95%d7%a8-%d7%9c%d7%a2%d7%99%d7%95%d7%9f-%d7%94%d7%aa%d7%95%d7%91%d7%a2","???? ???? ?????? ??? ????? ????? ????? ?????? ????? ??? ???? ???? ???? ?????? ??????? ?????? (?&#8221;? 48441-01-15)","???? ???? ?????? ??? ????? ????? ????? ?????? ????? ??? ???? ???? ???? ?????? ??????? ?????? (?&#8221;? 48441-01-15)","","","","https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-05-08","2022-05-08","2022-05-08","2022-05-08","","","????? ???? ??? ??????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","12","600","2.00%","10.9","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"552","wp-rest+gsc-api+old-inventory","5550","articles","publish","https://jus-tice.co.il/articles/%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%93%D7%95%D7%97-%D7%9E%D7%A1%D7%9B%D7%9D","%d7%94%d7%9e%d7%9c%d7%a6%d7%95%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%94%d7%92%d7%99%d7%a9%d7%95%d7%a8-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%93%d7%95%d7%97-%d7%9e%d7%a1%d7%9b%d7%9d","?????? ???? ?????? ?????? -??&#8221;? ????","?????? ???? ?????? ?????? -??&#8221;? ????","","","","https://jus-tice.co.il/articles/%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%93%D7%95%D7%97-%D7%9E%D7%A1%D7%9B%D7%9D","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-07-04","2024-02-25","2021-07-04","2024-02-25","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","5","1135","0.44%","28.7","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"556","wp-rest+gsc-api+old-inventory","6888","articles","publish","https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%94%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA-%D7%9C%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%99","%d7%94%d7%a2%d7%a8%d7%95%d7%aa-%d7%94%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8%d7%99%d7%94-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99%d7%aa-%d7%9c%d7%aa%d7%96%d7%9b%d7%99%d7%a8-%d7%97%d7%95%d7%a7-%d7%99","????? ????????? ???????? ?????? ???-????: ?????? ?????? ?????? ?????","????? ????????? ???????? ?????? ???-????: ?????? ?????? ?????? ?????","","","","https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%94%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA-%D7%9C%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%99","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-03-13","2022-03-13","2022-03-13","2022-03-13","","","????? ???? ??? ??????","criminal-law","","","","","","","","0","135","0.00%","14.4","5","1004","0.50%","29.5","????? ???????? | ?? ??????? ??? ?????? ??????","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"558","wp-rest+gsc-api+old-inventory","7822","articles","publish","https://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E","%d7%94%d7%a6%d7%a2%d7%aa-%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%97%d7%95%d7%a7-%d7%97%d7%99%d7%a4%d7%95%d7%a9-%d7%91%d7%9e%d7%a7%d7%95%d7%9d-%d7%9c%d7%9c%d7%90-%d7%a6%d7%95-%d7%91%d7%99%d7%aa-%d7%9e","???? ????? ???: ????? ????? ??? ?? ??? ????","???? ????? ???: ????? ????? ??? ?? ??? ????","","","","https://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-10-03","2022-10-03","2022-10-03","2022-10-03","","","???? ?????","criminal-law","","","","","","","","0","37","0.00%","29.3","0","1014","0.00%","49.0","?? ????? ???? ????? | ????? ???? ??? ?? | ??""?","LOW","??""?","1 competing queries","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"563","wp-rest+gsc-api+old-inventory","7384","articles","publish","https://jus-tice.co.il/articles/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%A1%D7%A4%D7%A7-%D7%A9%D7%95%D7%A4","%d7%96%d7%99%d7%9b%d7%95%d7%99-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%91%d7%aa-%d7%96%d7%95%d7%92-%d7%9e%d7%97%d7%9e%d7%aa-%d7%94%d7%a1%d7%a4%d7%a7-%d7%a9%d7%95%d7%a4","????? ???? ?????? ?? ??? ???? ???? | ???? ??? ??? ?&#8221;?36253-05-20","????? ???? ?????? ?? ??? ???? ???? | ???? ??? ??? ?&#8221;?36253-05-20","","","","https://jus-tice.co.il/articles/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%A1%D7%A4%D7%A7-%D7%A9%D7%95%D7%A4","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-06-09","2022-06-09","2022-06-09","2022-06-09","","","???? ??? ????? ???? ??? 2022","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","7","262","2.67%","14.4","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"574","wp-rest+gsc-api+old-inventory","7719","articles","publish","https://jus-tice.co.il/articles/%D7%99%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","%d7%99%d7%aa%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","??????? ????? ???? ??? ?????","??????? ????? ???? ??? ?????","","","","https://jus-tice.co.il/articles/%D7%99%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-09-14","2022-09-14","2022-09-14","2022-09-14","","","???? ?????","criminal-law","","","","","","","","0","5","0.00%","7.6","0","199","0.00%","53.1","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"581","wp-rest+gsc-api+old-inventory","6884","articles","publish","https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C","%d7%9e%d7%97%d7%99%d7%a7%d7%aa-%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%97%d7%96%d7%a8%d7%94-%d7%9e%d7%9b%d7%aa%d7%91-%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%91%d7%99%d7%98%d7%95%d7%9c","????? ??? ????? | ???? ???? ????? | ????? ??? ?????","????? ??? ????? | ???? ???? ????? | ????? ??? ?????","","","","https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-03-12","2022-03-12","2022-03-12","2022-03-12","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","11","18340","0.06%","36.4","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"582","wp-rest+gsc-api+old-inventory","5744","articles","publish","https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%A7%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%92%D7%95%D7%A4%D7%99%D7%9D-%D7%A1%D7%98%D7%98%D7%95%D7%98%D7%95%D7%A8%D7%99%D7%99%D7%9D-%D7%94%D7%A2%D7%95%D7%A1%D7%A7%D7%99%D7%9D-%D7%91","%d7%9e%d7%97%d7%a7%d7%a8-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%92%d7%95%d7%a4%d7%99%d7%9d-%d7%a1%d7%98%d7%98%d7%95%d7%98%d7%95%d7%a8%d7%99%d7%99%d7%9d-%d7%94%d7%a2%d7%95%d7%a1%d7%a7%d7%99%d7%9d-%d7%91","???? ?????: ????? ?????????? ??????? ??????? ????? ???? ??????? ??????","???? ?????: ????? ?????????? ??????? ??????? ????? ???? ??????? ??????","","","","https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%A7%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%92%D7%95%D7%A4%D7%99%D7%9D-%D7%A1%D7%98%D7%98%D7%95%D7%98%D7%95%D7%A8%D7%99%D7%99%D7%9D-%D7%94%D7%A2%D7%95%D7%A1%D7%A7%D7%99%D7%9D-%D7%91","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2021-08-04","2021-08-04","2021-08-04","2021-08-04","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","9","936","0.96%","15.3","","LOW","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","NORMAL","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
"593","wp-rest+gsc-api+old-inventory","7424","articles","publish","https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","???? ?????? ??????? ??????? ????????  ???????? ???????? ?????? ???????","???? ?????? ??????? ??????? ????????  ???????? ???????? ?????? ???????","","","","https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","YES","YES","UNKNOWN","","","","","NEEDS_WP_REST_PULL","NEEDS_WP_REST_PULL","282","NEEDS_ASSIGNMENT","2022-06-11","2022-06-11","2022-06-11","2022-06-11","","","???? ?????","criminal-law","","","","","","","","0","0","0%","NOT_IN_GSC_3M","31","2309","1.34%","28.8","","MEDIUM","","","NEEDS_OWNER_REVIEW","","UNKNOWN_NEEDS_APPROVAL","","","HIGH","NEEDS_MAPPING","","","","Article,BreadcrumbList","author,reviewer,last-updated","Needs disclaimer","","","","","","READY_FOR_REVIEW","YES","NO_GSC_3M;NEEDS_BACKLINK_TOOL","agent-2026-05-13","2026-05-13",""
