"source_url","target_url","redirect_type","reason","traffic_risk","gsc_clicks_12m","gsc_impressions_12m","backlink_check_needed","owner_approved","implementation_status"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94-%D7%94%D7%92%D7%A0%D7%94-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%AA-%D7%99%D7%A2%D7%99%D7%9C%D7%94-%D7%9E%D7%96%D7%A8%D7%97-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94","","301","NEEDS_OWNER_REVIEW","MEDIUM","14","4545","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%91%D7%AA%D7%90-%D7%95%D7%94%D7%9E%D7%A8%D7%9B%D7%96","","301","NEEDS_OWNER_REVIEW","MEDIUM","0","6729","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%99%D7%95%D7%A6%D7%90-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA","","301","NEEDS_OWNER_REVIEW","LOW","3","951","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9D-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C","","301","NEEDS_OWNER_REVIEW","MEDIUM","15","14257","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%9E%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A1%D7%9E%D7%99%D7%9D","","301","NEEDS_OWNER_REVIEW","MEDIUM","2","6890","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A1%D7%A8%D7%99-%D7%9C%D7%A0%D7%A7%D7%94","","301","NEEDS_OWNER_REVIEW","LOW","11","1244","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C","","301","NEEDS_OWNER_REVIEW","MEDIUM","92","4183","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D-%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9E%D7%99%D7%9D-%D7%91%D7%9E%D7%93%D7%99%D7%94-%D7%A1%D7%A8%D7%98%D7%99%D7%9D-%D7%95%D7%98%D7%9C%D7%95%D7%95%D7%99%D7%96%D7%99%D7%94","","301","NEEDS_OWNER_REVIEW","MEDIUM","10","2592","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%9E%D7%93%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%95%D7%A2%D7%93%D7%AA-%D7%A9%D7%97%D7%A8%D7%95%D7%A8%D7%99%D7%9D-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94","","301","NEEDS_OWNER_REVIEW","LOW","1","571","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A2%D7%9E%D7%AA20794-07-22%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%AA%D7%9E%D7%9D%D7%A2%D7%A6%D7%99%D7%A8","","301","NEEDS_OWNER_REVIEW","LOW","9","538","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%95%D7%A8%D7%A0%D7%95%D7%92%D7%A8%D7%A4%D7%99%D7%99%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D","","301","NEEDS_OWNER_REVIEW","MEDIUM","36","3046","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A6%D7%95-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%99","","301","NEEDS_OWNER_REVIEW","LOW","8","1488","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A7%D7%99%D7%95%D7%9D-%D7%93%D7%99%D7%95%D7%A0%D7%99%D7%9D-%D7%91%D7%94%D7%9D-%D7%9E%D7%A9%D7%AA%D7%AA%D7%A3-%D7%A2%D7%A6%D7%99%D7%A8-%D7%90%D7%95-%D7%90%D7%A1%D7%99%D7%A8-%D7%91%D7%94%D7%99%D7%95%D7%95%D7%A2%D7%93%D7%95%D7%AA-%D7%97%D7%96%D7%95%D7%AA%D7%99%D7%AA","","301","NEEDS_OWNER_REVIEW","LOW","1","289","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%98%D7%9C%D7%99-%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5-%D7%A4%D7%A1%D7%93-%D7%A7%D7%91%D7%9C%D7%AA-%D7%93%D7%91%D7%A8-%D7%91%D7%9E%D7%A8%D7%9E%D7%94-%D7%91%D7%A0%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%9E%D7%97%D7%9E%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9C%D7%91%D7%A0%D7%AA-%D7%94%D7%95%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%90%D7%92%D7%99%D7%93","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","103","5334","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19","","301","NEEDS_OWNER_REVIEW","MEDIUM","57","2445","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%A9%D7%9C-%D7%94%D7%AA%D7%95%D7%91%D7%A2%D7%AA-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%A2%D7%9C-%D7%A1%D7%9A-1000000-%D7%A9%D7%97","","301","NEEDS_OWNER_REVIEW","MEDIUM","13","4218","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%97%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%98%D7%A8%D7%94-%D7%9B%D7%AA%D7%95%D7%91%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94-%D7%90%D7%A8%D7%A6%D7%99%D7%AA-%D7%9E%D7%A2%D7%95%D7%93%D7%9B%D7%9F","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","474","116816","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%A0%D7%90%D7%99-%D7%94%D7%94%D7%A1%D7%92%D7%A8%D7%94-%D7%95%D7%A1%D7%99%D7%99%D7%92%D7%99%D7%94","","301","NEEDS_OWNER_REVIEW","LOW","6","1479","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%A4%D7%97%D7%A226551-01-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A3%D7%A2%D7%A6%D7%99%D7%A8","","301","NEEDS_OWNER_REVIEW","MEDIUM","53","2085","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%A469728-06-20%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F","","301","NEEDS_OWNER_REVIEW","MEDIUM","52","3245","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99","","301","NEEDS_OWNER_REVIEW","MEDIUM","33","1704","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%94%D7%AA%D7%A9%D7%A1%D7%91-2002","","301","NEEDS_OWNER_REVIEW","LOW","0","348","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/10284-05-21","","301","NEEDS_OWNER_REVIEW","LOW","2","68","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/17044-12-22","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","132","2099","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/2542-10-22","","301","NEEDS_OWNER_REVIEW","LOW","8","283","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/26082021-%D7%A9%D7%97%D7%A8%D7%95%D7%A8-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%9C%D7%9E%D7%A2%D7%A6%D7%A8-%D7%91%D7%99%D7%AA-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%9E%D7%9C%D7%90-%D7%91%D7%A9%D7%A4-5743-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91","","301","NEEDS_OWNER_REVIEW","LOW","3","808","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/35557-01-22","","301","NEEDS_OWNER_REVIEW","MEDIUM","25","2286","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/39514-09-19","","301","NEEDS_OWNER_REVIEW","MEDIUM","21","1062","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/52923-11-20","","301","NEEDS_OWNER_REVIEW","MEDIUM","22","847","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/53431-10-21","","301","NEEDS_OWNER_REVIEW","MEDIUM","73","10108","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/54044-04-22cancel-criminal-proceedings","","301","NEEDS_OWNER_REVIEW","LOW","5","1642","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/74657-12-20","","301","NEEDS_OWNER_REVIEW","LOW","15","753","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/application-for-extension-of-detention-form","","301","NEEDS_OWNER_REVIEW","LOW","4","1212","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/apply-for-police-criminal-information-certificates","","301","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","HIGH","187","38238","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%94%D7%A2%D7%AA%D7%A7%D7%AA-%D7%97%D7%95%D7%9E%D7%A8%D7%99-%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%91%D7%94%D7%9C%D7%99%D7%9B","","301","NEEDS_OWNER_REVIEW","MEDIUM","26","3544","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%9C%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D-%D7%9B%D7%9C%D7%A4%D7%99-%D7%92%D7%A8%D7%95","","301","NEEDS_OWNER_REVIEW","MEDIUM","4","2721","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff","","301","NEEDS_OWNER_REVIEW","MEDIUM","70","309","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%93%D7%A0%D7%A4-5387-20-%D7%A8%D7%A4%D7%99-%D7%A8%D7%95%D7%AA%D7%9D-%D7%A0-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C","","301","NEEDS_OWNER_REVIEW","LOW","13","1197","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2","","301","NEEDS_OWNER_REVIEW","LOW","12","600","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%93%D7%95%D7%97-%D7%9E%D7%A1%D7%9B%D7%9D","","301","NEEDS_OWNER_REVIEW","LOW","5","1135","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%94%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA-%D7%9C%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%99","","301","NEEDS_OWNER_REVIEW","LOW","5","1004","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E","","301","NEEDS_OWNER_REVIEW","LOW","0","1014","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%9E%D7%97%D7%9E%D7%AA-%D7%94%D7%A1%D7%A4%D7%A7-%D7%A9%D7%95%D7%A4","","301","NEEDS_OWNER_REVIEW","LOW","7","262","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%99%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%AA-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","","301","NEEDS_OWNER_REVIEW","LOW","0","199","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%99%D7%A7%D7%AA-%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%9B%D7%AA%D7%91-%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%91%D7%99%D7%98%D7%95%D7%9C","","301","NEEDS_OWNER_REVIEW","MEDIUM","11","18340","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%9E%D7%97%D7%A7%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%92%D7%95%D7%A4%D7%99%D7%9D-%D7%A1%D7%98%D7%98%D7%95%D7%98%D7%95%D7%A8%D7%99%D7%99%D7%9D-%D7%94%D7%A2%D7%95%D7%A1%D7%A7%D7%99%D7%9D-%D7%91","","301","NEEDS_OWNER_REVIEW","LOW","9","936","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99","","301","NEEDS_OWNER_REVIEW","MEDIUM","31","2309","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9C%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A0%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%9E","","301","NEEDS_OWNER_REVIEW","MEDIUM","34","2855","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99","","301","NEEDS_OWNER_REVIEW","MEDIUM","5","4600","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A1-50-31-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A2%D7%9C%D7%99%D7%95%D7%9F-%D7%91%D7%A9%D7%91","","301","NEEDS_OWNER_REVIEW","LOW","4","225","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%A7%D7%98%D7%99%D7%9F-%D7%A9%D7%94%D7%95%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%AA%D7%A4%D7%A8%D7%A2%D7%95%D7%AA-%D7%95%D7%AA","","301","NEEDS_OWNER_REVIEW","LOW","0","23","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%91%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%91%D7%AA%D7%99%D7%A7%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D","","301","NEEDS_OWNER_REVIEW","LOW","5","914","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/articles/%D7%AA%D7%A4-26290-04-18-%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%99%D7%95%D7%A1%D7%A4%D7%94-%D7%91%D7%A8%D7%A7","","301","NEEDS_OWNER_REVIEW","LOW","9","508","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/benjamin-brafman","","301","NEEDS_OWNER_REVIEW","LOW","15","1018","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/benzur-korb-co","","301","NEEDS_OWNER_REVIEW","LOW","8","1421","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/best-criminal-defence-lawyers-worldwide","","301","NEEDS_OWNER_REVIEW","MEDIUM","69","9034","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/cancellation-of-closed-case-records-from-the-criminal-database","","301","NEEDS_OWNER_REVIEW","LOW","0","32","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/child-pornography-laws-in-the-united-states","","301","NEEDS_OWNER_REVIEW","LOW","11","1565","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/comparative-criminal-justice","","301","NEEDS_OWNER_REVIEW","LOW","2","230","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
"https://jus-tice.co.il/crime","","301","NEEDS_OWNER_REVIEW","MEDIUM","16","4061","YES_NEEDS_BACKLINK_TOOL","NO_PENDING","DRAFT_ONLY_DO_NOT_IMPLEMENT"
