id,url,slug,title,status
11367,http://jus-tice.co.il/law-firms-in-fiction/,%d7%9e%d7%a9%d7%a8%d7%93%d7%99-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%a4%d7%95%d7%a8%d7%a1%d7%9e%d7%99%d7%9d-%d7%91%d7%98%d7%9c%d7%95%d7%95%d7%99%d7%96%d7%99%d7%94-%d7%a1%d7%a8,"משרדי עורכי דין מפורסמים בטלוויזיה סרטים וספרים",publish
11364,http://jus-tice.co.il/farrer-co/,farrer-co-%d7%a4%d7%90%d7%a8%d7%a8-%d7%95%d7%a9%d7%95%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"Farrer &#038; Co | פארר ושות&#8217; | משרד עורכי דין",publish
11359,http://jus-tice.co.il/cordell-cordell/,cordell-cordell-%d7%a7%d7%95%d7%a8%d7%93%d7%9c-%d7%a7%d7%95%d7%a8%d7%93%d7%9c-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0,"Cordell &#038; Cordell | קורדל &#038; קורדל | משרד עורכי דין לענייני משפחה וגירושין",publish
11355,http://jus-tice.co.il/kirkland-ellis/,%d7%a7%d7%99%d7%a8%d7%a7%d7%9c%d7%a0%d7%93-%d7%90%d7%9c%d7%99%d7%a1-kirkland-ellis-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"קירקלנד אליס |  Kirkland &#038; Ellis (משרד עורכי דין)",publish
11351,http://jus-tice.co.il/cms-law-firm/,cms-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"CMS (משרד עורכי דין)",publish
11345,http://jus-tice.co.il/dla-piper/,dla-piper-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"DLA Piper (משרד עורכי דין)",publish
11341,http://jus-tice.co.il/perez-llorca/,%d7%a4%d7%a8%d7%96-%d7%99%d7%95%d7%a8%d7%a7%d7%94-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"פרז-יורקה (משרד עורכי דין)",publish
11338,http://jus-tice.co.il/rita-judice/,%d7%a8%d7%99%d7%98%d7%94-%d7%99%d7%95%d7%93%d7%99%d7%a1-%d7%a2%d7%95%d7%a8%d7%9b%d7%aa-%d7%93%d7%99%d7%9f,"ריטה יודיס (עורכת דין)",publish
11333,http://jus-tice.co.il/garrigues_law_firm/,garrigues-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"Garrigues (משרד עורכי דין)",publish
11328,http://jus-tice.co.il/portuguese-bar-association/,%d7%9c%d7%a9%d7%9b%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c%d7%99%d7%aa,"לשכת עורכי הדין הפורטוגלית",publish
11325,http://jus-tice.co.il/sofia-galvao/,%d7%a1%d7%95%d7%a4%d7%99%d7%94-%d7%92%d7%9c%d7%95%d7%90%d7%95-%d7%a2%d7%95%d7%a8%d7%9b%d7%aa-%d7%93%d7%99%d7%9f,"סופיה גלואו (עורכת דין)",publish
11322,http://jus-tice.co.il/%D7%A2%D7%9E-49933-03-20/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%94%d7%a8%d7%99-%d7%a7%d7%99%d7%a8%d7%a9-%d7%a4%d7%a1%d7%93-%d7%a9%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%95-%d7%97%d7%99%d7%a9%d7%95%d7%91-%d7%9e%d7%a1-%d7%9e%d7%a2,"השופט הרי קירש: פס&#8221;ד שעניינו חישוב מס מעסקת מכירת נכס בלתי מוחשי (טכנולוגיה) (ע&#8221;מ 49933-03-20)",publish
11314,http://jus-tice.co.il/anthony-julius/,%d7%90%d7%a0%d7%aa%d7%95%d7%a0%d7%99-%d7%99%d7%95%d7%9c%d7%99%d7%95%d7%a1-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f,"אנתוני יוליוס (עורך דין)",publish
11310,http://jus-tice.co.il/james-sexton-attorney/,%d7%92%d7%99%d7%99%d7%9e%d7%a1-%d7%a1%d7%a7%d7%a1%d7%98%d7%95%d7%9f-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f,"ג&#8217;יימס סקסטון (עורך דין)",publish
11307,http://jus-tice.co.il/robert-stephan-cohen/,%d7%a2%d7%95%d7%93-%d7%a8%d7%95%d7%91%d7%a8%d7%98-%d7%a1%d7%98%d7%a4%d7%9f-%d7%9b%d7%94%d7%9f,"עו&#8221;ד רוברט סטפן כהן",publish
11303,http://jus-tice.co.il/wachtell-lipton-rosen-katz/,%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-wachtell-lipton-rosen-katz,"משרד עורכי הדין Wachtell, Lipton, Rosen &#038; Katz",publish
11300,http://jus-tice.co.il/baker-mckenzie/,baker-mckenzie-%d7%91%d7%99%d7%99%d7%a7%d7%a8-%d7%9e%d7%a7%d7%a0%d7%96%d7%99-%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,"Baker &#038; McKenzie | בייקר מקנזי משרד עורכי דין",publish
11297,http://jus-tice.co.il/jurist/,jurist,"Jurist",publish
11293,http://jus-tice.co.il/findlaw/,findlaw-%d7%9e%d7%99%d7%93%d7%a2-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%9e%d7%a7%d7%95%d7%95%d7%9f,"FindLaw | מידע משפטי מקוון",publish
11290,http://jus-tice.co.il/legalzoom/,legalzoom-%d7%97%d7%91%d7%a8%d7%aa-%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%95%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%99%d7%9d-%d7%9e%d7%a7,"LegalZoom | חברת טכנולוגיה ושירותים משפטיים מקוונים",publish
11287,http://jus-tice.co.il/rocket-lawyer/,rocket-lawyer-%d7%97%d7%91%d7%a8%d7%aa-%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%9e%d7%a7%d7%95%d7%95%d7%a0%d7%aa,"Rocket Lawyer | חברת טכנולוגיה משפטית מקוונת",publish
11285,http://jus-tice.co.il/nolo/,nolo-%d7%a0%d7%95%d7%9c%d7%95-%d7%9e%d7%95%d7%a6%d7%99%d7%90-%d7%9c%d7%90%d7%95%d7%a8,"Nolo | נולו (מוציא לאור)",publish
11279,http://jus-tice.co.il/avvo/,avvo-com,"Avvo",publish
11276,http://jus-tice.co.il/lawyer-referral-service/,%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99-%d7%94%d7%a4%d7%a0%d7%99%d7%99%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%a7%d7%95%d7%95%d7%a0%d7%99%d7%9d-%d7%a9%d7%99%d7%a8%d7%95%d7%aa,"שירותי הפניית עורכי דין מקוונים | שירותי התאמת עורך דין-לקוח",publish
11274,http://jus-tice.co.il/virtual-law-firm/,%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%95%d7%99%d7%a8%d7%98%d7%95%d7%90%d7%9c%d7%99-elawyering,"משרד עורכי דין וירטואלי |  ELawyering",publish
11271,http://jus-tice.co.il/unbundled-legal-services/,%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%99%d7%9d-%d7%9e%d7%91%d7%95%d7%a7%d7%a8%d7%99%d7%9d,"שירותים משפטיים מבוקרים",publish
11266,http://jus-tice.co.il/divorce-law-in-sweden/,%d7%93%d7%99%d7%a0%d7%99-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%a9%d7%95%d7%95%d7%93%d7%99%d7%94,"דיני גירושין בשוודיה",publish
11263,http://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%91%D7%A9%D7%95%D7%AA%D7%A4%D7%95%D7%AA/,%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%91%d7%a9%d7%95%d7%aa%d7%a4%d7%95%d7%aa,"משרד עורכי דין דיני משפחה בשותפות",publish
11261,http://jus-tice.co.il/%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%91%D7%97%D7%9C%D7%A7%D7%99%D7%9D-%D7%A9%D7%90%D7%99%D7%A0%D7%9D-%D7%A9%D7%95%D7%95%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%97%D7%95%D7%9C%D7%A7%D7%99%D7%9D-%D7%90%D7%AA-%D7%94%D7%A8%D7%95%D7%95%D7%97/,%d7%94%d7%a9%d7%aa%d7%aa%d7%a4%d7%95%d7%aa-%d7%91%d7%a7%d7%a0%d7%99%d7%99%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a9%d7%90%d7%99%d7%a0%d7%9d-%d7%a9%d7%95%d7%95%d7%99,"השתתפות בקניית דירה בחלקים שאינם שווים כיצד חולקים את הרווח",publish
11252,http://jus-tice.co.il/costa-rica-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a7%d7%95%d7%a1%d7%98%d7%94-%d7%a8%d7%99%d7%a7%d7%94-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a7%d7%95%d7%a1%d7%98%d7%94,"עורך דין קוסטה ריקה | עו&#8221;ד ישראלי בקוסטה ריקה",publish
11250,http://jus-tice.co.il/portugal-overview-real-estate/,%d7%a1%d7%a7%d7%99%d7%a8%d7%94-%d7%a2%d7%9c-%d7%a9%d7%95%d7%a7-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c,"סקירה על שוק הנדל&#8221;ן בפורטוגל",publish
11247,http://jus-tice.co.il/is-portugal-a-good-place-to-retire/,%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%94%d7%90%d7%9d-%d7%a2%d7%93%d7%99%d7%99%d7%9f-%d7%9e%d7%a7%d7%95%d7%9d-%d7%98%d7%95%d7%91-%d7%9c%d7%a4%d7%a8%d7%99%d7%a9%d7%94-%d7%9c%d7%a2%d7%91,"פורטוגל: האם עדיין מקום טוב לפרישה? | לעבור לפורטוגל",publish
11237,http://jus-tice.co.il/real-estate-comparative-guide/,%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%a9%d7%95%d7%95%d7%90%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c,"מדריך השוואתי: נדל&#8221;ן פורטוגל",publish
11232,http://jus-tice.co.il/buying-property-in-portugal/,%d7%a7%d7%a0%d7%99%d7%99%d7%aa-%d7%a0%d7%9b%d7%a1-%d7%91%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%90%d7%95%d7%9c%d7%98%d7%99%d7%9e%d7%98%d7%99%d7%91,"קניית נכס בפורטוגל: המדריך האולטימטיבי *2024*",publish
11220,http://jus-tice.co.il/foreign-legal-opinion/,%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%96%d7%a8%d7%94-%d7%97%d7%95%d7%95%d7%93-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa,"חוות דעת משפטית זרה | חוו&#8221;ד משפטית",publish
11211,http://jus-tice.co.il/investing-in-argentina/,%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%91%d7%90%d7%a8%d7%92%d7%a0%d7%98%d7%99%d7%a0%d7%94-%d7%90%d7%99%d7%9a-%d7%9c%d7%94%d7%a9%d7%a7%d7%99%d7%a2-%d7%91%d7%90%d7%a8%d7%92%d7%a0%d7%98%d7%99%d7%a0,"השקעות בארגנטינה | איך להשקיע בארגנטינה",publish
11205,http://jus-tice.co.il/unequal-pension-split-verdict-against-husband/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%9b%d7%a1%d7%a4%d7%99-%d7%a4%d7%a0%d7%a1%d7%99%d7%94-%d7%9c%d7%90-%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%a0%d7%99%d7%aa-2024-%d7%90,"פסק דין לטובת האישה חלוקת כספי פנסיה לא שוויונית גירושין 2024 | בית דין רבני",publish
11198,http://jus-tice.co.il/liechtenstein/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9c%d7%99%d7%9b%d7%98%d7%a0%d7%a9%d7%98%d7%99%d7%99%d7%9f-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%9c%d7%99%d7%9b%d7%98,"עורך דין ליכטנשטיין | עו&#8221;ד ישראלי בליכטנשטיין",publish
11196,http://jus-tice.co.il/monaco-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%9e%d7%95%d7%a0%d7%a7%d7%95-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d-%d7%95%d7%94%d7%a9,"עורך דין במונקו | עו&#8221;ד ישראלי עסקים והשקעות במונקו",publish
11184,http://jus-tice.co.il/new-jersey-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%a0%d7%99%d7%95-%d7%92%d7%a8%d7%96%d7%99-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%a0%d7%99%d7%95-%d7%928,"עורך דין ניו ג&#8217;רזי | עו&#8221;ד ישראלי ניו ג&#8217;רזי | חוקי ניו ג&#8217;רסי",publish
11179,http://jus-tice.co.il/segro/,segro-plc-%d7%97%d7%91%d7%a8%d7%aa-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a1%d7%92%d7%a8%d7%95,"SEGRO plc חברת נדל&#8221;ן סגרו",publish
11176,http://jus-tice.co.il/vonovia/,%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%a0%d7%93%d7%9c%d7%9f-%d7%94%d7%92%d7%a8%d7%9e%d7%a0%d7%99%d7%aa-%d7%95%d7%a0%d7%95%d7%91%d7%99%d7%94-vonovia,"חברת הנדל&#8221;ן הגרמנית ונוביה (Vonovia)",publish
11170,http://jus-tice.co.il/property-management/,%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%a0%d7%9b%d7%a1%d7%99%d7%9d-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%a0%d7%93%d7%9c%d7%9f-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%93%d7%99%d7%a8%d7%95%d7%aa,"ניהול נכסים | ניהול נדל&#8221;ן | ניהול דירות",publish
11166,http://jus-tice.co.il/lawyer-netherlands/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%94%d7%95%d7%9c%d7%a0%d7%93-%d7%a2%d7%95%d7%93-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%91%d7%94%d7%95%d7%9c%d7%a0%d7%93-%d7%99%d7%99%d7%a6,"עורך דין הולנד | עו&#8221;ד ישראלי בהולנד | ייצוג לווי משפטי",publish
11150,http://jus-tice.co.il/philosophy-of-law/,%d7%a4%d7%99%d7%9c%d7%95%d7%a1%d7%95%d7%a4%d7%99%d7%94-%d7%a9%d7%9c-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%90%d7%aa%d7%99%d7%a7%d7%94-%d7%a2%d7%95%d7%93-%d7%9e%d7%94%d7%9d-%d7%a7%d7%95%d7%95,"פילוסופיה של המשפט | אתיקה עו&#8221;ד | מהם קווי יסוד לפילוסופיה של המשפט",publish
11131,http://jus-tice.co.il/prosecutor/,%d7%aa%d7%95%d7%91%d7%a2-%d7%91%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,"תובע במשפט פלילי",publish
11082,http://jus-tice.co.il/czech-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a6%d7%9b%d7%99%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%a6%d7%9b%d7%95%d7%a1%d7%9c,"עורך דין צ&#8217;כיה | עורך דין ישראלי צ&#8217;כוסלובקיה",publish
10951,http://jus-tice.co.il/antigua-and-barbuda-lawyers/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%90%d7%a0%d7%98%d7%99%d7%92%d7%95%d7%90%d7%94-%d7%95%d7%91%d7%a8%d7%91%d7%95%d7%93%d7%94,"עורך דין אנטיגואה וברבודה | עו&#8221;ד ישראלי באנטיגואה וברבודה",publish
10948,http://jus-tice.co.il/international-regulation/,%d7%a8%d7%92%d7%95%d7%9c%d7%a6%d7%99%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%aa%d7%a7%d7%99%d7%a0%d7%94-%d7%95%d7%a8%d7%92%d7%95%d7%9c%d7%a6%d7%99%d7%94-%d7%a2%d7%95%d7%9c,"רגולציה בינלאומית |  תקינה ורגולציה עולמית",publish
10942,http://jus-tice.co.il/international-litigation/,%d7%9c%d7%99%d7%98%d7%99%d7%92%d7%a6%d7%99%d7%94-%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%aa%d7%97%d7%95%d7%9e%d7%99-%d7%a2%d7%99%d7%a1%d7%95%d7%a7-%d7%a2%d7%95%d7%a8%d7%9b%d7%99,"ליטיגציה בינלאומית | תחומי עיסוק עורכי דין מחלקה בינלאומית",publish
10938,http://jus-tice.co.il/legal-writing/,%d7%9b%d7%aa%d7%99%d7%91%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%a9%d7%a4%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f,"כתיבה משפטית | שפת עורכי הדין",publish
10916,http://jus-tice.co.il/cascais/,%d7%a7%d7%a9%d7%a7%d7%90%d7%99%d7%a9-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-cascais-%d7%a7%d7%90%d7%a1%d7%90%d7%99%d7%a1-%d7%a0%d7%93%d7%9c%d7%9f-%d7%9c%d7%95%d7%95%d7%99-%d7%9e%d7%a9,"נדל&#8221;ן קשקאיש פורטוגל  |  Cascais לווי משפטי עו&#8221;ד נדל&#8221;ן קשקאיש",publish
10886,http://jus-tice.co.il/divorce-mediation-cons-pros/,%d7%94%d7%92%d7%93%d7%a8%d7%aa-%d7%92%d7%99%d7%a9%d7%95%d7%a8-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%99%d7%aa%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%95%d7%97%d7%a1%d7%a8%d7%95%d7%a0%d7%95%d7%aa,"הגדרת גישור גירושין: יתרונות וחסרונות (מדריך 2024)",publish
10870,http://jus-tice.co.il/low-value-invest-abroad/,%d7%90%d7%99%d7%a4%d7%94-%d7%94%d7%9b%d7%99-%d7%96%d7%95%d7%9c-%d7%9c%d7%a7%d7%a0%d7%95%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%a0,"איפה הכי זול לקנות דירה בעולם | השקעות נדל&#8221;ן בחו&#8221;ל לישראלים",publish
10860,http://jus-tice.co.il/apartment/,%d7%a8%d7%9b%d7%99%d7%a9%d7%aa-%d7%93%d7%99%d7%a8%d7%94-%d7%91%d7%97%d7%95%d7%9c-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%a1%d7%95%d7%92%d7%99-%d7%93%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%a9%d7%a7,"רכישת דירה בחו&#8221;ל | מדריך סוגי דירות | השקעות נדל&#8221;ן חו&#8221;ל",publish
10851,http://jus-tice.co.il/lisbon-portugal/,%d7%9c%d7%99%d7%a1%d7%91%d7%95%d7%9f-%d7%9c%d7%95%d7%95%d7%99-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%9c%d7%99%d7%a1%d7%91%d7%95%d7%9f-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c,"ליסבון | לווי משפטי | עו&#8221;ד ליסבון פורטוגל",publish
10841,http://jus-tice.co.il/legal-services-in-portugal/,%d7%9c%d7%95%d7%95%d7%99-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%99%d7%9d-%d7%91%d7%a4,"לווי משפטי פורטוגל | שירותים משפטיים בפורטוגל",publish
10834,http://jus-tice.co.il/portugal-noatary/,%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%9f-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%a4%d7%95%d7%a8%d7%98%d7%95,"נוטריון פורטוגל | נוטריון ישראלי שפה פורטוגזית בפורטוגל",publish
10831,http://jus-tice.co.il/legal_informaticsartificial_intelligence/,%d7%91%d7%99%d7%a0%d7%94-%d7%9e%d7%9c%d7%90%d7%9b%d7%95%d7%aa%d7%99%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-ai-%d7%a9%d7%a8%d7%95%d7%aa%d7%99-%d7%90%d7%99%d7%a0%d7%a4%d7%95%d7%a8%d7%9e%d7%98,"בינה מלאכותית משפטית AI | שרותי אינפורמטיקה משפטית",publish
10826,http://jus-tice.co.il/foreign_legal_opinion/,%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%93%d7%99%d7%9f-%d7%96%d7%a8-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%97%d7%95%d7%95%d7%aa-%d7%93%d7%a2%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%96,"חוות דעת דין זר | מומחה חוות דעת משפטית זרה (חו&#8221;ל)",publish
10820,http://jus-tice.co.il/legal_defense_fund/,%d7%a7%d7%a8%d7%9f-%d7%94%d7%92%d7%a0%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%a7%d7%a8%d7%9f-%d7%9e%d7%99%d7%9e%d7%95%d7%9f-%d7%94%d7%92%d7%a0%d7%94-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa,"קרן הגנה משפטית | קרן מימון הגנה משפטית",publish
10816,http://jus-tice.co.il/legal_financing/,%d7%9e%d7%99%d7%9e%d7%95%d7%9f-%d7%9e%d7%a9%d7%a4%d7%98%d7%99-%d7%94%d7%9c%d7%95%d7%95%d7%90%d7%94-%d7%9c%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9e%d7%99%d7%9e%d7%95%d7%9f-%d7%99%d7%99%d7%a6%d7%95,"מימון משפטי | הלוואה לתביעה | מימון ייצוג (ליטגציה)",publish
10798,http://jus-tice.co.il/healthcare_in_portugal/,%d7%a9%d7%a8%d7%95%d7%aa%d7%99-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%91%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%91%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c,"שרותי בריאות בפורטוגל | רפואה בפורטוגל",publish
10795,http://jus-tice.co.il/access_to_healthcare_for_migrants_in_portugal/,%d7%94%d7%90%d7%9d-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99%d7%9d-%d7%95%d7%96%d7%a8%d7%99%d7%9d-%d7%92%d7%99%d7%a9%d7%94-%d7%9c%d7%a9%d7%a8%d7%95%d7%aa%d7%99-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa,"האם לישראלים וזרים גישה לשרותי בריאות בפורטוגל?",publish
10791,http://jus-tice.co.il/portuguese-people/,%d7%94%d7%a2%d7%9d-%d7%94%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%96%d7%99-%d7%9e%d7%99%d7%94%d7%9d-%d7%94%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c%d7%99%d7%9d-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%9d,"העם הפורטוגזי | מיהם הפורטוגלים | יהודים ספרדים פורטוגל",publish
10779,http://jus-tice.co.il/guide-buying-property-portugal-israelis/,%d7%9c%d7%95%d7%95%d7%99-%d7%a7%d7%a0%d7%99%d7%99%d7%aa-%d7%a0%d7%9b%d7%a1-%d7%91%d7%a4%d7%95%d7%a8%d7%98%d7%95%d7%92%d7%9c-%d7%9c%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99%d7%9d-%d7%94%d7%9e%d7%93%d7%a8,"לווי קניית נכס בפורטוגל לישראלים | המדריך המלא לחיפוש ורכישת נכס בפורטוגל",publish
