"row_id","post_id","post_type","status","current_url","current_slug","proposed_english_slug","proposed_new_url","title","title_source","h1","seo_title","meta_description","content_body_available","content_body_file","word_count","date_published","date_modified","author","categories","tags","practice_area","city","related_lawyer","related_lawyer_profile_url","primary_cluster","secondary_cluster","classification_basis","pillar_page","supporting_page","search_intent","primary_keyword","secondary_keywords","gsc_clicks_export","gsc_impressions_export","gsc_ctr_export","gsc_position_export","top_queries","traffic_risk","content_quality_score","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","recommended_action","redirect_required","redirect_target","redirect_type","canonical_action","internal_links_needed","official_sources_needed","category_action","menu_action","sitemap_action","homepage_action","owner_approval_required","import_ready","data_gaps","data_sources","notes","reviewed_by","reviewed_at"
"664","3113","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cancel-a-divorce-settlement-agreement","cancel-a-divorce-settlement-agreement","divorce-agreement","https://jus-tice.co.il/divorce-agreement/","cancel a divorce settlement agreement","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","527","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","family-law","UNKNOWN","HEURISTIC_SCORE_3","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","12","6364","0.19%","45.8","????? ???? ??????? (0c/147i/p52.8) | ????? ???? ???? ???? ??????? (0c/74i/p48.9) | ????? ???? ??????? ???? ???? ????? (0c/66i/p58.2) | ???? ???? ??????? (0c/27i/p52.5) | ????? ?????? ???? ??????? (0c/3i/p28.3)","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","????? ???? ???? ????????","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"665","2698","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cancellation-of-closed-case-records-from-the-criminal-database","cancellation-of-closed-case-records-from-the-criminal-database","criminal-law-needs-slug-review","https://jus-tice.co.il/criminal-law-needs-slug-review/","cancellation of closed case records from the criminal database","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","2135","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","criminal-law","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","32","0.00%","27.0","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CONTENT_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"666","3222","UNKNOWN","UNKNOWN","https://jus-tice.co.il/car-accident-auto-injury-lawyer","car-accident-auto-injury-lawyer","car-accident-lawyer","https://jus-tice.co.il/car-accident-lawyer/","car accident auto injury lawyer","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","594","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","personal-injury","UNKNOWN","HEURISTIC_SCORE_2","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","8337","0.00%","58.8","???? ??? ????? ????? ?????? (0c/47i/p50.7) | ???? ?? ????? ?????? ????? (0c/31i/p68.0) | ???? ??????? ?? ????? (0c/25i/p63.0) | ???? ??? ?????? ??????? (0c/3i/p67.0) | ???? ??? ?????? ????? ??????? (0c/2i/p82.5)","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"667","10916","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cascais","cascais","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","cascais","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","3024","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","8","1446","0.55%","17.9","UNKNOWN","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"668","11482","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cerebral-palsy","cerebral-palsy","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","cerebral palsy","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","8532","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","20","7012","0.29%","35.4","UNKNOWN","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"669","11525","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cerebral-palsy-rights","cerebral-palsy-rights","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","cerebral palsy rights","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","747","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","9","1688","0.53%","49.8","cp (0c/28i/p57.4) | ????? ????? ????? (0c/15i/p41.9) | ?? ?? cp (0c/4i/p39.0) | c.p (0c/1i/p59.0) | ????? ????? cp (0c/1i/p95.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"670","12546","UNKNOWN","UNKNOWN","https://jus-tice.co.il/chambers-and-partners","chambers-and-partners","family-law-needs-slug-review","https://jus-tice.co.il/family-law-needs-slug-review/","chambers and partners","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","11690","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","family-law","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","2","1826","0.11%","23.9","chambers and partners israel (0c/4i/p23.5) | chambers and partners (0c/3i/p14.0) | ?????+???????+?????+???????? (0c/3i/p72.0) | chambers (0c/2i/p9.0) | chambers israel (0c/2i/p30.5)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","??????+???""?+??????+??????","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"671","3300","UNKNOWN","UNKNOWN","https://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement","changing-or-canceling-a-prenuptial-agreement","prenuptial-agreement","https://jus-tice.co.il/prenuptial-agreement/","changing or canceling a prenuptial agreement","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","533","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","family-law","UNKNOWN","HEURISTIC_SCORE_2","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","9","0.00%","68.0","????? ???? ???? (0c/208i/p48.0) | ????? ???? ???? ???????? (0c/104i/p28.3) | ????? ?? ????? ?????? (0c/27i/p12.0) | ????? ???? ???? ?????? (0c/26i/p46.2) | ????? ???? ???? (0c/26i/p69.7)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","????? ???? ???? ???????? | ????? ???? ???? | ???? ?????? ???? ????? | ???? ???? ???? ?????","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"672","2753","UNKNOWN","UNKNOWN","https://jus-tice.co.il/characteristics-and-outcomes-of-children-with-coronavirus","characteristics-and-outcomes-of-children-with-coronavirus","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","characteristics and outcomes of children with coronavirus","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","2942","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","11","0.00%","9.0","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"673","5328","UNKNOWN","UNKNOWN","https://jus-tice.co.il/child-custody-modification","child-custody-modification","family-law-needs-slug-review","https://jus-tice.co.il/family-law-needs-slug-review/","child custody modification","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","1223","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","family-law","UNKNOWN","HEURISTIC_SCORE_1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","19","14033","0.14%","54.6","UNKNOWN","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"674","9633","UNKNOWN","UNKNOWN","https://jus-tice.co.il/child-pornography-laws-in-the-united-states","child-pornography-laws-in-the-united-states","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","child pornography laws in the united states","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","1779","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","11","1565","0.70%","31.6","UNKNOWN","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"675","8631","UNKNOWN","UNKNOWN","https://jus-tice.co.il/child-support-divorced-parents61641-09-19","child-support-divorced-parents61641-09-19","child-support","https://jus-tice.co.il/child-support/","child support divorced parents61641 09 19","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","3335","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","family-law","UNKNOWN","HEURISTIC_SCORE_3","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","3","1367","0.22%","40.6","????? ?????? ??? (0c/8i/p55.0) | ??? ????? ??????? ????? (0c/6i/p75.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","??? ????? ??????? ?????","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"676","11771","UNKNOWN","UNKNOWN","https://jus-tice.co.il/china-business-legal-guide","china-business-legal-guide","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","china business legal guide","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","4680","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","38","13842","0.27%","29.1","UNKNOWN","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"677","7491","UNKNOWN","UNKNOWN","https://jus-tice.co.il/china-lawyers","china-lawyers","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","china lawyers","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","23899","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","28","3694","0.76%","21.3","UNKNOWN","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"678","11821","UNKNOWN","UNKNOWN","https://jus-tice.co.il/choose-usa-attorney","choose-usa-attorney","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","choose usa attorney","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","2941","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","43","7046","0.61%","31.6","UNKNOWN","HIGH","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","DO_NOT_TOUCH_HIGH_TRAFFIC_URL","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"679","11351","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cms-law-firm","cms-law-firm","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","cms law firm","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","803","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","3","2666","0.11%","45.0","???? ??? ????? (0c/30i/p22.3) | ???? ??? ???? ?????? (0c/20i/p22.1) | ???? ??? ????? (0c/19i/p43.1) | ???? ??? ???? (0c/19i/p38.6) | ??""? ????? (0c/13i/p43.0)","MEDIUM","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","???? ??? ???? ?????? | ????? ????? ????? | ??""? ????? | ???? ??? ??????","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"680","11370","UNKNOWN","UNKNOWN","https://jus-tice.co.il/co-op-legal-services","co-op-legal-services","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","co op legal services","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","232","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","0","6","0.00%","20.5","UNKNOWN","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
"681","3188","UNKNOWN","UNKNOWN","https://jus-tice.co.il/cohabitation-agreement","cohabitation-agreement","UNKNOWN_NEEDS_SLUG_REVIEW","UNKNOWN_NEEDS_REVIEW","cohabitation agreement","INFERRED_FROM_URL","UNKNOWN","UNKNOWN","UNKNOWN","YES","UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT","753","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","NO_MATCH","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","2","971","0.21%","54.6","35787-02 (0c/1i/p65.0) | ????? ???? ???? ??????? (0c/1i/p55.0) | ????? ???? ???? ??????? (0c/1i/p15.0) | ??? ???? ?? ??? (0c/1i/p44.0) | ???? ???? ??????? (0c/1i/p69.0)","LOW","UNKNOWN_NEEDS_BODY_REVIEW","UNKNOWN","YES","35787-02","NEEDS_MERGE_REVIEW","UNKNOWN_NEEDS_APPROVAL","UNKNOWN","301_IF_APPROVED","UNKNOWN","YES_NEEDS_MAP","YES_FOR_YMYL_TOPICS","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","YES","NO","post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing","GSC_PERFORMANCE_PAGES","Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.","GPT project organizer","2026-05-13 09:48:22"
