query,page,clicks,impressions,ctr,position
דוד טרגין,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,0,2,0,8
דורי ספיבק,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%95%D7%A8%D7%99-%D7%A1%D7%A4%D7%99%D7%91%D7%A7-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%9E%D7%95%D7%A7%D7%93-%D7%98%D7%9C%D7%A4%D7%95%D7%A0%D7%99-%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%A9%D7%9B%D7%A8-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A2%D7%91%D7%95%D7%A8-%D7%94%D7%A4%D7%A1%D7%A7%D7%95%D7%AA-%D7%A7%D7%A6%D7%A8%D7%95%D7%AA.pdf,0,1,0,28
דחייה על הסף,https://jus-tice.co.il/psakdin/,0,14,0,52.142857142857146
דיון בבית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,3,0,37.666666666666664
דיון בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,36
דיני עבודה,https://jus-tice.co.il/israeli-labor-law/,0,57,0,76.63157894736842
דיני עבודה בישראל,https://jus-tice.co.il/israeli-labor-law/,0,1,0,74
דיני עבודה חוקים,https://jus-tice.co.il/israeli-labor-law/,0,19,0,76.57894736842105
דיני עבודה שאלות ותשובות,https://jus-tice.co.il/israeli-labor-law/,0,1,0,85
דיני תעבורה pdf,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,55
דניאל קנדלר,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,0,1,0,73
דר' ראסלן ותד -הרצליה,https://jus-tice.co.il/wp-content/uploads/2020/01/UK-Physical-Activity-Guidelines-2019-Hebrew.pdf,0,3,0,41.333333333333336
"דרגת משרה: דרגה 41 - 43 דירוג 11 מח""ר.",https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,4,0,32.25
דרושים עורכי דין למשטרה,https://jus-tice.co.il/,0,1,0,51
דרכי ביטול רישיון עסק,https://jus-tice.co.il/psakdin/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A1%D7%92%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A1%D7%A7-%D7%9C%D7%A4%D7%99-%D7%A1%D7%A2%D7%99%D7%A3-22%D7%91-%D7%9C%D7%97%D7%95%D7%A7-%D7%A8%D7%99%D7%A9/,0,4,0,18.75
"ה""ט 40857-03-22",https://jus-tice.co.il/1331339-1/,0,2,0,26.5
"ה""ט 40857-03-22",https://jus-tice.co.il/1331339-3/,0,1,0,35
"ה""ט 40857-03-22",https://jus-tice.co.il/209051/11/,0,1,0,32
"ה""ט 40857-03-22",https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A9-%D7%9C%D7%93%D7%95%D7%9F-%D7%91/,0,2,0,27.5
האם הוראות רמזור עדיפוֹת על הוראת תמרור המורה על מתן זכות קדימה?,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,23
האם כדאי לא ללכת למסגרות כשיש רינו וירוס,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,2,0,48.5
האם מותר להסיע יותר מנוסע אחד לצד הנהג,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,49
האם מותרת הכניסה לאופנוע לקטע הדרך שבו מוצב התמרור,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,37
הארכת מקטע qt,https://jus-tice.co.il/wp-content/uploads/2020/04/%D7%9E%D7%99%D7%93%D7%A2-%D7%AA%D7%A8%D7%95%D7%A4%D7%AA%D7%99-%D7%A2%D7%9C-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%94%D7%A0%D7%9E%D7%A6%D7%90%D7%95%D7%AA-%D7%91%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91-%E2%80%93-COVID-19-%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D.pdf,0,2,0,40
הגובה הכולל של רכב נמדד,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,55
ההשפעה של האמא בחינוך ילדים ללימוד תורה חבד,https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,0,2,0,34
הודעת ייצוג בתיק חסוי,https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/,0,3,0,16.333333333333336
הוועדה לקידום מתחמים מועדפים לדיור,https://jus-tice.co.il/articles/%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D-%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%AA%D7%97%D7%9E%D7%99%D7%9D-%D7%9E/,0,2,0,44.5
הוצב התמרור בדרך שלפניך האם הוא מחייב מתן זכות קדימה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,60
הורות אזרחית,https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,0,7,0,28
החלטה בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,34
החלטת בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,9,0,39.77777777777778
החנית את הרכב ליד המדרכה בימין הכביש בדרך עירונית,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,30
המכון הרפואי לבטיחות בדרכים טפסים,https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_application-form.pdf,0,2,0,28
המלצה על עורך דין,https://jus-tice.co.il/,0,8,0,11.5
המלצות עורכי דין,https://jus-tice.co.il/,0,1,0,3
המלצות על עורכי דין,https://jus-tice.co.il/,0,31,0,6.548387096774194
המלצות צ'אנס חינם,https://jus-tice.co.il/,0,1,0,39
המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,5,0,40
הנדסת בניין מה זה,https://jus-tice.co.il/building-science/,0,1,0,47
הסדר חוב מול סלקום,https://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%93-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D-%D7%9E%D7%9B%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%95%D7%A0%D7%AA%D7%95%D7%A0%D7%99-%D7%90%D7%99%D7%9B%D7%95%D7%9F-%D7%A2%D7%9C-%D7%9C%D7%A7/,0,3,0,22
הסיוע המשפטי משרד המשפטים,https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,0,1,0,39
הסכם גירושים לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,65
הסכם גירושים להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,12,0,44.333333333333336
הסכם גירושין doc,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,31,0,11.35483870967742
הסכם גירושין pdf,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,35,0,63.142857142857146
הסכם גירושין בהסכמה דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,33,0,63.696969696969695
הסכם גירושין דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,125,0,44.248
הסכם גירושין דוגמא doc,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,8,0,10.5
הסכם גירושין לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,45,0,54.68888888888889
הסכם גירושין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,27,0,49.074074074074076
הסכם גירושין להורדה בחינם,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,29,0,54.275862068965516
הסכם גירושין ללא ילדים להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,2,0,65.5
הסכם גירושין ללא עורך דין להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,64
הסכם גישור גירושין לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,28,0,76.64285714285714
הסכם מזונות דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,34,0,45.088235294117645
הסכם משמורת משותפת דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,76
הסכם פרידה דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,6,0,80.83333333333333
הסכם שלום בית דוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,59
הסכמה למסירת מידע,https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_traffic-offenses-consent-form.pdf,0,1,0,30
הסכמה למסירת מידע מהמרשם הפלילי,https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_traffic-offenses-consent-form.pdf,0,1,0,25
הסכמי גירושין דוגמאות,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,63
הסנגוריה הציבורית,https://jus-tice.co.il/wp-content/uploads/2019/03/hoksangeoriatsiburit.pdf,0,4,0,65
הסניגוריה הציבורית,https://jus-tice.co.il/wp-content/uploads/2019/03/hoksangeoriatsiburit.pdf,0,1,0,58
הסרת משנע,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,3,0,80.66666666666667
הפניקס משטרה שיניים,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,76
הפקדת צ'ק בנק הפועלים,https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9%D7%99%D7%95%D7%AA-%D7%94%D7%93%D7%93%D7%99%D7%95%D7%AA-%D7%A9%D7%9C-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8/,0,1,0,78
הרי קירש,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%99%D7%A1%D7%99%D7%9D/,0,1,0,59
הרשות להגנת הצרכן סטטוס תלונה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,66
הרשות לניירות ערך טלפון,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,0,2,0,18
הרשעה פירוש,https://jus-tice.co.il/psakdin/%D7%A9%D7%99%D7%A2%D7%95%D7%A8%D7%99-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%95%D7%96%D7%99%D7%9B%D7%95%D7%99-%D7%91%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D-%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D/,0,1,0,20
השבת רכוש מרומניה,https://jus-tice.co.il/wp-content/uploads/2023/05/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%94%D7%A9%D7%91%D7%AA-%D7%A8%D7%9B%D7%95%D7%A9-%D7%99%D7%94%D7%95%D7%93%D7%99-%D7%A8%D7%95%D7%9E%D7%A0%D7%99%D7%94.pdf,0,18,0,21.11111111111111
השחקנים בשולחן לחמישה,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,53
השחתת הבית על ידי הגרושה על מנת להפחית מערכו,https://jus-tice.co.il/damages-claim-husband-ketubah-obligation/,0,2,0,23.5
השתק פלוגתא לא הדדי הגנתי דוגמה,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,1,0,49
התייעצות עם עורך דין,https://jus-tice.co.il/,0,12,0,27.5
התליית רישיון רופא,https://jus-tice.co.il/wp-content/uploads/2020/02/%D7%94%D7%AA%D7%9C%D7%99%D7%99%D7%AA-%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%A8%D7%A9%D7%99%D7%95%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA.pdf,0,4,0,8.5
התנגדות לצוואה השפעה בלתי הוגנת,https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,0,37,0,24.405405405405407
התנגדות לצוואה שלא במועד דחיית תביעה,https://jus-tice.co.il/psakdin/%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA-%D7%9C%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%91%D7%A9%D7%9C-%D7%94%D7%A9%D7%A4%D7%A2%D7%94-%D7%91%D7%9C%D7%AA%D7%99-%D7%94%D7%95%D7%92%D7%A0%D7%AA/,0,2,0,19
התקנת נט המשפט,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,4,0,67.75
ועדת אתיקה חוק זכויות החולה קפות חולים,https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf,0,1,0,50
זאב גורודצקי,https://jus-tice.co.il/psakdin/page/3/,0,1,0,68
חברה לניהול נכסים בפורטוגל,https://jus-tice.co.il/portugal-homes/,0,7,0,53.42857142857143
חובת עורך דין להליך kyc,https://jus-tice.co.il/,0,1,0,57
חוזה 587,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,1,0,29
חוזה גירושין לדוגמא,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,0,1,0,65
חוזה מומחים בשירות המדינה,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%9C%D7%A0%D7%A6%D7%99%D7%91-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%99%D7%A9-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9D-%D7%A2/,0,1,0,34
"חוזה רכישת נדל""ן בפורטוגל",https://jus-tice.co.il/portugal-overview-real-estate/,0,1,0,73
חוק בית המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,2,0,37
חוק בתי המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,5,0,44.8
חוק דיני עבודה,https://jus-tice.co.il/israeli-labor-law/,0,3,0,68.33333333333333
חוק הגבלת שכר טרחה ביטוח לאומי נבו,https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,0,1,0,82
חוק הותמל,https://jus-tice.co.il/articles/%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D-%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%AA%D7%97%D7%9E%D7%99%D7%9D-%D7%9E/,0,2,0,44
חוק העונשין pdf,https://jus-tice.co.il/wp-content/uploads/2023/03/%D7%A1%D7%A4%D7%A8-%D7%94%D7%97%D7%95%D7%A7%D7%99%D7%9D-2998.pdf,0,2,0,36.5
חוק העונשין תשל ז 1977,https://jus-tice.co.il/wp-content/uploads/2023/03/9_lsr_311018.pdf,0,1,0,35
חוק השב כ,https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,0,1,0,58
חוק זכויות החולה,https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf,0,5,0,66.6
חוק זכויות החולה רשומה רפואית,https://jus-tice.co.il/wp-content/uploads/2023/01/Zchuyot_01.pdf,0,2,0,64
חוק יסוד: השפיטה,https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,0,1,0,47
חוק מינוי שופטים,https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,0,2,0,59
חוק מתחמים מועדפים לדיור,https://jus-tice.co.il/articles/%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D-%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%AA%D7%97%D7%9E%D7%99%D7%9D-%D7%9E/,0,1,0,24
חוק שירות בטחון,https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,0,2,0,24.5
חוק שירות בטחוןמ,https://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F-%D7%94%D7%9B%D7%9C%D7%9C%D7%99-%D7%94%D7%AA%D7%A9%D7%A1%D7%B4%D7%91-2002/,0,5,0,26.8
