query,page,clicks,impressions,ctr,position
"ה""ט 40857-03-22",https://jus-tice.co.il/1331339-3/,0,1,0,35
"ה""ט 40857-03-22",https://jus-tice.co.il/209051/11/,0,1,0,32
"ה""ט 40857-03-22",https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A9-%D7%9C%D7%93%D7%95%D7%9F-%D7%91/,0,2,0,27.5
האוצר רשות המיסים,https://jus-tice.co.il/israel-tax-authority/,0,1,0,29
האזנות סתר משטרת ישראל,https://jus-tice.co.il/articles/%D7%A4%D7%92%D7%A1%D7%95%D7%A1-nso-%D7%9E%D7%A1%D7%A7%D7%A0%D7%95%D7%AA-%D7%A6%D7%95%D7%95%D7%AA-%D7%9E%D7%A8%D7%A8%D7%99-%D7%9E%D7%9E%D7%A6%D7%90%D7%99-%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%91%D7%93/,0,1,0,60
האם אישה חייבת בחובות בעלה,https://jus-tice.co.il/%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%90%D7%A9%D7%AA%D7%95-%D7%A2%D7%9C-%D7%A4%D7%99-%D7%93%D7%99%D7%9F-%D7%AA%D7%95%D7%A8%D7%94-%D7%95%D7%A2%D7%9C-%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%99%D7%97%D7%A1%D7%99-%D7%9E%D7%9E%D7%95%D7%9F-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%9D-%D7%A9%D7%91%D7%94-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%94%D7%99%D7%90-%D7%94%D7%9E%D7%A4%D7%A8%D7%A0%D7%A1%D7%AA/,0,1,0,65
האם בקורונה יש שלשולים,https://jus-tice.co.il/research-report-n156-persistent-symptoms/,0,1,0,65
האם הוראות רמזור עדיפוֹת על הוראת תמרור המורה על מתן זכות קדימה?,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,21.5
האם החנייה בתחום תמרור זה מותרת לאוטובוס פרטי זעיר,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,37
האם הרשום בשטר המטען מהווה הוכחה למשקלו של המטען,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,67
האם כדאי לא ללכת למסגרות כשיש רינו וירוס,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,2,0,48.5
האם מגיע פיצוי על איחור במסירת דירה,https://jus-tice.co.il/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%91%D7%92%D7%99%D7%9F-%D7%90%D7%99%D7%97%D7%95%D7%A8-%D7%91%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%9E%D7%A7%D7%91%D7%9C%D7%9F-%D7%AA%D7%90-10300-02-21/,0,5,0,87
האם מונעת מהאב לראות את הילדים,https://jus-tice.co.il/articles/%D7%96%D7%9B%D7%95%D7%AA-%D7%94%D7%95%D7%A8%D7%94-%D7%92%D7%A8%D7%95%D7%A9-%D7%9C%D7%94%D7%A2%D7%AA%D7%99%D7%A7-%D7%90%D7%AA-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%95-%D7%95%D7%90%D7%A3-%D7%9C%D7%94%D7%92/,0,1,0,100
האם מותר להסיע יותר מנוסע אחד לצד הנהג,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,49
האם מותר לכם לעקוף כלי רכב איטי הנוסע לפניכם,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,48
האם מותרת הכניסה לאופנוע לקטע הדרך שבו מוצב התמרור,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,37
האם צריך עורך דין ייפוי כוח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,7,0,63.285714285714285
האם קריפטו חוקי בישראל,https://jus-tice.co.il/cryptocurrency-legislation-2021/,0,2,0,28.5
האם רעש חזק מזיק לעובר,https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%95%D7%9C%D7%94-%D7%A0%D7%96%D7%A7-%D7%95%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%93%D7%99%D7%A0%D7%99-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%95%D7%A8%D7%A9%D7%9C%D7%A0%D7%95/,0,1,0,58
האפוטרופוס הכללי ייפוי כוח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,163,0,65.11656441717791
האפוטרופוס הכללי ייפוי כח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,7,0,84.14285714285714
הארכת אישור ניכוי מס במקור,https://jus-tice.co.il/psakdin/%D7%94%D7%A7%D7%9C%D7%95%D7%AA-%D7%9E%D7%A1-%D7%95%D7%99%D7%A8%D7%95%D7%A1-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%AA%D7%95%D7%A7%D7%A3-%D7%90%D7%99%D7%A9%D7%95/,0,3,0,54.666666666666664
הארכת מקטע qt,https://jus-tice.co.il/wp-content/uploads/2020/04/%D7%9E%D7%99%D7%93%D7%A2-%D7%AA%D7%A8%D7%95%D7%A4%D7%AA%D7%99-%D7%A2%D7%9C-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%94%D7%A0%D7%9E%D7%A6%D7%90%D7%95%D7%AA-%D7%91%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91-%E2%80%93-COVID-19-%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D.pdf,0,3,0,41.666666666666664
הארכת תוקף אישור ניכוי מס במקור,https://jus-tice.co.il/psakdin/%D7%94%D7%A7%D7%9C%D7%95%D7%AA-%D7%9E%D7%A1-%D7%95%D7%99%D7%A8%D7%95%D7%A1-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%AA%D7%95%D7%A7%D7%A3-%D7%90%D7%99%D7%A9%D7%95/,0,2,0,28.5
הארכת תוקף רישיון רכב,https://jus-tice.co.il/articles/%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A8%D7%99%D7%A9%D7%99%D7%95%D7%9F-%D7%A8%D7%9B%D7%91-16-03-2020/,0,2,0,20
הארכת תוקף רישיונות רכב,https://jus-tice.co.il/articles/%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A8%D7%99%D7%A9%D7%99%D7%95%D7%9F-%D7%A8%D7%9B%D7%91-16-03-2020/,0,1,0,12
הבניין,https://jus-tice.co.il/building-science/,0,1,0,53
הברחת נכסים בין בני זוג,https://jus-tice.co.il/%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%9B%D7%A1%D7%A4%D7%99%D7%9D-%D7%94%D7%9E%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA-%D7%91%D7%9F-%D7%96%D7%95%D7%92-%D7%94%D7%91%D7%A8%D7%97%D7%AA-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/,0,1,0,31
הבת של זאב רווח,https://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,0,3,0,56
הגובה הכולל של רכב נמדד,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,1,0,55
הגירה מישראל,https://jus-tice.co.il/%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D/,0,68,0,28.058823529411764
הגנה מן הצדק,https://jus-tice.co.il/decision37975-11-17/,0,43,0,86.72093023255815
הגנה מן הצדק אזרחי,https://jus-tice.co.il/decision37975-11-17/,0,1,0,74
הגנה מן הצדק חוק סדר הדין הפלילי,https://jus-tice.co.il/decision37975-11-17/,0,1,0,87
הגנה מן הצדק סעיף 149,https://jus-tice.co.il/decision37975-11-17/,0,1,0,79
הגנה מפני חדלות תשלום,https://jus-tice.co.il/insolvency/,0,13,0,29.53846153846154
הגנה על נתבעים בהטרדה מינית,https://jus-tice.co.il/psakdin/page/4/,0,1,0,76
הגשת ייפוי כוח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,15,0,61.333333333333336
הגשת ייפוי כח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,14,0,71.35714285714286
הגשת יפוי כח מתמשך,https://jus-tice.co.il/continuous-power-of-attorney-israel/,0,1,0,55
הגשת תביעת גירושין,https://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%97%D7%95%D7%9C-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA/,0,1,0,28
הדרכת+בינה+מלאכותית+לעורכי+דין+ונוטריונים,https://jus-tice.co.il/,0,1,0,66
הדרכת+בינה+מלאכותית+לעורכי+דין+ונוטריונים,https://jus-tice.co.il/legal-courses-for-lawyers/,0,1,0,98
ההשפעה של האמא בחינוך ילדים ללימוד תורה חבד,https://jus-tice.co.il/psakdin/%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%A9%D7%9C-%D7%90%D7%99%D7%96%D7%94-%D7%96%D7%A8%D7%9D-%D7%93%D7%AA%D7%99-%D7%99%D7%AA%D7%97%D7%A0/,0,2,0,34
הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה,https://jus-tice.co.il/what-is-a-probate-order/,0,1,0,43
הודעה מוקדמת לפי חוק,https://jus-tice.co.il/labor-law/%D7%97%D7%95%D7%A7-%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9E%D7%95%D7%A7%D7%93%D7%9E%D7%AA-%D7%9C%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9D-%D7%95%D7%9C%D7%94%D7%AA%D7%A4%D7%98%D7%A8%D7%95%D7%AA/,0,1,0,55
הודעת ייצוג בתיק חסוי,https://jus-tice.co.il/psakdin/%D7%91%D7%AA%D7%99-%D7%9E%D7%A9%D7%A4%D7%98-%D7%A0%D7%95%D7%94%D7%9C-%D7%97%D7%99%D7%A1%D7%99%D7%95%D7%9F-%D7%AA%D7%99%D7%A7%D7%99%D7%9D/,0,3,0,16.333333333333336
הוועדה לקידום מתחמים מועדפים לדיור,https://jus-tice.co.il/articles/%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D-%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%AA%D7%97%D7%9E%D7%99%D7%9D-%D7%9E/,0,2,0,44.5
הון חוזר חברה,https://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,0,1,0,61
הוצאת דיבה ולשון הרע פסקי דין,https://jus-tice.co.il/%D7%AA%D7%90-16763-09-21%D7%9E%D7%95%D7%98%D7%99%D7%A2%D7%99-%D7%A0-%D7%A1%D7%A4%D7%A6%D7%99%D7%A7-%D7%A8%D7%99%D7%91%D7%A7-%D7%95%D7%90%D7%97/,0,9,0,52.22222222222222
הוצאת צו הגנה,https://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A6%D7%95-%D7%94%D7%92%D7%A0%D7%94-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%94%D7%98-61185-11-22/,0,1,0,42
הוצב התמרור בדרך שלפניך האם הוא מחייב מתן זכות קדימה,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,60
הורות אזרחית,https://jus-tice.co.il/psakdin/%D7%A6%D7%95-%D7%94%D7%95%D7%A8%D7%95%D7%AA-%D7%9E%D7%9B%D7%95%D7%97-%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%96%D7%99%D7%A7%D7%94-%D7%9C%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%96%D7%A8%D7%94/,0,7,0,28
הורות משותפת מחשבון מזונות,https://jus-tice.co.il/%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D/,0,10,0,26.7
החזקת סמים לצריכה עצמית,https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/,0,1,0,73
החזקת סמים שלא לצריכה עצמית,https://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/,0,1,0,93
החזר מס שבח דירה,https://jus-tice.co.il/land-appreciation-tax/,0,5,0,82.6
החזר מס שבח מקרקעין,https://jus-tice.co.il/land-appreciation-tax/,0,2,0,86.5
החזר מס שבח על מכירה,https://jus-tice.co.il/land-appreciation-tax/,0,3,0,69.66666666666667
החזרי מס שבח מקרקעין,https://jus-tice.co.il/land-appreciation-tax/,0,2,0,96.5
החייאה תוך רחמית,https://jus-tice.co.il/perinatal-asphyxia/,0,1,0,75
החלטה בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,34
החלטה משפטית,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,48
החלטות בית המשפט,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,17,0,32.294117647058826
החלטות בית המשפט העליון,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,31,0,42.483870967741936
החלטות בית משפט,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,20,0,40.9
החלטות בית משפט השלום,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,1,0,29
החלטות בית משפט השלום,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,4,0,66.75
החלטות בתיקי בית משפט,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,2,0,23
החלטות עליון,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,6,0,54.5
החלטת בית המשפט העליון,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,2,0,23.5
החלטת בית המשפט העליון היום,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,1,0,66
החלטת בית משפט,https://jus-tice.co.il/2019-2020-major-supreme-court-ruling,0,1,0,45
החלטת בית משפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,28,0,40.214285714285715
החלק המורחב בעלה 3 אותיות,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,51
החנית את הרכב ליד המדרכה בימין הכביש בדרך עירונית,https://jus-tice.co.il/wp-content/uploads/2020/01/hana_v9.32.88s.pdf,0,2,0,30
החתמות משפטיות,https://jus-tice.co.il/foreign-legal-opinion/,0,19,0,47.73684210526316
הטסת גופה מחו ל,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,84
הטרדה מינית בעבודה פסק דין,https://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%9E%D7%9C%D7%A6%D7%A8%D7%99%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-300000-%D7%A9%D7%97-%D7%A4%D7%99%D7%A6%D7%95%D7%99/,0,1,0,61
הילה סעדה מוצא,https://jus-tice.co.il/articles/%D7%A4%D7%A1%D7%93-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%A9%D7%94%D7%92%D7%99%D7%A9%D7%95-%D7%99%D7%95%D7%A8%D7%A9%D7%99-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%A0%D7%92/,0,1,0,47
היפוקסיה בלידה,https://jus-tice.co.il/perinatal-asphyxia/,0,17,0,16.411764705882355
הישאם שבאיטה שופט,https://jus-tice.co.il/court-judge/,0,1,0,11
הכר את הלקוח עורכי דין,https://jus-tice.co.il/lawyer-referral-service/,0,1,0,60
הכשרות לעורכי דין,https://jus-tice.co.il/legal-courses-for-lawyers/,0,1,0,18
"הלוואות לנכסי נדל""ן",https://jus-tice.co.il/real-estate-investment-strategies-for-2023/,0,4,0,51.5
הליך משפטי,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,93
הליכי חדלות פירעון,https://jus-tice.co.il/insolvency/,0,3,0,49
הלכת ורד מזונות,https://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%90%D7%9D-%D7%9C%D7%A4%D7%99-%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%90%D7%95-%D7%A2%D7%A8%D7%9A-%D7%A9%D7%95%D7%9C%D7%99/,0,1,0,23
הלכת ורד מזונות,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D/,0,5,0,27
הלכת ורד מזונות,https://jus-tice.co.il/articles/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9C%D7%90/,0,3,0,54.666666666666664
הלשכה המרכזית לסטטיסטיקה גירושין,https://jus-tice.co.il/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,0,1,0,39
המבחן המעורב דיני עבודה,https://jus-tice.co.il/employer-worker-relationship/,0,1,0,26
המדריך המלא לשנת 2026 למזונות אישה,https://jus-tice.co.il/strategic-divorce-cost-planning/,0,2,0,26
המחאה מבוטלת דוגמא,https://jus-tice.co.il/wp-content/uploads/2025/03/word-image-12123-1.png,0,1,0,13
המיסים,https://jus-tice.co.il/israel-tax-authority/,0,1,0,27
המכון הרפואי לבטיחות בדרכים טפסים,https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_application-form.pdf,0,9,0,48.888888888888886
המלצה לסוכנות שיווק,https://jus-tice.co.il/digital-marketing-agency/,0,2,0,50.5
המלצה על עורך דין,https://jus-tice.co.il/,0,30,0,9.2
המלצות עורכי דין,https://jus-tice.co.il/,0,2,0,3.5
המלצות על עורכי דין,https://jus-tice.co.il/,0,76,0,6.776315789473684
המלצות צ'אנס חינם,https://jus-tice.co.il/,0,1,0,39
המנתחים הפלסטיים הטובים בישראל,https://jus-tice.co.il/%D7%9E%D7%A0%D7%AA%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%A4%D7%A0%D7%99%D7%9D/,0,1,0,90
המס,https://jus-tice.co.il/israel-tax-authority/,0,3,0,23.333333333333332
המס בישראל,https://jus-tice.co.il/israel-tax-authority/,0,1,0,91
המצאת כתבי בי דין,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,2,0,59.5
המצאת כתבי בית דין,https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,0,1,0,44
המרכז לייעוץ בפלילים,https://jus-tice.co.il/%D7%99%D7%99%D7%A2%D7%95%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%99-%D7%9C%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D/,0,2,0,18.5
המשכיר והשוכר,https://jus-tice.co.il/rental-agreement/,0,2,0,51.5
המשפט,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,14,0,37.42857142857143
המשפט בישראל,https://jus-tice.co.il/articles/%D7%9E%D7%94%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98/,0,1,0,58
המתמחה פרק אחרון,https://jus-tice.co.il/psakdin/%D7%94%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,0,1,0,47
הנדסת בניין ואדריכלות,https://jus-tice.co.il/building-science/,0,1,0,50
הנדסת בניין מה זה,https://jus-tice.co.il/building-science/,0,2,0,47.5
הנדסת מדידות,https://jus-tice.co.il/building-science/,0,1,0,50
הנהלת המכס,https://jus-tice.co.il/israel-tax-authority/,0,1,0,38
הנחיות לטיפול בקנאביס המיועד להשמדה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,62
הנחיות משרד הבריאות קורונה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,1,0,36
הנחיות קורונה,https://jus-tice.co.il/corona_virus/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%94%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%95%D7%AA-%D7%A2%D7%9D-%D7%A0%D7%92%D7%99%D7%A3-%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94-19-covid/,0,3,0,51
הנשק האסטרטגי שחייבים להכיר בהליכי גירושין,https://jus-tice.co.il/strategic-divorce-cost-planning/,0,14,0,27.142857142857142
