row_id,post_id,post_type,status,current_url,current_slug,proposed_english_slug,proposed_new_url,title,title_source,h1,seo_title,meta_description,content_body_available,content_body_file,word_count,date_published,date_modified,author,categories,tags,practice_area,city,related_lawyer,related_lawyer_profile_url,primary_cluster,secondary_cluster,classification_basis,pillar_page,supporting_page,search_intent,primary_keyword,secondary_keywords,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,content_quality_score,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,recommended_action,redirect_required,redirect_target,redirect_type,canonical_action,internal_links_needed,official_sources_needed,category_action,menu_action,sitemap_action,homepage_action,owner_approval_required,import_ready,data_gaps,data_sources,notes,reviewed_by,reviewed_at
544,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%A0%D7%99%D7%AA%D7%9F-%D7%9C%D7%94%D7%A6%D7%99%D7%92-%D7%97%D7%95%D7%95%D7%AA-%D7%93%D7%A2%D7%AA-%D7%A4%D7%A8%D7%98%D7%99%D7%AA-%D7%9C%D7%9E%D7%95%D7%9E%D7%97%D7%94-%D7%A9%D7%9E,האם-ניתן-להציג-חוות-דעת-פרטית-למומחה-שמ,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,האם ניתן להציג חוות דעת פרטית למומחה שמ,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,48,2959,1.62%,45.2,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
545,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%90%D7%9D-%D7%AA%D7%A0%D7%99%D7%99%D7%AA-%D7%91%D7%95%D7%A8%D7%A8%D7%95%D7%AA-%D7%96%D7%A8%D7%94-%D7%91%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%A7%D7%95%D7%95%D7%9F-%D7%A9%D7%91%D7%99%D7%9F-%D7%99,האם-תניית-בוררות-זרה-בהסכם-מקוון-שבין-י,tax-law-needs-slug-review,https://jus-tice.co.il/tax-law-needs-slug-review/,האם תניית בוררות זרה בהסכם מקוון שבין י,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,tax-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3,1244,0.24%,48.2,תניית בוררות (0c/8i/p50.6) | בוררות לחברות מסחריות (0c/1i/p58.0),MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
546,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%95%D7%93%D7%A2%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D-%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%91%D7%9E%D7%AA%D7%97%D7%9E%D7%99%D7%9D-%D7%9E,הודעה-לפי-החוק-לקידום-הבנייה-במתחמים-מ,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,הודעה לפי החוק לקידום הבנייה במתחמים מ,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,87,0.00%,15.0,חוק הותמל (0c/6i/p45.5) | הוועדה לקידום מתחמים מועדפים לדיור (0c/2i/p44.5) | חוק מתחמים מועדפים לדיור (0c/2i/p26.0) | סעיף 100 לחוק התכנון והבניה (0c/1i/p59.0) | סעיף 62(א)(א)(2) (0c/1i/p59.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
547,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%AA-%D7%90%D7%9D-%D7%9C%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%96%D7%9E%D7%A0%D7%99%D7%AA-%D7%A9%D7%9C-%D7%A7%D7%98%D7%99%D7%9F-%D7%95%D7%9C,החלטה-בבקשת-אם-למשמורת-זמנית-של-קטין-ול,child-custody,https://jus-tice.co.il/child-custody/,החלטה בבקשת אם למשמורת זמנית של קטין ול,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,6,716,0.84%,40.7,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
548,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%99%D7%A7%D7%A3-%D7%97%D7%95%D7%9E%D7%A8-%D7%94%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%A9%D7%99%D7%A9-%D7%9C%D7%9E%D7%A1%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%95%D7%9F-%D7%94%D7%AA%D7%95%D7%91%D7%A2,היקף-חומר-החקירה-שיש-למסור-לעיון-התובע,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,היקף חומר החקירה שיש למסור לעיון התובע,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,criminal-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,12,610,1.97%,10.9,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
549,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%99%D7%AA%D7%A8-%D7%A0%D7%99%D7%A9%D7%95%D7%90%D7%99%D7%9F-%D7%9E%D7%99%D7%A0%D7%A7%D7%AA-%D7%92%D7%A8%D7%95%D7%A9%D7%94-1315248-1-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%93%D7%95,היתר-נישואין-מינקת-גרושה-1315248-1-ביהד-אשדו,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,היתר נישואין מינקת גרושה 1315248 1 ביהד אשדו,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,43,0.00%,41.7,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
550,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%9C%D7%99%D7%9B%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%93%D7%99%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D-%D7%91%D7%99,הליכי-גירושין-יוצרים-דינים-מיוחדים-בי,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,הליכי גירושין יוצרים דינים מיוחדים בי,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,12,658,1.82%,31.6,דיני גירושין (0c/23i/p81.6) | דיני גירושים (0c/9i/p96.8) | איך פותחים תיק גירושין בישראל המדריך המעשי (0c/7i/p84.1) | כשהתגרשת היה לחדרה משותפת מהגרושה (0c/3i/p9.7) | מתן סעד בהליך גירושין לאישה שזנתה (0c/3i/p19.0),MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,YES,דיני גירושין | דיני גירושים | מתן סעד בהליך גירושין לאישה שזנתה | דיני גרושין,NEEDS_MERGE_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
551,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%9C%D7%9B%D7%AA-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%91%D7%93%D7%99%D7%A8%D7%AA-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D,הלכת-שיתוף-ספציפי-בדירת-מגורים,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,הלכת שיתוף ספציפי בדירת מגורים,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3,952,0.32%,31.5,הפרדת חשבונות בנק לפני גירושין (0c/2i/p72.5) | שיתוף חובות לאחר גירושין (0c/2i/p54.0) | הרבנות הראשית חיפה גירושין (0c/1i/p63.0) | מתי כספי כפר ורדים (0c/1i/p60.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,YES,הפרדת חשבונות בנק לפני גירושין | שיתוף חובות לאחר גירושין,NEEDS_MERGE_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
552,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%9E%D7%9C%D7%A6%D7%95%D7%AA-%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%92%D7%99%D7%A9%D7%95%D7%A8-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%93%D7%95%D7%97-%D7%9E%D7%A1%D7%9B%D7%9D,המלצות-צוות-הגישור-הפלילי-דוח-מסכם,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,המלצות צוות הגישור הפלילי דוח מסכם,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,5,1148,0.44%,28.7,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
553,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%A0%D7%93%D7%95%D7%9F-%D7%97%D7%A1%D7%99%D7%95%D7%9F-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9C%D7%A7%D7%95%D7%97-%D7%9C%D7%A2%D7%95%D7%9E%D7%AA-%D7%97%D7%95%D7%91%D7%AA,הנדון-חסיון-עורך-דין-לקוח-לעומת-חובת,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,הנדון חסיון עורך דין לקוח לעומת חובת,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,431,0.46%,34.2,חסיון עורך דין לקוח (0c/1i/p46.0) | יחסי עורך דין לקוח (0c/1i/p35.0) | סארי ג'יוסי (0c/1i/p58.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
554,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%9E%D7%A1%D7%9E%D7%9B%D7%99%D7%9D-%D7%9E%D7%AA%D7%99%D7%A7-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%94%D7%9C%D7%99%D7%9A-%D7%A4%D7%9C%D7%99,העברת-מסמכים-מתיק-משפחה-לצורך-הליך-פלי,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,העברת מסמכים מתיק משפחה לצורך הליך פלי,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,15,437,3.43%,34.2,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
555,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%93%D7%A8-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%91%D7%A0%D7%9B%D7%A1-%D7%A9%D7%A0%D7%A8%D7%A9%D7%9D-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%91%D7%A2%D7%9C,העדר-שיתוף-ספציפי-בנכס-שנרשם-על-שם-הבעל,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,העדר שיתוף ספציפי בנכס שנרשם על שם הבעל,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,178,0.56%,52.5,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
556,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%94%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA-%D7%9C%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%99,הערות-הסניגוריה-הציבורית-לתזכיר-חוק-י,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,הערות הסניגוריה הציבורית לתזכיר חוק י,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,criminal-law,UNKNOWN,HEURISTIC_SCORE_2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,5,1005,0.50%,29.5,עקרון השיוריות (0c/2i/p27.5) | מה הזכויות שלי בחקירה פלילית (0c/1i/p93.0),MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
557,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%97%D7%95%D7%A7-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%9E%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%AA%D7%A9%D7%A2%D7%90-2011-%D7%A2%D7%9D-%D7%94%D7%A1%D7%91%D7%A8%D7%99%D7%9D,הצעת-חוק-דיני-ממונות-התשעא-2011-עם-הסברים,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,הצעת חוק דיני ממונות התשעא 2011 עם הסברים,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,28,3534,0.79%,15.1,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
