package_key,package_label,source,query,post_type,url,path,status_code,title,h1,canonical,match_reason,cannibalization_risk,recommendation
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,articles,https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/,/can-you-be-common-law-married-to-a-married-person/,200,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור,,,"REST search hit for ""חוזה שכירות"". Excerpt: בשנת 2022 חיו בישראל כ־104,000 זוגות ידועים בציבור &#8211; כ־5.4% מכלל הזוגות במדינה, לעומת פחות מ־1% בסוף שנות השמונים. מגמה זו במגמת עלייה מתמדת, אם כי שיעורה",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,articles,https://jus-tice.co.il/the-recommended-family-lawyers/,/the-recommended-family-lawyers/,200,מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025),,,"REST search hit for ""חוזה שכירות"". Excerpt: דיני המשפחה בישראל כוללים מגוון רחב של נושאים אישיים – מגירושין וסכסוכים בתוך המשפחה, דרך משמורת ילדים ומזונות, ועד צוואות וירושות. תחום זה נוגע כמעט בכל משפחה ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,articles,https://jus-tice.co.il/996028-3/,/996028-3/,200,"פס""ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית &#8211; 996028-3 &#8211; ביה""ד תל אביב יפו",,,"REST search hit for ""חוזה שכירות"". Excerpt: ב""ה תיק: 996028/3 בבית הדין הרבני האזורי תל אביב יפו לפני כבוד הדיינים: הרב רפאל זאב גלב התובע: פלוני נגד הנתבעת: פלונית הנדון: תוקפו של הסכם גירושין כשהצדדים ח",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,articles,https://jus-tice.co.il/petah-tikva-divorce-lawyer/,/petah-tikva-divorce-lawyer/,200,עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין,,,"REST search hit for ""חוזה שכירות"". Excerpt: פתח תקווה היא אחת הערים הגדולות בישראל, עם אוכלוסייה של כ-255,000 תושבים בשנת 2022 &#8211; החמישית בגודלה במדינה. בעיר מתגוררות עשרות אלפי משפחות, חלקן צעירות ב",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,page,https://jus-tice.co.il/landlord-obligations-israel/,/landlord-obligations-israel/,200,"חובות משכיר בישראל | תחזוקה, ביטוח, זכויות | Jus-Tice",,,"REST search hit for ""חוזה שכירות"". Excerpt: משכיר דירה בישראל מחויב בחוקים שלעיתים אינו מודע להם. חוק השכירות והשאילה (תשל""א-1971) וחוק ההגנה על הדייר קובעים חובות ברורות. אי-מילוי — תביעה של השוכר ופיצוי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,page,https://jus-tice.co.il/contract-law-israel/,/contract-law-israel/,200,"דיני חוזים בישראל | מה תקף, ביטול, הפרה | Jus-Tice",,,"REST search hit for ""חוזה שכירות"". Excerpt: חוק החוזים (חלק כללי), תשל""ג-1973 הוא בסיס דיני החוזים בישראל. חוזה — כל הסכם מחייב בין שני צדדים. אבל לא כל ""חוזה"" תקף. מדריך זה מסביר מה צריך להיות, מתי ניתן ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,page,https://jus-tice.co.il/rental-agreement-guide/,/rental-agreement-guide/,200,"חוזה שכירות | מה חייב להיות, סעיפים מסוכנים | Jus-Tice",,,"REST search hit for ""חוזה שכירות"". Excerpt: חוזה שכירות טוב מגן על שני הצדדים — שוכר ומשכיר. אולם, חוזי שכירות רבים כוללים סעיפים בעייתיים שעלולים לפגוע בזכויות השוכר. לפני חתימה — כדאי לדעת מה לבדוק. עלו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,page,https://jus-tice.co.il/commercial-lease-israel/,/commercial-lease-israel/,200,חכירה מסחרית בישראל | חוזה שכירות עסקי | Jus-Tice,,,"REST search hit for ""חוזה שכירות"". Excerpt: חכירה מסחרית (שכירות עסקית) בישראל שונה משמעותית משכירות מגורים. חוק הגנת הדייר לא חל על עסקים (לרוב). השוכר העסקי אחראי למו""מ על כל תנאי — ולכן ייצוג משפטי קרי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,חוזה שכירות,page,https://jus-tice.co.il/consumer-rights-israel/,/consumer-rights-israel/,200,"זכויות צרכן בישראל | ביטול, החזר, תביעה | Jus-Tice",,,"REST search hit for ""חוזה שכירות"". Excerpt: חוק הגנת הצרכן, תשמ""א-1981 וחוק ביטול עסקאות מרחוק נותנים לצרכן הישראלי הגנות משמעותיות. כ-120,000 תלונות צרכניות מוגשות לרשות הגנת הצרכן מדי שנה. מדריך זה מסבי",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,articles,https://jus-tice.co.il/tax-crimes/,/tax-crimes/,200,"עבירות מס בישראל | סוגים, עונשים והגנות משפטיות",,,"REST search hit for ""שכירות"". Excerpt: עבירות מס בישראל | סוגים, עונשים והגנות משפטיות מבוא: עבירות מס במשפט הישראלי עבירות מס הן עבירות כלכליות שמטופלות בחומרה רבה על ידי רשות המיסים ורשויות האכיפה ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,articles,https://jus-tice.co.il/rabbinical-agreement-approval/,/rabbinical-agreement-approval/,200,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כללים מעשיים,,,"REST search hit for ""שכירות"". Excerpt: ב""ה מדריך 2026 אישור הסכם גירושין בבית דין רבני מאת: הרב יצחק אושינסקי &#8211; אב""ד, בית הדין הרבני ירושלים. בתי הדין עוסקים בעניין הסכמי גירושין דבר יום ביומו;",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,articles,https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/,/can-you-be-common-law-married-to-a-married-person/,200,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור,,,"REST search hit for ""שכירות"". Excerpt: בשנת 2022 חיו בישראל כ־104,000 זוגות ידועים בציבור &#8211; כ־5.4% מכלל הזוגות במדינה, לעומת פחות מ־1% בסוף שנות השמונים. מגמה זו במגמת עלייה מתמדת, אם כי שיעורה",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,articles,https://jus-tice.co.il/the-recommended-family-lawyers/,/the-recommended-family-lawyers/,200,מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025),,,"REST search hit for ""שכירות"". Excerpt: דיני המשפחה בישראל כוללים מגוון רחב של נושאים אישיים – מגירושין וסכסוכים בתוך המשפחה, דרך משמורת ילדים ומזונות, ועד צוואות וירושות. תחום זה נוגע כמעט בכל משפחה ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,articles,https://jus-tice.co.il/rabbinical-courts-reconciliation-agreement-divorce-ketubah/,/rabbinical-courts-reconciliation-agreement-divorce-ketubah/,200,תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים,,,"REST search hit for ""שכירות"". Excerpt: ב""ה תיק 1361959/16 בבית הדין הרבני האזורי באר שבע לפני כבוד הדיין: הרב אברהם הרוש המבקשת: פלונית נגד המשיבה: פלוני הנדון: תפוגת חיובים השייכים לשלום בית בהסכם ש",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,page,https://jus-tice.co.il/landlord-obligations-israel/,/landlord-obligations-israel/,200,"חובות משכיר בישראל | תחזוקה, ביטוח, זכויות | Jus-Tice",,,"REST search hit for ""שכירות"". Excerpt: משכיר דירה בישראל מחויב בחוקים שלעיתים אינו מודע להם. חוק השכירות והשאילה (תשל""א-1971) וחוק ההגנה על הדייר קובעים חובות ברורות. אי-מילוי — תביעה של השוכר ופיצוי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,page,https://jus-tice.co.il/tenant-eviction-defense/,/tenant-eviction-defense/,200,"הגנת שוכר מפני פינוי | זכויות, ועוד | Jus-Tice",,,"REST search hit for ""שכירות"". Excerpt: שוכר שקיבל מכתב פינוי — לא חייב לצאת מיד. יש לו זכויות, ויש לו זמן. שוכר שפועל נכון יכול להשיג: עיכוב פינוי, תשלום מוניטין (בדייר ותיק), או פיצוי אחר. הזכויות ש",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,page,https://jus-tice.co.il/eviction-notice-israel/,/eviction-notice-israel/,200,"פינוי שוכר | הליך, מכתב, זכויות שוכר | Jus-Tice",,,"REST search hit for ""שכירות"". Excerpt: פינוי שוכר בישראל הוא הליך משפטי מוסדר — לא ניתן פשוט ""להוציא"" שוכר. בעל דירה שרוצה לסיים שכירות חייב לעמוד בתהליך החוק. שוכר שמסרב לצאת — ניתן לפנותו רק בפסק ד",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,page,https://jus-tice.co.il/contract-law-israel/,/contract-law-israel/,200,"דיני חוזים בישראל | מה תקף, ביטול, הפרה | Jus-Tice",,,"REST search hit for ""שכירות"". Excerpt: חוק החוזים (חלק כללי), תשל""ג-1973 הוא בסיס דיני החוזים בישראל. חוזה — כל הסכם מחייב בין שני צדדים. אבל לא כל ""חוזה"" תקף. מדריך זה מסביר מה צריך להיות, מתי ניתן ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שכירות,page,https://jus-tice.co.il/rental-agreement-guide/,/rental-agreement-guide/,200,"חוזה שכירות | מה חייב להיות, סעיפים מסוכנים | Jus-Tice",,,"REST search hit for ""שכירות"". Excerpt: חוזה שכירות טוב מגן על שני הצדדים — שוכר ומשכיר. אולם, חוזי שכירות רבים כוללים סעיפים בעייתיים שעלולים לפגוע בזכויות השוכר. לפני חתימה — כדאי לדעת מה לבדוק. עלו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,articles,https://jus-tice.co.il/most-recommended-family-lawyer/,/most-recommended-family-lawyer/,200,המלצות 2026 עורך דין לענייני משפחה מומלץ | התייעצות עם עורך דין לענייני משפחה וירושה,,,"REST search hit for ""שוכר"". Excerpt: אם אתם קוראים שורות אלה, ייתכן שאתם נמצאים במשבר זוגי או משפחתי – אולי תהליך גירושין מתקרב, סכסוך ירושה שצץ באופן בלתי צפוי, או אפילו דילמה שמחה יותר כמו תכנון ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,articles,https://jus-tice.co.il/experienced-family-law-attorney/,/experienced-family-law-attorney/,200,עורך דין לענייני משפחה תותח מעל 20 שנות נסיון | ייעוץ חינם &#8211; נתונים עדכניים בדיני המשפחה,,,"REST search hit for ""שוכר"". Excerpt: תחום דיני המשפחה בישראל מתאפיין בשינויים מגמתיים בולטיים בעשורים האחרונים. שיעור הגירושין הכללי בישראל (מספר המתגרשים יחסית לאוכלוסייה) התייצב סביב 1.8 לכל 1,00",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,articles,https://jus-tice.co.il/family-mediation-updated-trends/,/family-mediation-updated-trends/,200,"גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונים, התפתחות ומגמות עדכניות",,,"REST search hit for ""שוכר"". Excerpt: בשנים האחרונות מוגשות בישראל מדי שנה כ־15-16 אלף בקשות לפתיחת הליך יישוב סכסוך (הליך מקדים לגירושין או סכסוך משפחתי). לפי מחקר ארצי משנת 2024, כ־58% מהמשפחות שס",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,articles,https://jus-tice.co.il/investigations-and-intelligence-division/,/investigations-and-intelligence-division/,200,אגף החקירות והמודיעין של משטרת ישראל,,,"REST search hit for ""שוכר"". Excerpt: (אח""ם) אגף החקירות והמודיעין הוא הזרוע המרכזית של משטרת ישראל שאחראית על גילוי, פיענוח וסיכול פשיעה על כל גווניה. אגף זה מאגד תחתיו את כלל יחידות החקירה, המודיע",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,articles,https://jus-tice.co.il/top-experts-family-law/,/top-experts-family-law/,200,(2025) המומחים המובילים בדיני משפחה,,,"REST search hit for ""שוכר"". Excerpt: דיני משפחה עוסקים בנושאים המרכזיים והרגישים ביותר בחיי אנשים &#8211; נישואין, גירושין, ילדים, הורות, ירושה ועוד. בעולם המודרני, שיעורי הנישואין והגירושין עוברים",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,page,https://jus-tice.co.il/landlord-obligations-israel/,/landlord-obligations-israel/,200,"חובות משכיר בישראל | תחזוקה, ביטוח, זכויות | Jus-Tice",,,"REST search hit for ""שוכר"". Excerpt: משכיר דירה בישראל מחויב בחוקים שלעיתים אינו מודע להם. חוק השכירות והשאילה (תשל""א-1971) וחוק ההגנה על הדייר קובעים חובות ברורות. אי-מילוי — תביעה של השוכר ופיצוי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,page,https://jus-tice.co.il/tenant-eviction-defense/,/tenant-eviction-defense/,200,"הגנת שוכר מפני פינוי | זכויות, ועוד | Jus-Tice",,,"REST search hit for ""שוכר"". Excerpt: שוכר שקיבל מכתב פינוי — לא חייב לצאת מיד. יש לו זכויות, ויש לו זמן. שוכר שפועל נכון יכול להשיג: עיכוב פינוי, תשלום מוניטין (בדייר ותיק), או פיצוי אחר. הזכויות ש",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,page,https://jus-tice.co.il/eviction-notice-israel/,/eviction-notice-israel/,200,"פינוי שוכר | הליך, מכתב, זכויות שוכר | Jus-Tice",,,"REST search hit for ""שוכר"". Excerpt: פינוי שוכר בישראל הוא הליך משפטי מוסדר — לא ניתן פשוט ""להוציא"" שוכר. בעל דירה שרוצה לסיים שכירות חייב לעמוד בתהליך החוק. שוכר שמסרב לצאת — ניתן לפנותו רק בפסק ד",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,page,https://jus-tice.co.il/rental-agreement-guide/,/rental-agreement-guide/,200,"חוזה שכירות | מה חייב להיות, סעיפים מסוכנים | Jus-Tice",,,"REST search hit for ""שוכר"". Excerpt: חוזה שכירות טוב מגן על שני הצדדים — שוכר ומשכיר. אולם, חוזי שכירות רבים כוללים סעיפים בעייתיים שעלולים לפגוע בזכויות השוכר. לפני חתימה — כדאי לדעת מה לבדוק. עלו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,שוכר,page,https://jus-tice.co.il/landlord-rights-israel/,/landlord-rights-israel/,200,"זכויות בעל דירה להשכרה | שוכר לא משלם, פינוי | Jus-Tice",,,"REST search hit for ""שוכר"". Excerpt: בעל דירה שמשכיר — יש לו זכויות ברורות, אך גם מגבלות. חוק השכירות והשאילה (תשל""א-1971) מסדיר את היחסים. בעל דירה לא יכול ""לקחת"" בעצמו — הוא חייב ללכת דרך הליך חו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,articles,https://jus-tice.co.il/tax-crimes/,/tax-crimes/,200,"עבירות מס בישראל | סוגים, עונשים והגנות משפטיות",,,"REST search hit for ""משכיר"". Excerpt: עבירות מס בישראל | סוגים, עונשים והגנות משפטיות מבוא: עבירות מס במשפט הישראלי עבירות מס הן עבירות כלכליות שמטופלות בחומרה רבה על ידי רשות המיסים ורשויות האכיפה ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,articles,https://jus-tice.co.il/can-you-be-common-law-married-to-a-married-person/,/can-you-be-common-law-married-to-a-married-person/,200,האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור,,,"REST search hit for ""משכיר"". Excerpt: בשנת 2022 חיו בישראל כ־104,000 זוגות ידועים בציבור &#8211; כ־5.4% מכלל הזוגות במדינה, לעומת פחות מ־1% בסוף שנות השמונים. מגמה זו במגמת עלייה מתמדת, אם כי שיעורה",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,articles,https://jus-tice.co.il/996028-3/,/996028-3/,200,"פס""ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית &#8211; 996028-3 &#8211; ביה""ד תל אביב יפו",,,"REST search hit for ""משכיר"". Excerpt: ב""ה תיק: 996028/3 בבית הדין הרבני האזורי תל אביב יפו לפני כבוד הדיינים: הרב רפאל זאב גלב התובע: פלוני נגד הנתבעת: פלונית הנדון: תוקפו של הסכם גירושין כשהצדדים ח",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,articles,https://jus-tice.co.il/dissolution-partnership-verdict-petition-witness-apartment-agreement/,/dissolution-partnership-verdict-petition-witness-apartment-agreement/,200,"פס""ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם",,,"REST search hit for ""משכיר"". Excerpt: ב""ה תיק ‏209051/11 בבית הדין הרבני האזורי פתח תקווה לפני כבוד הדיינים: הרב אברהם מייזלס – אב""ד, הרב בנימין לסרי, הרב נחמיה נשר המבקשת: פלונית נגד המשיב: פלוני ה",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,articles,https://jus-tice.co.il/real-estate-lawyer-cost-2025/,/real-estate-lawyer-cost-2025/,200,עורך דין מכירת דירה מחיר (2025) | תפקידו של עורך הדין בעסקאות מקרקעין,,,"REST search hit for ""משכיר"". Excerpt: שוק הנדל""ן בישראל &#8211; נתונים ומגמות עדכניות עסקאות: בשנת 2023 בוצעו כ־68 אלף עסקאות נדל״ן בישראל &#8211; ירידה חדה של כ־40% בהשוואה ל-110,203 עסקאות בשנת 20",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,page,https://jus-tice.co.il/landlord-obligations-israel/,/landlord-obligations-israel/,200,"חובות משכיר בישראל | תחזוקה, ביטוח, זכויות | Jus-Tice",,,"REST search hit for ""משכיר"". Excerpt: משכיר דירה בישראל מחויב בחוקים שלעיתים אינו מודע להם. חוק השכירות והשאילה (תשל""א-1971) וחוק ההגנה על הדייר קובעים חובות ברורות. אי-מילוי — תביעה של השוכר ופיצוי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,page,https://jus-tice.co.il/rental-agreement-guide/,/rental-agreement-guide/,200,"חוזה שכירות | מה חייב להיות, סעיפים מסוכנים | Jus-Tice",,,"REST search hit for ""משכיר"". Excerpt: חוזה שכירות טוב מגן על שני הצדדים — שוכר ומשכיר. אולם, חוזי שכירות רבים כוללים סעיפים בעייתיים שעלולים לפגוע בזכויות השוכר. לפני חתימה — כדאי לדעת מה לבדוק. עלו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,page,https://jus-tice.co.il/landlord-rights-israel/,/landlord-rights-israel/,200,"זכויות בעל דירה להשכרה | שוכר לא משלם, פינוי | Jus-Tice",,,"REST search hit for ""משכיר"". Excerpt: בעל דירה שמשכיר — יש לו זכויות ברורות, אך גם מגבלות. חוק השכירות והשאילה (תשל""א-1971) מסדיר את היחסים. בעל דירה לא יכול ""לקחת"" בעצמו — הוא חייב ללכת דרך הליך חו",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
rental_agreement,Rental agreement review / draft,wp_rest_search,משכיר,page,https://jus-tice.co.il/commercial-lease-israel/,/commercial-lease-israel/,200,חכירה מסחרית בישראל | חוזה שכירות עסקי | Jus-Tice,,,"REST search hit for ""משכיר"". Excerpt: חכירה מסחרית (שכירות עסקית) בישראל שונה משמעותית משכירות מגורים. חוק הגנת הדייר לא חל על עסקים (לרוב). השוכר העסקי אחראי למו""מ על כל תנאי — ולכן ייצוג משפטי קרי",MEDIUM_REVIEW_TITLE_OR_PATH_MATCH,Review as associated/synonymous content before any public package page or CTA.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/demand-letter/,/demand-letter/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/warning-letter/,/warning-letter/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/consumer-refund-letter/,/consumer-refund-letter/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/wrongful-termination-letter/,/wrongful-termination-letter/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/rent-dispute-letter/,/rent-dispute-letter/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/severance-pay-calculator/,/severance-pay-calculator/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/employment-lawyer/,/employment-lawyer/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/labor-lawyer/,/labor-lawyer/,200,עורך דין דיני עבודה | ייעוץ משפטי בדיני עבודה | Jus-Tice.co.il,עורך דין דיני עבודה | ייעוץ משפטי בדיני עבודה,https://jus-tice.co.il/labor-lawyer/,Exact route exists or resolves live.,HIGH_REVIEW_EXISTING_ROUTE,Review this existing route before creating or linking a public package page.
demand_letter_review,Demand letter with lawyer review,exact_path_probe,,route,https://jus-tice.co.il/consumer-lawyer/,/consumer-lawyer/,404,Page not found | Jus-Tice.co.il,העמוד לא נמצא,,Exact route not found or no readable title/H1.,LOW_ABSENT_ROUTE,Do not treat absence as approval; keep public launch blocked until owner/SEO review.
demand_letter_review,Demand letter with lawyer review,wp_rest_search,demand letter,articles,https://jus-tice.co.il/australia-lawyers/,/australia-lawyers/,200,"עורך דין באוסטרליה | עו""ד ישראלי אוסטרליה",,,"REST search hit for ""demand letter"". Excerpt: אוסטרליה היא מדינה מפותחת בעלת כלכלה חזקה ויציבה, המאופיינת בשלטון חוק איתן ובשיעור גבוה של עורכי דין ביחס לגודל האוכלוסייה. נכון לשנת 2023, אוכלוסיית אוסטרליה ",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
demand_letter_review,Demand letter with lawyer review,wp_rest_search,demand letter,articles,https://jus-tice.co.il/real-estate-registration-procedure-in-israel/,/real-estate-registration-procedure-in-israel/,200,real estate registration procedure in israel,,,"REST search hit for ""demand letter"". Excerpt: The page contains the main professional guidelines and procedures according to which the Authority's bureaus operate Type of legal information Following the dec",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
demand_letter_review,Demand letter with lawyer review,wp_rest_search,warning letter,articles,https://jus-tice.co.il/fbi-cyber-division/,/fbi-cyber-division/,200,"יחידת ה-Cyber Division של ה-FBI | עו""ד סייבר",,,"REST search hit for ""warning letter"". Excerpt: יחידת הסייבר (Cyber Division) של ה-FBI (הלשכה הפדרלית לחקירות) היא אגף ייעודי בתוך הארגון, האחראי על הובלת המאמץ הלאומי של ארה""ב בתחום אכיפת החוק נגד פשיעה וטרו",LOW_SEARCH_CONTEXT_ONLY,"Keep in CSV evidence, but prioritize exact and title/path matches first."
